Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424680740.015183
Reading Number, Reading, Measure Function, Measure Range, Status
1, 2.268826e-06, Current, 1e-05, 140
2, 2.168981e-06, Current, 1e-05, 140
3, 2.146946e-06, Current, 1e-05, 140
4, 2.13071e-06, Current, 1e-05, 140
5, 2.116323e-06, Current, 1e-05, 140
6, 2.105595e-06, Current, 1e-05, 140
7, 2.099143e-06, Current, 1e-05, 140
8, 2.102333e-06, Current, 1e-05, 140
9, 2.109654e-06, Current, 1e-05, 140
10, 2.12281e-06, Current, 1e-05, 140
11, 2.138284e-06, Current, 1e-05, 140
12, 2.153288e-06, Current, 1e-05, 140
13, 2.16503e-06, Current, 1e-05, 140
14, 2.171663e-06, Current, 1e-05, 140
15, 2.173076e-06, Current, 1e-05, 140
16, 2.171191e-06, Current, 1e-05, 140
17, 2.161552e-06, Current, 1e-05, 140
18, 2.148794e-06, Current, 1e-05, 140
19, 2.135494e-06, Current, 1e-05, 140
20, 2.121287e-06, Current, 1e-05, 140
21, 2.110306e-06, Current, 1e-05, 140
22, 2.102152e-06, Current, 1e-05, 140
23, 2.10063e-06, Current, 1e-05, 140
24, 2.104689e-06, Current, 1e-05, 140
25, 2.115017e-06, Current, 1e-05, 140
26, 2.127702e-06, Current, 1e-05, 140
27, 2.142525e-06, Current, 1e-05, 140
28, 2.158471e-06, Current, 1e-05, 140
29, 2.168329e-06, Current, 1e-05, 140
30, 2.172894e-06, Current, 1e-05, 140
31, 2.173257e-06, Current, 1e-05, 140
32, 2.168256e-06, Current, 1e-05, 140
33, 2.155535e-06, Current, 1e-05, 140
34, 2.142308e-06, Current, 1e-05, 140
35, 2.128463e-06, Current, 1e-05, 140
36, 2.117301e-06, Current, 1e-05, 140
37, 2.106501e-06, Current, 1e-05, 140
38, 2.100738e-06, Current, 1e-05, 140
39, 2.102732e-06, Current, 1e-05, 140
40, 2.109908e-06, Current, 1e-05, 140
41, 2.121069e-06, Current, 1e-05, 140
42, 2.135783e-06, Current, 1e-05, 140
43, 2.150135e-06, Current, 1e-05, 140
44, 2.163145e-06, Current, 1e-05, 140
45, 2.170285e-06, Current, 1e-05, 140
46, 2.173548e-06, Current, 1e-05, 140
47, 2.170249e-06, Current, 1e-05, 140
48, 2.156949e-06, Current, 1e-05, 140
49, 2.141473e-06, Current, 1e-05, 140
50, 2.126507e-06, Current, 1e-05, 140
51, 2.114184e-06, Current, 1e-05, 140
52, 2.104543e-06, Current, 1e-05, 140
53, 2.100484e-06, Current, 1e-05, 140
54, 2.102587e-06, Current, 1e-05, 140
55, 2.112299e-06, Current, 1e-05, 140
56, 2.125056e-06, Current, 1e-05, 140
57, 2.139807e-06, Current, 1e-05, 140
58, 2.155318e-06, Current, 1e-05, 140
59, 2.166625e-06, Current, 1e-05, 140
60, 2.171988e-06, Current, 1e-05, 140
61, 2.173619e-06, Current, 1e-05, 140
62, 2.170104e-06, Current, 1e-05, 140
63, 2.158688e-06, Current, 1e-05, 140
64, 2.145678e-06, Current, 1e-05, 140
65, 2.131253e-06, Current, 1e-05, 140
66, 2.11904e-06, Current, 1e-05, 140
67, 2.10824e-06, Current, 1e-05, 140
68, 2.101355e-06, Current, 1e-05, 140
69, 2.101282e-06, Current, 1e-05, 140
70, 2.107298e-06, Current, 1e-05, 140
71, 2.118859e-06, Current, 1e-05, 140
72, 2.132776e-06, Current, 1e-05, 140
73, 2.148142e-06, Current, 1e-05, 140
74, 2.16166e-06, Current, 1e-05, 140
75, 2.170176e-06, Current, 1e-05, 140
76, 2.173548e-06, Current, 1e-05, 140
