Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424680991.028647
Reading Number, Reading, Measure Function, Measure Range, Status
1, 2.256761e-07, Current, 1e-06, 140
2, 9.796234e-08, Current, 1e-07, 140
3, 9.752472e-08, Current, 1e-07, 140
4, 9.71162e-08, Current, 1e-07, 140
5, 9.678525e-08, Current, 1e-07, 140
6, 9.654538e-08, Current, 1e-07, 140
7, 9.650321e-08, Current, 1e-07, 140
8, 9.666468e-08, Current, 1e-07, 140
9, 9.694968e-08, Current, 1e-07, 140
10, 9.731646e-08, Current, 1e-07, 140
11, 9.773341e-08, Current, 1e-07, 140
12, 9.808586e-08, Current, 1e-07, 140
13, 9.832026e-08, Current, 1e-07, 140
14, 9.846275e-08, Current, 1e-07, 140
15, 9.854791e-08, Current, 1e-07, 140
16, 9.842228e-08, Current, 1e-07, 140
17, 9.81377e-08, Current, 1e-07, 140
18, 9.777303e-08, Current, 1e-07, 140
19, 9.734554e-08, Current, 1e-07, 140
20, 9.691131e-08, Current, 1e-07, 140
21, 9.659891e-08, Current, 1e-07, 140
22, 9.64425e-08, Current, 1e-07, 140
23, 9.651418e-08, Current, 1e-07, 140
24, 9.669672e-08, Current, 1e-07, 140
25, 9.702935e-08, Current, 1e-07, 140
26, 9.744967e-08, Current, 1e-07, 140
27, 9.787717e-08, Current, 1e-07, 140
28, 9.823257e-08, Current, 1e-07, 140
29, 9.851082e-08, Current, 1e-07, 140
30, 9.85652e-08, Current, 1e-07, 140
31, 9.842228e-08, Current, 1e-07, 140
32, 9.815836e-08, Current, 1e-07, 140
33, 9.780887e-08, Current, 1e-07, 140
34, 9.742059e-08, Current, 1e-07, 140
35, 9.704959e-08, Current, 1e-07, 140
36, 9.673087e-08, Current, 1e-07, 140
37, 9.652977e-08, Current, 1e-07, 140
38, 9.648171e-08, Current, 1e-07, 140
39, 9.659301e-08, Current, 1e-07, 140
40, 9.685735e-08, Current, 1e-07, 140
41, 9.725574e-08, Current, 1e-07, 140
42, 9.771485e-08, Current, 1e-07, 140
43, 9.810567e-08, Current, 1e-07, 140
44, 9.841005e-08, Current, 1e-07, 140
45, 9.854454e-08, Current, 1e-07, 140
46, 9.846908e-08, Current, 1e-07, 140
47, 9.824015e-08, Current, 1e-07, 140
48, 9.788771e-08, Current, 1e-07, 140
49, 9.746949e-08, Current, 1e-07, 140
50, 9.702092e-08, Current, 1e-07, 140
51, 9.667817e-08, Current, 1e-07, 140
52, 9.65011e-08, Current, 1e-07, 140
53, 9.649689e-08, Current, 1e-07, 140
54, 9.666932e-08, Current, 1e-07, 140
55, 9.698172e-08, Current, 1e-07, 140
56, 9.741553e-08, Current, 1e-07, 140
57, 9.785398e-08, Current, 1e-07, 140
58, 9.822793e-08, Current, 1e-07, 140
59, 9.853485e-08, Current, 1e-07, 140
60, 9.862e-08, Current, 1e-07, 140
61, 9.849943e-08, Current, 1e-07, 140
62, 9.824184e-08, Current, 1e-07, 140
63, 9.791216e-08, Current, 1e-07, 140
64, 9.757067e-08, Current, 1e-07, 140
65, 9.714994e-08, Current, 1e-07, 140
66, 9.682868e-08, Current, 1e-07, 140
67, 9.658837e-08, Current, 1e-07, 140
68, 9.652766e-08, Current, 1e-07, 140
69, 9.663854e-08, Current, 1e-07, 140
70, 9.68974e-08, Current, 1e-07, 140
71, 9.728568e-08, Current, 1e-07, 140
72, 9.769883e-08, Current, 1e-07, 140
73, 9.805676e-08, Current, 1e-07, 140
74, 9.831688e-08, Current, 1e-07, 140
75, 9.848593e-08, Current, 1e-07, 140
76, 9.85555e-08, Current, 1e-07, 140
77, 9.843914e-08, Current, 1e-07, 140
78, 9.815204e-08, Current, 1e-07, 140
79, 9.777894e-08, Current, 1e-07, 140
80, 9.733585e-08, Current, 1e-07, 140
81, 9.690078e-08, Current, 1e-07, 140
82, 9.661282e-08, Current, 1e-07, 140
83, 9.649267e-08, Current, 1e-07, 140
84, 9.651375e-08, Current, 1e-07, 140
85, 9.673762e-08, Current, 1e-07, 140
86, 9.70968e-08, Current, 1e-07, 140
87, 9.752261e-08, Current, 1e-07, 140
88, 9.795853e-08, Current, 1e-07, 140
89, 9.833079e-08, Current, 1e-07, 140
90, 9.861031e-08, Current, 1e-07, 140
91, 9.862675e-08, Current, 1e-07, 140
92, 9.844335e-08, Current, 1e-07, 140
