Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424680946.779871
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.998706e-07, Current, 1e-06, 140
2, 2.001243e-07, Current, 1e-06, 140
3, 2.010741e-07, Current, 1e-06, 140
4, 2.013931e-07, Current, 1e-06, 140
5, 2.013786e-07, Current, 1e-06, 140
6, 2.007985e-07, Current, 1e-06, 140
7, 1.99334e-07, Current, 1e-06, 140
8, 1.983552e-07, Current, 1e-06, 140
9, 1.975106e-07, Current, 1e-06, 140
10, 1.966478e-07, Current, 1e-06, 140
11, 1.955602e-07, Current, 1e-06, 140
12, 1.953753e-07, Current, 1e-06, 140
13, 1.951433e-07, Current, 1e-06, 140
14, 1.965463e-07, Current, 1e-06, 140
15, 1.972822e-07, Current, 1e-06, 140
16, 1.988156e-07, Current, 1e-06, 140
17, 2.0032e-07, Current, 1e-06, 140
18, 2.010342e-07, Current, 1e-06, 140
19, 2.014003e-07, Current, 1e-06, 140
20, 2.012264e-07, Current, 1e-06, 140
21, 2.010958e-07, Current, 1e-06, 140
22, 1.996022e-07, Current, 1e-06, 140
23, 1.981486e-07, Current, 1e-06, 140
24, 1.976955e-07, Current, 1e-06, 140
25, 1.957016e-07, Current, 1e-06, 140
26, 1.956618e-07, Current, 1e-06, 140
27, 1.950962e-07, Current, 1e-06, 140
28, 1.95466e-07, Current, 1e-06, 140
29, 1.963977e-07, Current, 1e-06, 140
30, 1.976809e-07, Current, 1e-06, 140
31, 1.990331e-07, Current, 1e-06, 140
32, 2.002221e-07, Current, 1e-06, 140
33, 2.012553e-07, Current, 1e-06, 140
34, 2.019658e-07, Current, 1e-06, 140
35, 2.013894e-07, Current, 1e-06, 140
36, 2.009291e-07, Current, 1e-06, 140
37, 1.995769e-07, Current, 1e-06, 140
38, 1.987939e-07, Current, 1e-06, 140
39, 1.976302e-07, Current, 1e-06, 140
40, 1.964012e-07, Current, 1e-06, 140
41, 1.957524e-07, Current, 1e-06, 140
42, 1.948643e-07, Current, 1e-06, 140
43, 1.954877e-07, Current, 1e-06, 140
44, 1.961076e-07, Current, 1e-06, 140
45, 1.965861e-07, Current, 1e-06, 140
46, 1.985184e-07, Current, 1e-06, 140
47, 1.999322e-07, Current, 1e-06, 140
48, 2.006935e-07, Current, 1e-06, 140
49, 2.013931e-07, Current, 1e-06, 140
50, 2.014656e-07, Current, 1e-06, 140
51, 2.012336e-07, Current, 1e-06, 140
52, 2.006246e-07, Current, 1e-06, 140
53, 1.99102e-07, Current, 1e-06, 140
54, 1.97855e-07, Current, 1e-06, 140
55, 1.976012e-07, Current, 1e-06, 140
56, 1.95727e-07, Current, 1e-06, 140
57, 1.951252e-07, Current, 1e-06, 140
58, 1.948643e-07, Current, 1e-06, 140
59, 1.956219e-07, Current, 1e-06, 140
60, 1.968616e-07, Current, 1e-06, 140
61, 1.979783e-07, Current, 1e-06, 140
62, 1.991165e-07, Current, 1e-06, 140
63, 2.001932e-07, Current, 1e-06, 140
64, 2.008095e-07, Current, 1e-06, 140
65, 2.014003e-07, Current, 1e-06, 140
66, 2.014148e-07, Current, 1e-06, 140
67, 2.007043e-07, Current, 1e-06, 140
68, 1.994355e-07, Current, 1e-06, 140
69, 1.979964e-07, Current, 1e-06, 140
70, 1.969559e-07, Current, 1e-06, 140
71, 1.963795e-07, Current, 1e-06, 140
72, 1.952339e-07, Current, 1e-06, 140
73, 1.949657e-07, Current, 1e-06, 140
74, 1.955639e-07, Current, 1e-06, 140
75, 1.962527e-07, Current, 1e-06, 140
76, 1.969813e-07, Current, 1e-06, 140
77, 1.981921e-07, Current, 1e-06, 140
78, 1.997328e-07, Current, 1e-06, 140
79, 2.009001e-07, Current, 1e-06, 140
80, 2.012082e-07, Current, 1e-06, 140
81, 2.00958e-07, Current, 1e-06, 140
82, 2.01201e-07, Current, 1e-06, 140
83, 2.004216e-07, Current, 1e-06, 140
84, 1.990404e-07, Current, 1e-06, 140
85, 1.980435e-07, Current, 1e-06, 140
86, 1.965826e-07, Current, 1e-06, 140
87, 1.95437e-07, Current, 1e-06, 140
88, 1.950709e-07, Current, 1e-06, 140
89, 1.95089e-07, Current, 1e-06, 140
90, 1.961366e-07, Current, 1e-06, 140
91, 1.970756e-07, Current, 1e-06, 140
92, 1.984422e-07, Current, 1e-06, 140
93, 1.99856e-07, Current, 1e-06, 140
94, 2.012807e-07, Current, 1e-06, 140
95, 2.015454e-07, Current, 1e-06, 140
96, 2.015454e-07, Current, 1e-06, 140
97, 2.008711e-07, Current, 1e-06, 140
98, 2.002331e-07, Current, 1e-06, 140
99, 1.991527e-07, Current, 1e-06, 140
100, 1.977063e-07, Current, 1e-06, 140
101, 1.962889e-07, Current, 1e-06, 140
102, 1.95611e-07, Current, 1e-06, 140
103, 1.954044e-07, Current, 1e-06, 140
104, 1.951289e-07, Current, 1e-06, 140
105, 1.957089e-07, Current, 1e-06, 140
106, 1.969378e-07, Current, 1e-06, 140
107, 1.977643e-07, Current, 1e-06, 140
108, 1.997944e-07, Current, 1e-06, 140
109, 2.003708e-07, Current, 1e-06, 140
110, 2.011285e-07, Current, 1e-06, 140
111, 2.012445e-07, Current, 1e-06, 140
112, 2.009617e-07, Current, 1e-06, 140
113, 2.001315e-07, Current, 1e-06, 140
114, 1.998452e-07, Current, 1e-06, 140
115, 1.982754e-07, Current, 1e-06, 140
116, 1.971989e-07, Current, 1e-06, 140
117, 1.9564e-07, Current, 1e-06, 140
118, 1.953717e-07, Current, 1e-06, 140
119, 1.95379e-07, Current, 1e-06, 140
120, 1.955531e-07, Current, 1e-06, 140
121, 1.960714e-07, Current, 1e-06, 140
122, 1.975142e-07, Current, 1e-06, 140
123, 1.9916e-07, Current, 1e-06, 140
124, 2.004143e-07, Current, 1e-06, 140
125, 2.00853e-07, Current, 1e-06, 140
126, 2.016686e-07, Current, 1e-06, 140
127, 2.018644e-07, Current, 1e-06, 140
128, 2.007587e-07, Current, 1e-06, 140
129, 1.995116e-07, Current, 1e-06, 140
130, 1.987975e-07, Current, 1e-06, 140
131, 1.974744e-07, Current, 1e-06, 140
132, 1.963034e-07, Current, 1e-06, 140
133, 1.954914e-07, Current, 1e-06, 140
134, 1.948751e-07, Current, 1e-06, 140
135, 1.957053e-07, Current, 1e-06, 140
136, 1.957742e-07, Current, 1e-06, 140
137, 1.966042e-07, Current, 1e-06, 140
138, 1.979818e-07, Current, 1e-06, 140
139, 2.000953e-07, Current, 1e-06, 140
140, 2.001605e-07, Current, 1e-06, 140
141, 2.015816e-07, Current, 1e-06, 140
142, 2.017556e-07, Current, 1e-06, 140
143, 2.010523e-07, Current, 1e-06, 140
144, 2.008566e-07, Current, 1e-06, 140
145, 1.997617e-07, Current, 1e-06, 140
146, 1.984168e-07, Current, 1e-06, 140
147, 1.972241e-07, Current, 1e-06, 140
148, 1.959083e-07, Current, 1e-06, 140
149, 1.952775e-07, Current, 1e-06, 140
150, 1.95176e-07, Current, 1e-06, 140
151, 1.953282e-07, Current, 1e-06, 140
152, 1.968327e-07, Current, 1e-06, 140
153, 1.983081e-07, Current, 1e-06, 140
154, 1.999031e-07, Current, 1e-06, 140
155, 2.007623e-07, Current, 1e-06, 140
156, 2.011683e-07, Current, 1e-06, 140
157, 2.018716e-07, Current, 1e-06, 140
158, 2.015308e-07, Current, 1e-06, 140
159, 1.993051e-07, Current, 1e-06, 140
160, 1.995806e-07, Current, 1e-06, 140
161, 1.974744e-07, Current, 1e-06, 140
162, 1.968616e-07, Current, 1e-06, 140
163, 1.955566e-07, Current, 1e-06, 140
164, 1.954551e-07, Current, 1e-06, 140
165, 1.950128e-07, Current, 1e-06, 140
166, 1.960134e-07, Current, 1e-06, 140
167, 1.972605e-07, Current, 1e-06, 140
168, 1.980543e-07, Current, 1e-06, 140
169, 1.991165e-07, Current, 1e-06, 140
170, 2.005303e-07, Current, 1e-06, 140
171, 2.009109e-07, Current, 1e-06, 140
172, 2.013205e-07, Current, 1e-06, 140
173, 2.012155e-07, Current, 1e-06, 140
174, 2.013532e-07, Current, 1e-06, 140
175, 1.996022e-07, Current, 1e-06, 140
176, 1.983662e-07, Current, 1e-06, 140
177, 1.969994e-07, Current, 1e-06, 140
178, 1.958104e-07, Current, 1e-06, 140
179, 1.952703e-07, Current, 1e-06, 140
180, 1.949766e-07, Current, 1e-06, 140
181, 1.956074e-07, Current, 1e-06, 140
182, 1.964666e-07, Current, 1e-06, 140
183, 1.979492e-07, Current, 1e-06, 140
184, 1.99247e-07, Current, 1e-06, 140
185, 2.003853e-07, Current, 1e-06, 140
186, 2.014729e-07, Current, 1e-06, 140
187, 2.014475e-07, Current, 1e-06, 140
188, 2.01201e-07, Current, 1e-06, 140
189, 2.007297e-07, Current, 1e-06, 140
190, 1.991891e-07, Current, 1e-06, 140
191, 1.984822e-07, Current, 1e-06, 140
192, 1.968653e-07, Current, 1e-06, 140
193, 1.961076e-07, Current, 1e-06, 140
194, 1.957378e-07, Current, 1e-06, 140
195, 1.953753e-07, Current, 1e-06, 140
196, 1.952666e-07, Current, 1e-06, 140
197, 1.962055e-07, Current, 1e-06, 140
198, 1.975431e-07, Current, 1e-06, 140
199, 1.99102e-07, Current, 1e-06, 140
200, 2.001061e-07, Current, 1e-06, 140
201, 2.012155e-07, Current, 1e-06, 140
202, 2.012807e-07, Current, 1e-06, 140
203, 2.012191e-07, Current, 1e-06, 140
204, 2.010342e-07, Current, 1e-06, 140
205, 2.002548e-07, Current, 1e-06, 140
206, 1.986671e-07, Current, 1e-06, 140
207, 1.975142e-07, Current, 1e-06, 140
208, 1.964231e-07, Current, 1e-06, 140
209, 1.953826e-07, Current, 1e-06, 140
210, 1.948171e-07, Current, 1e-06, 140
211, 1.948714e-07, Current, 1e-06, 140
212, 1.96278e-07, Current, 1e-06, 140
213, 1.967421e-07, Current, 1e-06, 140
214, 1.983662e-07, Current, 1e-06, 140
215, 1.997509e-07, Current, 1e-06, 140
216, 2.005013e-07, Current, 1e-06, 140
217, 2.010922e-07, Current, 1e-06, 140
218, 2.012082e-07, Current, 1e-06, 140
219, 2.015018e-07, Current, 1e-06, 140
220, 2.00204e-07, Current, 1e-06, 140
221, 1.991202e-07, Current, 1e-06, 140
222, 1.975431e-07, Current, 1e-06, 140
223, 1.965644e-07, Current, 1e-06, 140
224, 1.958176e-07, Current, 1e-06, 140
225, 1.953247e-07, Current, 1e-06, 140
226, 1.950492e-07, Current, 1e-06, 140
227, 1.958902e-07, Current, 1e-06, 140
228, 1.967094e-07, Current, 1e-06, 140
229, 1.979854e-07, Current, 1e-06, 140
230, 1.989135e-07, Current, 1e-06, 140
231, 2.002004e-07, Current, 1e-06, 140
232, 2.009182e-07, Current, 1e-06, 140
233, 2.016649e-07, Current, 1e-06, 140
234, 2.008022e-07, Current, 1e-06, 140
235, 2.008638e-07, Current, 1e-06, 140
236, 1.995406e-07, Current, 1e-06, 140
237, 1.982573e-07, Current, 1e-06, 140
238, 1.969994e-07, Current, 1e-06, 140
239, 1.95785e-07, Current, 1e-06, 140
240, 1.949984e-07, Current, 1e-06, 140
241, 1.949403e-07, Current, 1e-06, 140
242, 1.954225e-07, Current, 1e-06, 140
243, 1.962708e-07, Current, 1e-06, 140
244, 1.977099e-07, Current, 1e-06, 140
245, 1.988156e-07, Current, 1e-06, 140
246, 2.00117e-07, Current, 1e-06, 140
247, 2.016106e-07, Current, 1e-06, 140
248, 2.012916e-07, Current, 1e-06, 140
249, 2.010741e-07, Current, 1e-06, 140
250, 2.006354e-07, Current, 1e-06, 140
251, 1.994283e-07, Current, 1e-06, 140
252, 1.986452e-07, Current, 1e-06, 140
253, 1.967058e-07, Current, 1e-06, 140
254, 1.96492e-07, Current, 1e-06, 140
255, 1.952775e-07, Current, 1e-06, 140
256, 1.95176e-07, Current, 1e-06, 140
257, 1.952087e-07, Current, 1e-06, 140
258, 1.959699e-07, Current, 1e-06, 140
259, 1.968e-07, Current, 1e-06, 140
260, 1.981341e-07, Current, 1e-06, 140
261, 1.994609e-07, Current, 1e-06, 140
262, 2.00331e-07, Current, 1e-06, 140
263, 2.009544e-07, Current, 1e-06, 140
264, 2.01404e-07, Current, 1e-06, 140
265, 2.011104e-07, Current, 1e-06, 140
266, 2.009037e-07, Current, 1e-06, 140
267, 1.994609e-07, Current, 1e-06, 140
268, 1.982754e-07, Current, 1e-06, 140
269, 1.974055e-07, Current, 1e-06, 140
270, 1.95843e-07, Current, 1e-06, 140
271, 1.950455e-07, Current, 1e-06, 140
272, 1.949512e-07, Current, 1e-06, 140
273, 1.945742e-07, Current, 1e-06, 140
274, 1.961511e-07, Current, 1e-06, 140
275, 1.973076e-07, Current, 1e-06, 140
276, 1.989461e-07, Current, 1e-06, 140
277, 1.998742e-07, Current, 1e-06, 140
278, 2.009726e-07, Current, 1e-06, 140
279, 2.013677e-07, Current, 1e-06, 140
280, 2.011864e-07, Current, 1e-06, 140
281, 2.000409e-07, Current, 1e-06, 140
282, 1.990875e-07, Current, 1e-06, 140
283, 1.98e-07, Current, 1e-06, 140
284, 1.966769e-07, Current, 1e-06, 140
285, 1.95437e-07, Current, 1e-06, 140
286, 1.949584e-07, Current, 1e-06, 140
287, 1.949694e-07, Current, 1e-06, 140
288, 1.954877e-07, Current, 1e-06, 140
289, 1.967094e-07, Current, 1e-06, 140
290, 1.978078e-07, Current, 1e-06, 140
291, 1.989824e-07, Current, 1e-06, 140
292, 2.003527e-07, Current, 1e-06, 140
293, 2.011031e-07, Current, 1e-06, 140
294, 2.016903e-07, Current, 1e-06, 140
295, 2.014294e-07, Current, 1e-06, 140
296, 2.008457e-07, Current, 1e-06, 140
297, 1.999068e-07, Current, 1e-06, 140
298, 1.98957e-07, Current, 1e-06, 140
299, 1.977028e-07, Current, 1e-06, 140
300, 1.964593e-07, Current, 1e-06, 140
301, 1.950636e-07, Current, 1e-06, 140
302, 1.951108e-07, Current, 1e-06, 140
303, 1.95205e-07, Current, 1e-06, 140
304, 1.959627e-07, Current, 1e-06, 140
305, 1.972967e-07, Current, 1e-06, 140
306, 1.987758e-07, Current, 1e-06, 140
307, 1.999394e-07, Current, 1e-06, 140
308, 2.006571e-07, Current, 1e-06, 140
309, 2.016214e-07, Current, 1e-06, 140
310, 2.018933e-07, Current, 1e-06, 140
311, 2.009146e-07, Current, 1e-06, 140
312, 1.997147e-07, Current, 1e-06, 140
313, 1.988156e-07, Current, 1e-06, 140
314, 1.978875e-07, Current, 1e-06, 140
315, 1.972351e-07, Current, 1e-06, 140
316, 1.955748e-07, Current, 1e-06, 140
317, 1.949078e-07, Current, 1e-06, 140
318, 1.952449e-07, Current, 1e-06, 140
319, 1.961911e-07, Current, 1e-06, 140
320, 1.967094e-07, Current, 1e-06, 140
321, 1.979746e-07, Current, 1e-06, 140
322, 1.997038e-07, Current, 1e-06, 140
323, 2.001859e-07, Current, 1e-06, 140
324, 2.010596e-07, Current, 1e-06, 140
325, 2.012662e-07, Current, 1e-06, 140
326, 2.011429e-07, Current, 1e-06, 140
327, 2.008711e-07, Current, 1e-06, 140
328, 1.996095e-07, Current, 1e-06, 140
329, 1.987939e-07, Current, 1e-06, 140
330, 1.974163e-07, Current, 1e-06, 140
331, 1.960279e-07, Current, 1e-06, 140
332, 1.953536e-07, Current, 1e-06, 140
333, 1.949621e-07, Current, 1e-06, 140
334, 1.955348e-07, Current, 1e-06, 140
335, 1.962417e-07, Current, 1e-06, 140
336, 1.972206e-07, Current, 1e-06, 140
337, 1.986742e-07, Current, 1e-06, 140
338, 1.998525e-07, Current, 1e-06, 140
339, 2.006608e-07, Current, 1e-06, 140
340, 2.013388e-07, Current, 1e-06, 140
341, 2.020311e-07, Current, 1e-06, 140
342, 2.011864e-07, Current, 1e-06, 140
343, 2.000264e-07, Current, 1e-06, 140
344, 1.992434e-07, Current, 1e-06, 140
345, 1.976339e-07, Current, 1e-06, 140
346, 1.966224e-07, Current, 1e-06, 140
347, 1.954551e-07, Current, 1e-06, 140
348, 1.950709e-07, Current, 1e-06, 140
349, 1.953391e-07, Current, 1e-06, 140
350, 1.960714e-07, Current, 1e-06, 140
351, 1.969994e-07, Current, 1e-06, 140
352, 1.982791e-07, Current, 1e-06, 140
353, 1.996458e-07, Current, 1e-06, 140
354, 2.009436e-07, Current, 1e-06, 140
355, 2.00958e-07, Current, 1e-06, 140
356, 2.014329e-07, Current, 1e-06, 140
357, 2.014366e-07, Current, 1e-06, 140
358, 2.008239e-07, Current, 1e-06, 140
359, 1.995479e-07, Current, 1e-06, 140
360, 1.983552e-07, Current, 1e-06, 140
361, 1.973946e-07, Current, 1e-06, 140
362, 1.959446e-07, Current, 1e-06, 140
363, 1.954044e-07, Current, 1e-06, 140
364, 1.951216e-07, Current, 1e-06, 140
365, 1.956509e-07, Current, 1e-06, 140
366, 1.9709e-07, Current, 1e-06, 140
367, 1.976157e-07, Current, 1e-06, 140
368, 1.993703e-07, Current, 1e-06, 140
369, 2.001678e-07, Current, 1e-06, 140
370, 2.012118e-07, Current, 1e-06, 140
371, 2.017773e-07, Current, 1e-06, 140
372, 2.012626e-07, Current, 1e-06, 140
373, 2.003708e-07, Current, 1e-06, 140
374, 1.995333e-07, Current, 1e-06, 140
375, 1.978513e-07, Current, 1e-06, 140
376, 1.968254e-07, Current, 1e-06, 140
377, 1.96452e-07, Current, 1e-06, 140
378, 1.952703e-07, Current, 1e-06, 140
379, 1.954188e-07, Current, 1e-06, 140
380, 1.954188e-07, Current, 1e-06, 140
381, 1.967021e-07, Current, 1e-06, 140
382, 1.978477e-07, Current, 1e-06, 140
383, 1.986344e-07, Current, 1e-06, 140
384, 2.002947e-07, Current, 1e-06, 140
385, 2.008276e-07, Current, 1e-06, 140
386, 2.010958e-07, Current, 1e-06, 140
387, 2.011647e-07, Current, 1e-06, 140
388, 2.009617e-07, Current, 1e-06, 140
389, 2.00436e-07, Current, 1e-06, 140
390, 1.99247e-07, Current, 1e-06, 140
391, 1.973982e-07, Current, 1e-06, 140
392, 1.963577e-07, Current, 1e-06, 140
393, 1.958357e-07, Current, 1e-06, 140
394, 1.950854e-07, Current, 1e-06, 140
395, 1.951977e-07, Current, 1e-06, 140
396, 1.959627e-07, Current, 1e-06, 140
397, 1.9713e-07, Current, 1e-06, 140
398, 1.985836e-07, Current, 1e-06, 140
399, 1.993957e-07, Current, 1e-06, 140
400, 2.005992e-07, Current, 1e-06, 140
401, 2.013205e-07, Current, 1e-06, 140
402, 2.015635e-07, Current, 1e-06, 140
403, 2.01781e-07, Current, 1e-06, 140
404, 2.005448e-07, Current, 1e-06, 140
405, 1.997509e-07, Current, 1e-06, 140
406, 1.982827e-07, Current, 1e-06, 140
407, 1.969305e-07, Current, 1e-06, 140
408, 1.966224e-07, Current, 1e-06, 140
409, 1.9506e-07, Current, 1e-06, 140
410, 1.951723e-07, Current, 1e-06, 140
411, 1.953536e-07, Current, 1e-06, 140
412, 1.970103e-07, Current, 1e-06, 140
413, 1.986742e-07, Current, 1e-06, 140
414, 1.999685e-07, Current, 1e-06, 140
415, 2.00726e-07, Current, 1e-06, 140
416, 2.015127e-07, Current, 1e-06, 140
417, 2.021326e-07, Current, 1e-06, 140
418, 2.013423e-07, Current, 1e-06, 140
419, 2.003745e-07, Current, 1e-06, 140
420, 1.992397e-07, Current, 1e-06, 140
421, 1.985039e-07, Current, 1e-06, 140
422, 1.967566e-07, Current, 1e-06, 140
423, 1.96046e-07, Current, 1e-06, 140
424, 1.951325e-07, Current, 1e-06, 140
425, 1.951108e-07, Current, 1e-06, 140
426, 1.95495e-07, Current, 1e-06, 140
427, 1.968797e-07, Current, 1e-06, 140
428, 1.977209e-07, Current, 1e-06, 140
429, 1.991818e-07, Current, 1e-06, 140
430, 2.006427e-07, Current, 1e-06, 140
431, 2.008674e-07, Current, 1e-06, 140
432, 2.016143e-07, Current, 1e-06, 140
433, 2.013931e-07, Current, 1e-06, 140
434, 2.005013e-07, Current, 1e-06, 140
435, 1.992289e-07, Current, 1e-06, 140
436, 1.98609e-07, Current, 1e-06, 140
437, 1.970357e-07, Current, 1e-06, 140
438, 1.96365e-07, Current, 1e-06, 140
439, 1.954986e-07, Current, 1e-06, 140
440, 1.952558e-07, Current, 1e-06, 140
441, 1.953101e-07, Current, 1e-06, 140
442, 1.967421e-07, Current, 1e-06, 140
443, 1.97971e-07, Current, 1e-06, 140
444, 1.993884e-07, Current, 1e-06, 140
445, 2.005811e-07, Current, 1e-06, 140
446, 2.01056e-07, Current, 1e-06, 140
447, 2.015345e-07, Current, 1e-06, 140
448, 2.012227e-07, Current, 1e-06, 140
449, 2.012299e-07, Current, 1e-06, 140
450, 1.997763e-07, Current, 1e-06, 140
451, 1.989896e-07, Current, 1e-06, 140
452, 1.976048e-07, Current, 1e-06, 140
453, 1.966224e-07, Current, 1e-06, 140
454, 1.953971e-07, Current, 1e-06, 140
455, 1.950962e-07, Current, 1e-06, 140
456, 1.953501e-07, Current, 1e-06, 140
457, 1.958213e-07, Current, 1e-06, 140
458, 1.968073e-07, Current, 1e-06, 140
459, 1.987104e-07, Current, 1e-06, 140
460, 2.001678e-07, Current, 1e-06, 140
461, 2.005847e-07, Current, 1e-06, 140
462, 2.013532e-07, Current, 1e-06, 140
463, 2.017302e-07, Current, 1e-06, 140
464, 2.01085e-07, Current, 1e-06, 140
465, 2.00291e-07, Current, 1e-06, 140
466, 1.985401e-07, Current, 1e-06, 140
467, 1.976918e-07, Current, 1e-06, 140
468, 1.967421e-07, Current, 1e-06, 140
469, 1.955531e-07, Current, 1e-06, 140
470, 1.951869e-07, Current, 1e-06, 140
471, 1.949295e-07, Current, 1e-06, 140
472, 1.963106e-07, Current, 1e-06, 140
473, 1.970284e-07, Current, 1e-06, 140
474, 1.983843e-07, Current, 1e-06, 140
475, 1.996168e-07, Current, 1e-06, 140
476, 2.005303e-07, Current, 1e-06, 140
477, 2.015489e-07, Current, 1e-06, 140
478, 2.013532e-07, Current, 1e-06, 140
479, 2.010886e-07, Current, 1e-06, 140
480, 2.007551e-07, Current, 1e-06, 140
