Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424680685.456803
Reading Number, Reading, Measure Function, Measure Range, Status
1, 2.869127e-06, Current, 1e-05, 140
2, 2.766017e-06, Current, 1e-05, 140
3, 2.748184e-06, Current, 1e-05, 140
4, 2.729157e-06, Current, 1e-05, 140
5, 2.709949e-06, Current, 1e-05, 140
6, 2.694509e-06, Current, 1e-05, 140
7, 2.681028e-06, Current, 1e-05, 140
8, 2.675917e-06, Current, 1e-05, 140
9, 2.678345e-06, Current, 1e-05, 140
10, 2.689146e-06, Current, 1e-05, 140
11, 2.705744e-06, Current, 1e-05, 140
12, 2.724373e-06, Current, 1e-05, 140
13, 2.74543e-06, Current, 1e-05, 140
14, 2.761558e-06, Current, 1e-05, 140
15, 2.770401e-06, Current, 1e-05, 140
16, 2.772975e-06, Current, 1e-05, 140
17, 2.768916e-06, Current, 1e-05, 140
18, 2.751591e-06, Current, 1e-05, 140
19, 2.730788e-06, Current, 1e-05, 140
20, 2.707883e-06, Current, 1e-05, 140
21, 2.691102e-06, Current, 1e-05, 140
22, 2.679106e-06, Current, 1e-05, 140
23, 2.677004e-06, Current, 1e-05, 140
24, 2.684615e-06, Current, 1e-05, 140
25, 2.700744e-06, Current, 1e-05, 140
26, 2.718792e-06, Current, 1e-05, 140
27, 2.738835e-06, Current, 1e-05, 140
28, 2.756339e-06, Current, 1e-05, 140
29, 2.767285e-06, Current, 1e-05, 140
30, 2.771488e-06, Current, 1e-05, 140
31, 2.771126e-06, Current, 1e-05, 140
32, 2.760036e-06, Current, 1e-05, 140
33, 2.743002e-06, Current, 1e-05, 140
34, 2.724519e-06, Current, 1e-05, 140
35, 2.705672e-06, Current, 1e-05, 140
36, 2.69016e-06, Current, 1e-05, 140
37, 2.67791e-06, Current, 1e-05, 140
38, 2.674757e-06, Current, 1e-05, 140
39, 2.680556e-06, Current, 1e-05, 140
40, 2.694365e-06, Current, 1e-05, 140
41, 2.711326e-06, Current, 1e-05, 140
42, 2.730063e-06, Current, 1e-05, 140
43, 2.750033e-06, Current, 1e-05, 140
44, 2.763914e-06, Current, 1e-05, 140
45, 2.769676e-06, Current, 1e-05, 140
46, 2.772757e-06, Current, 1e-05, 140
47, 2.76598e-06, Current, 1e-05, 140
48, 2.750939e-06, Current, 1e-05, 140
49, 2.73434e-06, Current, 1e-05, 140
50, 2.715639e-06, Current, 1e-05, 140
51, 2.699836e-06, Current, 1e-05, 140
52, 2.685158e-06, Current, 1e-05, 140
53, 2.67628e-06, Current, 1e-05, 140
54, 2.676715e-06, Current, 1e-05, 140
55, 2.68621e-06, Current, 1e-05, 140
56, 2.701069e-06, Current, 1e-05, 140
57, 2.719481e-06, Current, 1e-05, 140
58, 2.739849e-06, Current, 1e-05, 140
59, 2.757753e-06, Current, 1e-05, 140
60, 2.767756e-06, Current, 1e-05, 140
61, 2.772431e-06, Current, 1e-05, 140
62, 2.770582e-06, Current, 1e-05, 140
63, 2.760507e-06, Current, 1e-05, 140
64, 2.744125e-06, Current, 1e-05, 140
65, 2.725606e-06, Current, 1e-05, 140
66, 2.708681e-06, Current, 1e-05, 140
67, 2.692009e-06, Current, 1e-05, 140
68, 2.679324e-06, Current, 1e-05, 140
69, 2.675047e-06, Current, 1e-05, 140
70, 2.680592e-06, Current, 1e-05, 140
71, 2.692624e-06, Current, 1e-05, 140
72, 2.709079e-06, Current, 1e-05, 140
73, 2.728903e-06, Current, 1e-05, 140
74, 2.748221e-06, Current, 1e-05, 140
75, 2.762391e-06, Current, 1e-05, 140
76, 2.769676e-06, Current, 1e-05, 140
77, 2.772504e-06, Current, 1e-05, 140
78, 2.767175e-06, Current, 1e-05, 140
79, 2.753476e-06, Current, 1e-05, 140
80, 2.735572e-06, Current, 1e-05, 140
81, 2.717488e-06, Current, 1e-05, 140
82, 2.701504e-06, Current, 1e-05, 140
83, 2.686246e-06, Current, 1e-05, 140
84, 2.677621e-06, Current, 1e-05, 140
85, 2.676352e-06, Current, 1e-05, 140
86, 2.685449e-06, Current, 1e-05, 140
