Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424681059.136932
Reading Number, Reading, Measure Function, Measure Range, Status
1, 9.443974e-08, Current, 1e-06, 140
2, 7.06688e-08, Current, 1e-07, 140
3, 7.101153e-08, Current, 1e-07, 140
4, 7.124635e-08, Current, 1e-07, 140
5, 7.138041e-08, Current, 1e-07, 140
6, 7.14622e-08, Current, 1e-07, 140
7, 7.140233e-08, Current, 1e-07, 140
8, 7.117426e-08, Current, 1e-07, 140
9, 7.086188e-08, Current, 1e-07, 140
10, 7.0536e-08, Current, 1e-07, 140
11, 7.024974e-08, Current, 1e-07, 140
12, 7.004444e-08, Current, 1e-07, 140
13, 6.999047e-08, Current, 1e-07, 140
14, 7.004653e-08, Current, 1e-07, 140
15, 7.024342e-08, Current, 1e-07, 140
16, 7.053556e-08, Current, 1e-07, 140
17, 7.082352e-08, Current, 1e-07, 140
18, 7.113e-08, Current, 1e-07, 140
19, 7.139981e-08, Current, 1e-07, 140
20, 7.152081e-08, Current, 1e-07, 140
21, 7.146937e-08, Current, 1e-07, 140
22, 7.130117e-08, Current, 1e-07, 140
23, 7.108026e-08, Current, 1e-07, 140
24, 7.081213e-08, Current, 1e-07, 140
25, 7.053178e-08, Current, 1e-07, 140
26, 7.02919e-08, Current, 1e-07, 140
27, 7.008321e-08, Current, 1e-07, 140
28, 7.001744e-08, Current, 1e-07, 140
29, 7.007098e-08, Current, 1e-07, 140
30, 7.020463e-08, Current, 1e-07, 140
31, 7.044325e-08, Current, 1e-07, 140
32, 7.072739e-08, Current, 1e-07, 140
33, 7.101576e-08, Current, 1e-07, 140
34, 7.121515e-08, Current, 1e-07, 140
35, 7.135343e-08, Current, 1e-07, 140
36, 7.144281e-08, Current, 1e-07, 140
37, 7.145293e-08, Current, 1e-07, 140
38, 7.129272e-08, Current, 1e-07, 140
39, 7.102756e-08, Current, 1e-07, 140
40, 7.070757e-08, Current, 1e-07, 140
41, 7.039307e-08, Current, 1e-07, 140
42, 7.013633e-08, Current, 1e-07, 140
43, 6.999299e-08, Current, 1e-07, 140
44, 6.99833e-08, Current, 1e-07, 140
45, 7.010851e-08, Current, 1e-07, 140
46, 7.03543e-08, Current, 1e-07, 140
47, 7.069788e-08, Current, 1e-07, 140
48, 7.102123e-08, Current, 1e-07, 140
49, 7.129231e-08, Current, 1e-07, 140
50, 7.148454e-08, Current, 1e-07, 140
51, 7.149762e-08, Current, 1e-07, 140
52, 7.135385e-08, Current, 1e-07, 140
53, 7.114265e-08, Current, 1e-07, 140
54, 7.087031e-08, Current, 1e-07, 140
55, 7.061187e-08, Current, 1e-07, 140
56, 7.033616e-08, Current, 1e-07, 140
57, 7.012621e-08, Current, 1e-07, 140
58, 7.001955e-08, Current, 1e-07, 140
59, 7.00145e-08, Current, 1e-07, 140
60, 7.016248e-08, Current, 1e-07, 140
61, 7.037494e-08, Current, 1e-07, 140
62, 7.068692e-08, Current, 1e-07, 140
63, 7.094788e-08, Current, 1e-07, 140
64, 7.118017e-08, Current, 1e-07, 140
65, 7.130748e-08, Current, 1e-07, 140
66, 7.140993e-08, Current, 1e-07, 140
67, 7.143142e-08, Current, 1e-07, 140
68, 7.129653e-08, Current, 1e-07, 140
69, 7.107646e-08, Current, 1e-07, 140
70, 7.073034e-08, Current, 1e-07, 140
71, 7.042048e-08, Current, 1e-07, 140
72, 7.015993e-08, Current, 1e-07, 140
73, 6.997529e-08, Current, 1e-07, 140
74, 6.994114e-08, Current, 1e-07, 140
75, 7.005328e-08, Current, 1e-07, 140
76, 7.026323e-08, Current, 1e-07, 140
77, 7.05478e-08, Current, 1e-07, 140
78, 7.08838e-08, Current, 1e-07, 140
79, 7.11633e-08, Current, 1e-07, 140
80, 7.139095e-08, Current, 1e-07, 140
81, 7.152418e-08, Current, 1e-07, 140
82, 7.141668e-08, Current, 1e-07, 140
83, 7.123413e-08, Current, 1e-07, 140
84, 7.101532e-08, Current, 1e-07, 140
85, 7.072865e-08, Current, 1e-07, 140
86, 7.047234e-08, Current, 1e-07, 140
87, 7.024425e-08, Current, 1e-07, 140
88, 7.00634e-08, Current, 1e-07, 140
