Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424680615.090416
Reading Number, Reading, Measure Function, Measure Range, Status
1, 5.375871e-06, Current, 1e-05, 140
2, 5.241154e-06, Current, 1e-05, 140
3, 5.202774e-06, Current, 1e-05, 140
4, 5.17454e-06, Current, 1e-05, 140
5, 5.164102e-06, Current, 1e-05, 140
6, 5.168233e-06, Current, 1e-05, 140
7, 5.187225e-06, Current, 1e-05, 140
8, 5.222817e-06, Current, 1e-05, 140
9, 5.26667e-06, Current, 1e-05, 140
10, 5.309329e-06, Current, 1e-05, 140
11, 5.334518e-06, Current, 1e-05, 140
12, 5.345245e-06, Current, 1e-05, 140
13, 5.344556e-06, Current, 1e-05, 140
14, 5.323064e-06, Current, 1e-05, 140
15, 5.28838e-06, Current, 1e-05, 140
16, 5.251375e-06, Current, 1e-05, 140
17, 5.218213e-06, Current, 1e-05, 140
18, 5.187841e-06, Current, 1e-05, 140
19, 5.167037e-06, Current, 1e-05, 140
20, 5.163848e-06, Current, 1e-05, 140
21, 5.176642e-06, Current, 1e-05, 140
22, 5.202593e-06, Current, 1e-05, 140
23, 5.236589e-06, Current, 1e-05, 140
24, 5.274825e-06, Current, 1e-05, 140
25, 5.309473e-06, Current, 1e-05, 140
26, 5.332596e-06, Current, 1e-05, 140
27, 5.342636e-06, Current, 1e-05, 140
28, 5.34376e-06, Current, 1e-05, 140
29, 5.326943e-06, Current, 1e-05, 140
30, 5.297622e-06, Current, 1e-05, 140
31, 5.261705e-06, Current, 1e-05, 140
32, 5.227673e-06, Current, 1e-05, 140
33, 5.197047e-06, Current, 1e-05, 140
34, 5.171242e-06, Current, 1e-05, 140
35, 5.162399e-06, Current, 1e-05, 140
36, 5.168306e-06, Current, 1e-05, 140
37, 5.191284e-06, Current, 1e-05, 140
38, 5.22046e-06, Current, 1e-05, 140
39, 5.2579e-06, Current, 1e-05, 140
40, 5.295701e-06, Current, 1e-05, 140
41, 5.32513e-06, Current, 1e-05, 140
42, 5.339918e-06, Current, 1e-05, 140
43, 5.345029e-06, Current, 1e-05, 140
44, 5.336475e-06, Current, 1e-05, 140
45, 5.308967e-06, Current, 1e-05, 140
46, 5.274027e-06, Current, 1e-05, 140
47, 5.237711e-06, Current, 1e-05, 140
48, 5.205238e-06, Current, 1e-05, 140
49, 5.174214e-06, Current, 1e-05, 140
50, 5.161818e-06, Current, 1e-05, 140
51, 5.168668e-06, Current, 1e-05, 140
52, 5.19161e-06, Current, 1e-05, 140
53, 5.221692e-06, Current, 1e-05, 140
54, 5.260183e-06, Current, 1e-05, 140
55, 5.297115e-06, Current, 1e-05, 140
56, 5.326435e-06, Current, 1e-05, 140
57, 5.340643e-06, Current, 1e-05, 140
58, 5.34713e-06, Current, 1e-05, 140
59, 5.335569e-06, Current, 1e-05, 140
60, 5.307951e-06, Current, 1e-05, 140
61, 5.272251e-06, Current, 1e-05, 140
62, 5.238509e-06, Current, 1e-05, 140
63, 5.207593e-06, Current, 1e-05, 140
64, 5.178309e-06, Current, 1e-05, 140
65, 5.164465e-06, Current, 1e-05, 140
66, 5.164319e-06, Current, 1e-05, 140
67, 5.181426e-06, Current, 1e-05, 140
68, 5.209043e-06, Current, 1e-05, 140
69, 5.24594e-06, Current, 1e-05, 140
70, 5.282545e-06, Current, 1e-05, 140
71, 5.316795e-06, Current, 1e-05, 140
72, 5.336801e-06, Current, 1e-05, 140
73, 5.345282e-06, Current, 1e-05, 140
74, 5.342744e-06, Current, 1e-05, 140
75, 5.322775e-06, Current, 1e-05, 140
76, 5.291425e-06, Current, 1e-05, 140
77, 5.255253e-06, Current, 1e-05, 140
78, 5.223867e-06, Current, 1e-05, 140
79, 5.192336e-06, Current, 1e-05, 140
80, 5.169647e-06, Current, 1e-05, 140
81, 5.162253e-06, Current, 1e-05, 140
82, 5.171894e-06, Current, 1e-05, 140
83, 5.19567e-06, Current, 1e-05, 140
84, 5.227057e-06, Current, 1e-05, 140
85, 5.263735e-06, Current, 1e-05, 140
86, 5.302442e-06, Current, 1e-05, 140
87, 5.329915e-06, Current, 1e-05, 140
88, 5.342744e-06, Current, 1e-05, 140
89, 5.346876e-06, Current, 1e-05, 140
90, 5.334481e-06, Current, 1e-05, 140
91, 5.307336e-06, Current, 1e-05, 140
92, 5.27091e-06, Current, 1e-05, 140
93, 5.237603e-06, Current, 1e-05, 140
94, 5.206144e-06, Current, 1e-05, 140
95, 5.178672e-06, Current, 1e-05, 140
96, 5.164573e-06, Current, 1e-05, 140
97, 5.164682e-06, Current, 1e-05, 140
98, 5.182694e-06, Current, 1e-05, 140
99, 5.209405e-06, Current, 1e-05, 140
100, 5.245467e-06, Current, 1e-05, 140
101, 5.283705e-06, Current, 1e-05, 140
102, 5.317918e-06, Current, 1e-05, 140
103, 5.337163e-06, Current, 1e-05, 140
104, 5.346441e-06, Current, 1e-05, 140
105, 5.339991e-06, Current, 1e-05, 140
106, 5.317991e-06, Current, 1e-05, 140
107, 5.285879e-06, Current, 1e-05, 140
108, 5.252934e-06, Current, 1e-05, 140
109, 5.219735e-06, Current, 1e-05, 140
110, 5.190885e-06, Current, 1e-05, 140
111, 5.168778e-06, Current, 1e-05, 140
112, 5.162072e-06, Current, 1e-05, 140
113, 5.172656e-06, Current, 1e-05, 140
114, 5.194727e-06, Current, 1e-05, 140
115, 5.22731e-06, Current, 1e-05, 140
116, 5.263517e-06, Current, 1e-05, 140
117, 5.301391e-06, Current, 1e-05, 140
118, 5.32687e-06, Current, 1e-05, 140
119, 5.341005e-06, Current, 1e-05, 140
120, 5.345173e-06, Current, 1e-05, 140
121, 5.334047e-06, Current, 1e-05, 140
122, 5.30748e-06, Current, 1e-05, 140
123, 5.271926e-06, Current, 1e-05, 140
124, 5.239452e-06, Current, 1e-05, 140
125, 5.207376e-06, Current, 1e-05, 140
126, 5.179106e-06, Current, 1e-05, 140
127, 5.163195e-06, Current, 1e-05, 140
128, 5.16247e-06, Current, 1e-05, 140
129, 5.178018e-06, Current, 1e-05, 140
130, 5.204223e-06, Current, 1e-05, 140
131, 5.240539e-06, Current, 1e-05, 140
132, 5.27642e-06, Current, 1e-05, 140
133, 5.31172e-06, Current, 1e-05, 140
134, 5.331618e-06, Current, 1e-05, 140
135, 5.343144e-06, Current, 1e-05, 140
136, 5.341332e-06, Current, 1e-05, 140
137, 5.324986e-06, Current, 1e-05, 140
138, 5.294287e-06, Current, 1e-05, 140
139, 5.259349e-06, Current, 1e-05, 140
140, 5.226476e-06, Current, 1e-05, 140
141, 5.196503e-06, Current, 1e-05, 140
142, 5.170046e-06, Current, 1e-05, 140
143, 5.161275e-06, Current, 1e-05, 140
144, 5.175844e-06, Current, 1e-05, 140
145, 5.206941e-06, Current, 1e-05, 140
146, 5.247968e-06, Current, 1e-05, 140
147, 5.289249e-06, Current, 1e-05, 140
148, 5.321506e-06, Current, 1e-05, 140
149, 5.338396e-06, Current, 1e-05, 140
150, 5.34597e-06, Current, 1e-05, 140
151, 5.339302e-06, Current, 1e-05, 140
152, 5.315417e-06, Current, 1e-05, 140
153, 5.280008e-06, Current, 1e-05, 140
154, 5.246121e-06, Current, 1e-05, 140
155, 5.213429e-06, Current, 1e-05, 140
156, 5.186826e-06, Current, 1e-05, 140
157, 5.167472e-06, Current, 1e-05, 140
