Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424680761.935264
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.894608e-06, Current, 1e-05, 140
2, 1.799585e-06, Current, 1e-05, 140
3, 1.807522e-06, Current, 1e-05, 140
4, 1.818539e-06, Current, 1e-05, 140
5, 1.831766e-06, Current, 1e-05, 140
6, 1.844088e-06, Current, 1e-05, 140
7, 1.853293e-06, Current, 1e-05, 140
8, 1.856627e-06, Current, 1e-05, 140
9, 1.857208e-06, Current, 1e-05, 140
10, 1.852895e-06, Current, 1e-05, 140
11, 1.843182e-06, Current, 1e-05, 140
12, 1.831258e-06, Current, 1e-05, 140
13, 1.820387e-06, Current, 1e-05, 140
14, 1.809769e-06, Current, 1e-05, 140
15, 1.800636e-06, Current, 1e-05, 140
16, 1.795236e-06, Current, 1e-05, 140
17, 1.795417e-06, Current, 1e-05, 140
18, 1.80223e-06, Current, 1e-05, 140
19, 1.811979e-06, Current, 1e-05, 140
20, 1.824192e-06, Current, 1e-05, 140
21, 1.83916e-06, Current, 1e-05, 140
22, 1.850612e-06, Current, 1e-05, 140
23, 1.857063e-06, Current, 1e-05, 140
24, 1.857533e-06, Current, 1e-05, 140
25, 1.852677e-06, Current, 1e-05, 140
26, 1.840355e-06, Current, 1e-05, 140
27, 1.827309e-06, Current, 1e-05, 140
28, 1.815277e-06, Current, 1e-05, 140
29, 1.803825e-06, Current, 1e-05, 140
30, 1.796359e-06, Current, 1e-05, 140
31, 1.794982e-06, Current, 1e-05, 140
32, 1.799439e-06, Current, 1e-05, 140
33, 1.808826e-06, Current, 1e-05, 140
34, 1.819626e-06, Current, 1e-05, 140
35, 1.83289e-06, Current, 1e-05, 140
36, 1.845139e-06, Current, 1e-05, 140
37, 1.852714e-06, Current, 1e-05, 140
38, 1.857244e-06, Current, 1e-05, 140
39, 1.857244e-06, Current, 1e-05, 140
40, 1.850975e-06, Current, 1e-05, 140
41, 1.84079e-06, Current, 1e-05, 140
42, 1.828686e-06, Current, 1e-05, 140
43, 1.818176e-06, Current, 1e-05, 140
44, 1.807884e-06, Current, 1e-05, 140
45, 1.798679e-06, Current, 1e-05, 140
46, 1.794619e-06, Current, 1e-05, 140
47, 1.797084e-06, Current, 1e-05, 140
48, 1.804079e-06, Current, 1e-05, 140
49, 1.81448e-06, Current, 1e-05, 140
50, 1.827707e-06, Current, 1e-05, 140
51, 1.840501e-06, Current, 1e-05, 140
52, 1.849923e-06, Current, 1e-05, 140
53, 1.854888e-06, Current, 1e-05, 140
54, 1.857171e-06, Current, 1e-05, 140
55, 1.853837e-06, Current, 1e-05, 140
56, 1.845212e-06, Current, 1e-05, 140
57, 1.833143e-06, Current, 1e-05, 140
58, 1.82017e-06, Current, 1e-05, 140
59, 1.809696e-06, Current, 1e-05, 140
60, 1.799222e-06, Current, 1e-05, 140
61, 1.795055e-06, Current, 1e-05, 140
62, 1.795344e-06, Current, 1e-05, 140
63, 1.802303e-06, Current, 1e-05, 140
64, 1.812595e-06, Current, 1e-05, 140
65, 1.825787e-06, Current, 1e-05, 140
66, 1.839087e-06, Current, 1e-05, 140
67, 1.849561e-06, Current, 1e-05, 140
68, 1.855577e-06, Current, 1e-05, 140
69, 1.857752e-06, Current, 1e-05, 140
70, 1.856157e-06, Current, 1e-05, 140
71, 1.846516e-06, Current, 1e-05, 140
72, 1.835173e-06, Current, 1e-05, 140
73, 1.823467e-06, Current, 1e-05, 140
74, 1.812631e-06, Current, 1e-05, 140
75, 1.801505e-06, Current, 1e-05, 140
76, 1.796396e-06, Current, 1e-05, 140
77, 1.795598e-06, Current, 1e-05, 140
78, 1.801251e-06, Current, 1e-05, 140
79, 1.810239e-06, Current, 1e-05, 140
80, 1.822815e-06, Current, 1e-05, 140
81, 1.836188e-06, Current, 1e-05, 140
82, 1.84764e-06, Current, 1e-05, 140
83, 1.855686e-06, Current, 1e-05, 140
84, 1.858512e-06, Current, 1e-05, 140
85, 1.858874e-06, Current, 1e-05, 140
86, 1.851227e-06, Current, 1e-05, 140
87, 1.839993e-06, Current, 1e-05, 140
88, 1.827634e-06, Current, 1e-05, 140
89, 1.815567e-06, Current, 1e-05, 140
90, 1.805129e-06, Current, 1e-05, 140
91, 1.797664e-06, Current, 1e-05, 140
