Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424272609.515467
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.746224e-05, Current, 0.0001, 12
2, 1.731423e-05, Current, 0.0001, 12
3, 1.703091e-05, Current, 0.0001, 12
4, 1.68829e-05, Current, 0.0001, 12
5, 1.689136e-05, Current, 0.0001, 12
6, 1.71028e-05, Current, 0.0001, 12
7, 1.690828e-05, Current, 0.0001, 12
8, 1.68533e-05, Current, 0.0001, 12
9, 1.698862e-05, Current, 0.0001, 12
10, 1.692519e-05, Current, 0.0001, 12
11, 1.698862e-05, Current, 0.0001, 12
12, 1.699708e-05, Current, 0.0001, 12
13, 1.716623e-05, Current, 0.0001, 12
14, 1.720005e-05, Current, 0.0001, 12
15, 1.736075e-05, Current, 0.0001, 12
16, 1.731846e-05, Current, 0.0001, 12
17, 1.768213e-05, Current, 0.0001, 12
18, 1.731423e-05, Current, 0.0001, 12
19, 1.746647e-05, Current, 0.0001, 12
20, 1.728886e-05, Current, 0.0001, 12
21, 1.759756e-05, Current, 0.0001, 12
22, 1.726348e-05, Current, 0.0001, 12
23, 1.708165e-05, Current, 0.0001, 12
24, 1.711549e-05, Current, 0.0001, 12
25, 1.700976e-05, Current, 0.0001, 12
26, 1.689981e-05, Current, 0.0001, 12
27, 1.675603e-05, Current, 0.0001, 12
28, 1.668838e-05, Current, 0.0001, 12
29, 1.696747e-05, Current, 0.0001, 12
30, 1.694633e-05, Current, 0.0001, 12
31, 1.673912e-05, Current, 0.0001, 12
32, 1.713662e-05, Current, 0.0001, 12
33, 1.709011e-05, Current, 0.0001, 12
34, 1.737344e-05, Current, 0.0001, 12
35, 1.723388e-05, Current, 0.0001, 12
36, 1.760602e-05, Current, 0.0001, 12
37, 1.753836e-05, Current, 0.0001, 12
38, 1.743264e-05, Current, 0.0001, 12
39, 1.755527e-05, Current, 0.0001, 12
40, 1.728886e-05, Current, 0.0001, 12
41, 1.741149e-05, Current, 0.0001, 12
42, 1.737344e-05, Current, 0.0001, 12
43, 1.735653e-05, Current, 0.0001, 12
44, 1.71916e-05, Current, 0.0001, 12
45, 1.731846e-05, Current, 0.0001, 12
46, 1.698016e-05, Current, 0.0001, 12
47, 1.687444e-05, Current, 0.0001, 12
48, 1.699708e-05, Current, 0.0001, 12
49, 1.67349e-05, Current, 0.0001, 12
50, 1.686176e-05, Current, 0.0001, 12
51, 1.693364e-05, Current, 0.0001, 12
52, 1.675603e-05, Current, 0.0001, 12
53, 1.708165e-05, Current, 0.0001, 12
54, 1.71916e-05, Current, 0.0001, 12
55, 1.71916e-05, Current, 0.0001, 12
56, 1.737766e-05, Current, 0.0001, 12
57, 1.745801e-05, Current, 0.0001, 12
58, 1.738189e-05, Current, 0.0001, 12
59, 1.739881e-05, Current, 0.0001, 12
60, 1.760602e-05, Current, 0.0001, 12
61, 1.739881e-05, Current, 0.0001, 12
62, 1.733961e-05, Current, 0.0001, 12
63, 1.726348e-05, Current, 0.0001, 12
64, 1.722543e-05, Current, 0.0001, 12
65, 1.737344e-05, Current, 0.0001, 12
66, 1.707742e-05, Current, 0.0001, 12
67, 1.693787e-05, Current, 0.0001, 12
68, 1.718737e-05, Current, 0.0001, 12
69, 1.671798e-05, Current, 0.0001, 12
70, 1.678987e-05, Current, 0.0001, 12
71, 1.689136e-05, Current, 0.0001, 12
72, 1.703091e-05, Current, 0.0001, 12
73, 1.683638e-05, Current, 0.0001, 12
74, 1.703937e-05, Current, 0.0001, 12
75, 1.709434e-05, Current, 0.0001, 12
76, 1.717469e-05, Current, 0.0001, 12
77, 1.71324e-05, Current, 0.0001, 12
78, 1.756796e-05, Current, 0.0001, 12
79, 1.732269e-05, Current, 0.0001, 12
80, 1.744533e-05, Current, 0.0001, 12
81, 1.745801e-05, Current, 0.0001, 12
82, 1.744109e-05, Current, 0.0001, 12
83, 1.739035e-05, Current, 0.0001, 12
84, 1.731846e-05, Current, 0.0001, 12
85, 1.72804e-05, Current, 0.0001, 12
86, 1.728463e-05, Current, 0.0001, 12
87, 1.727618e-05, Current, 0.0001, 12
88, 1.703937e-05, Current, 0.0001, 12
89, 1.687868e-05, Current, 0.0001, 12
90, 1.703514e-05, Current, 0.0001, 12
91, 1.695902e-05, Current, 0.0001, 12
92, 1.698862e-05, Current, 0.0001, 12
93, 1.680255e-05, Current, 0.0001, 12
