0,0002155411728
0,0001443036503
0,0001142226819
9,46412054e-05
7,900303672e-05
6,6627169e-05
3,239928028e-05
2,166344893e-05
1,721181317e-05
1,479955393e-05
1,252835837e-05
1,066687121e-05
