Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424772249.555918
Reading Number, Reading, Measure Function, Measure Range, Status
1, 8.084671e-10, Current, 1e-09, 4
2, 8.096334e-10, Current, 1e-09, 4
3, 8.053115e-10, Current, 1e-09, 4
4, 8.064915e-10, Current, 1e-09, 4
5, 8.08179e-10, Current, 1e-09, 4
6, 8.083986e-10, Current, 1e-09, 4
7, 8.077811e-10, Current, 1e-09, 4
8, 8.084808e-10, Current, 1e-09, 4
9, 8.086318e-10, Current, 1e-09, 4
10, 8.086866e-10, Current, 1e-09, 4
11, 8.077674e-10, Current, 1e-09, 4
12, 8.077811e-10, Current, 1e-09, 4
13, 8.066698e-10, Current, 1e-09, 4
14, 8.055723e-10, Current, 1e-09, 4
15, 8.047764e-10, Current, 1e-09, 4
16, 8.040767e-10, Current, 1e-09, 4
17, 8.032672e-10, Current, 1e-09, 4
18, 8.027047e-10, Current, 1e-09, 4
19, 8.018404e-10, Current, 1e-09, 4
20, 8.009349e-10, Current, 1e-09, 4
21, 8.006331e-10, Current, 1e-09, 4
22, 8.001528e-10, Current, 1e-09, 4
23, 7.996178e-10, Current, 1e-09, 4
24, 7.998235e-10, Current, 1e-09, 4
25, 7.998922e-10, Current, 1e-09, 4
26, 7.998647e-10, Current, 1e-09, 4
27, 7.998098e-10, Current, 1e-09, 4
28, 7.999059e-10, Current, 1e-09, 4
29, 8.002899e-10, Current, 1e-09, 4
30, 8.012779e-10, Current, 1e-09, 4
31, 8.018267e-10, Current, 1e-09, 4
32, 8.023891e-10, Current, 1e-09, 4
33, 8.035142e-10, Current, 1e-09, 4
34, 8.0431e-10, Current, 1e-09, 4
35, 8.052704e-10, Current, 1e-09, 4
36, 8.05778e-10, Current, 1e-09, 4
37, 8.061896e-10, Current, 1e-09, 4
38, 8.065874e-10, Current, 1e-09, 4
39, 8.068344e-10, Current, 1e-09, 4
40, 8.066972e-10, Current, 1e-09, 4
41, 8.134338e-10, Current, 1e-09, 4
42, 8.130771e-10, Current, 1e-09, 4
43, 8.125008e-10, Current, 1e-09, 4
44, 8.118834e-10, Current, 1e-09, 4
45, 8.110465e-10, Current, 1e-09, 4
46, 8.103468e-10, Current, 1e-09, 4
47, 8.098802e-10, Current, 1e-09, 4
48, 8.093041e-10, Current, 1e-09, 4
49, 8.085495e-10, Current, 1e-09, 4
50, 8.075068e-10, Current, 1e-09, 4
51, 8.06615e-10, Current, 1e-09, 4
52, 8.062033e-10, Current, 1e-09, 4
53, 8.058191e-10, Current, 1e-09, 4
54, 8.051332e-10, Current, 1e-09, 4
55, 8.048725e-10, Current, 1e-09, 4
56, 8.049823e-10, Current, 1e-09, 4
57, 8.061484e-10, Current, 1e-09, 4
58, 8.049549e-10, Current, 1e-09, 4
59, 8.053253e-10, Current, 1e-09, 4
60, 8.060798e-10, Current, 1e-09, 4
61, 8.071774e-10, Current, 1e-09, 4
62, 8.079595e-10, Current, 1e-09, 4
63, 8.085357e-10, Current, 1e-09, 4
64, 8.094412e-10, Current, 1e-09, 4
65, 8.103879e-10, Current, 1e-09, 4
66, 8.114992e-10, Current, 1e-09, 4
