Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424771875.508783
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.025685e-08, Current, 1e-07, 4
2, 1.022143e-08, Current, 1e-07, 4
3, 1.020963e-08, Current, 1e-07, 4
4, 1.020288e-08, Current, 1e-07, 4
5, 1.020626e-08, Current, 1e-07, 4
6, 1.021048e-08, Current, 1e-07, 4
7, 1.020669e-08, Current, 1e-07, 4
8, 1.019361e-08, Current, 1e-07, 4
9, 1.017464e-08, Current, 1e-07, 4
10, 1.015399e-08, Current, 1e-07, 4
11, 1.014007e-08, Current, 1e-07, 4
12, 1.012405e-08, Current, 1e-07, 4
13, 1.010507e-08, Current, 1e-07, 4
14, 1.008568e-08, Current, 1e-07, 4
15, 1.007514e-08, Current, 1e-07, 4
16, 1.006123e-08, Current, 1e-07, 4
17, 1.005237e-08, Current, 1e-07, 4
18, 1.022565e-08, Current, 1e-07, 4
19, 1.022439e-08, Current, 1e-07, 4
20, 1.022439e-08, Current, 1e-07, 4
21, 1.02206e-08, Current, 1e-07, 4
22, 1.021133e-08, Current, 1e-07, 4
23, 1.019446e-08, Current, 1e-07, 4
24, 1.01721e-08, Current, 1e-07, 4
25, 1.015356e-08, Current, 1e-07, 4
26, 1.013627e-08, Current, 1e-07, 4
27, 1.01173e-08, Current, 1e-07, 4
28, 1.009327e-08, Current, 1e-07, 4
29, 1.007683e-08, Current, 1e-07, 4
30, 1.005659e-08, Current, 1e-07, 4
31, 1.004436e-08, Current, 1e-07, 4
32, 1.003593e-08, Current, 1e-07, 4
33, 1.004732e-08, Current, 1e-07, 4
34, 1.008822e-08, Current, 1e-07, 4
35, 1.01329e-08, Current, 1e-07, 4
36, 1.017253e-08, Current, 1e-07, 4
37, 1.019951e-08, Current, 1e-07, 4
38, 1.022313e-08, Current, 1e-07, 4
39, 1.022102e-08, Current, 1e-07, 4
40, 1.013248e-08, Current, 1e-07, 4
41, 1.012489e-08, Current, 1e-07, 4
42, 1.011267e-08, Current, 1e-07, 4
43, 1.010381e-08, Current, 1e-07, 4
44, 1.009791e-08, Current, 1e-07, 4
45, 1.008905e-08, Current, 1e-07, 4
46, 1.007177e-08, Current, 1e-07, 4
47, 1.004858e-08, Current, 1e-07, 4
48, 1.00275e-08, Current, 1e-07, 4
49, 1.001949e-08, Current, 1e-07, 4
50, 1.002455e-08, Current, 1e-07, 4
51, 1.003467e-08, Current, 1e-07, 4
52, 1.004564e-08, Current, 1e-07, 4
53, 1.005491e-08, Current, 1e-07, 4
54, 1.005195e-08, Current, 1e-07, 4
55, 1.004605e-08, Current, 1e-07, 4
56, 1.017084e-08, Current, 1e-07, 4
57, 1.017464e-08, Current, 1e-07, 4
58, 1.017127e-08, Current, 1e-07, 4
59, 1.016705e-08, Current, 1e-07, 4
60, 1.01485e-08, Current, 1e-07, 4
61, 1.012321e-08, Current, 1e-07, 4
62, 1.010677e-08, Current, 1e-07, 4
63, 1.00781e-08, Current, 1e-07, 4
64, 1.00764e-08, Current, 1e-07, 4
65, 1.009833e-08, Current, 1e-07, 4
66, 1.014134e-08, Current, 1e-07, 4
67, 1.018181e-08, Current, 1e-07, 4
68, 1.021048e-08, Current, 1e-07, 4
69, 1.02324e-08, Current, 1e-07, 4
70, 1.025348e-08, Current, 1e-07, 4
71, 1.02754e-08, Current, 1e-07, 4
72, 1.028215e-08, Current, 1e-07, 4
73, 1.028215e-08, Current, 1e-07, 4
74, 1.027035e-08, Current, 1e-07, 4
75, 1.025938e-08, Current, 1e-07, 4
76, 1.023998e-08, Current, 1e-07, 4
77, 1.021216e-08, Current, 1e-07, 4
78, 1.018603e-08, Current, 1e-07, 4
79, 1.01544e-08, Current, 1e-07, 4
80, 1.003171e-08, Current, 1e-07, 4
81, 1.000136e-08, Current, 1e-07, 4
82, 1.020584e-08, Current, 1e-07, 4
83, 1.023408e-08, Current, 1e-07, 4
84, 1.025981e-08, Current, 1e-07, 4
85, 1.027751e-08, Current, 1e-07, 4
86, 1.028763e-08, Current, 1e-07, 4
87, 1.028637e-08, Current, 1e-07, 4
88, 1.027414e-08, Current, 1e-07, 4
89, 1.025517e-08, Current, 1e-07, 4
90, 1.023998e-08, Current, 1e-07, 4
91, 1.02109e-08, Current, 1e-07, 4
92, 1.018181e-08, Current, 1e-07, 4
93, 1.014597e-08, Current, 1e-07, 4
94, 1.013122e-08, Current, 1e-07, 4
95, 1.013037e-08, Current, 1e-07, 4
96, 1.012616e-08, Current, 1e-07, 4
97, 1.013544e-08, Current, 1e-07, 4
98, 1.014134e-08, Current, 1e-07, 4
99, 1.013964e-08, Current, 1e-07, 4
100, 1.013163e-08, Current, 1e-07, 4
101, 1.033148e-08, Current, 1e-07, 4
102, 1.032684e-08, Current, 1e-07, 4
103, 1.031208e-08, Current, 1e-07, 4
104, 1.029395e-08, Current, 1e-07, 4
105, 1.027076e-08, Current, 1e-07, 4
106, 1.023408e-08, Current, 1e-07, 4
107, 1.020373e-08, Current, 1e-07, 4
108, 1.016916e-08, Current, 1e-07, 4
109, 1.014597e-08, Current, 1e-07, 4
110, 1.014554e-08, Current, 1e-07, 4
111, 1.014302e-08, Current, 1e-07, 4
112, 1.014471e-08, Current, 1e-07, 4
113, 1.015314e-08, Current, 1e-07, 4
114, 1.014597e-08, Current, 1e-07, 4
115, 1.014134e-08, Current, 1e-07, 4
116, 1.012194e-08, Current, 1e-07, 4
117, 1.01076e-08, Current, 1e-07, 4
118, 1.009201e-08, Current, 1e-07, 4
119, 1.007725e-08, Current, 1e-07, 4
120, 1.005955e-08, Current, 1e-07, 4
121, 1.004226e-08, Current, 1e-07, 4
122, 1.027076e-08, Current, 1e-07, 4
123, 1.023071e-08, Current, 1e-07, 4
124, 1.020626e-08, Current, 1e-07, 4
125, 1.01953e-08, Current, 1e-07, 4
126, 1.019067e-08, Current, 1e-07, 4
127, 1.018897e-08, Current, 1e-07, 4
128, 1.018982e-08, Current, 1e-07, 4
129, 1.017928e-08, Current, 1e-07, 4
130, 1.0162e-08, Current, 1e-07, 4
131, 1.014428e-08, Current, 1e-07, 4
132, 1.012151e-08, Current, 1e-07, 4
133, 1.01055e-08, Current, 1e-07, 4
134, 1.009074e-08, Current, 1e-07, 4
135, 1.006671e-08, Current, 1e-07, 4
136, 1.005154e-08, Current, 1e-07, 4
137, 1.003678e-08, Current, 1e-07, 4
138, 1.002076e-08, Current, 1e-07, 4
139, 1.001486e-08, Current, 1e-07, 4
140, 1.003551e-08, Current, 1e-07, 4
141, 1.00764e-08, Current, 1e-07, 4
142, 1.012658e-08, Current, 1e-07, 4
143, 1.009201e-08, Current, 1e-07, 4
144, 1.006292e-08, Current, 1e-07, 4
145, 1.007388e-08, Current, 1e-07, 4
146, 1.008484e-08, Current, 1e-07, 4
147, 1.011014e-08, Current, 1e-07, 4
148, 1.012405e-08, Current, 1e-07, 4
149, 1.013248e-08, Current, 1e-07, 4
150, 1.013037e-08, Current, 1e-07, 4
151, 1.0127e-08, Current, 1e-07, 4
152, 1.010803e-08, Current, 1e-07, 4
153, 1.0084e-08, Current, 1e-07, 4
154, 1.006207e-08, Current, 1e-07, 4
155, 1.004015e-08, Current, 1e-07, 4
156, 1.00372e-08, Current, 1e-07, 4
157, 1.004057e-08, Current, 1e-07, 4
158, 1.00431e-08, Current, 1e-07, 4
159, 1.016579e-08, Current, 1e-07, 4
160, 1.020458e-08, Current, 1e-07, 4
161, 1.02109e-08, Current, 1e-07, 4
162, 1.02071e-08, Current, 1e-07, 4
163, 1.019783e-08, Current, 1e-07, 4
164, 1.018181e-08, Current, 1e-07, 4
165, 1.016157e-08, Current, 1e-07, 4
166, 1.013753e-08, Current, 1e-07, 4
167, 1.010971e-08, Current, 1e-07, 4
168, 1.00899e-08, Current, 1e-07, 4
