Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424771065.788148
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.570877e-07, Current, 1e-06, 4
2, 1.562141e-07, Current, 1e-06, 4
3, 1.55547e-07, Current, 1e-06, 4
4, 1.548365e-07, Current, 1e-06, 4
5, 1.540463e-07, Current, 1e-06, 4
6, 1.535532e-07, Current, 1e-06, 4
7, 1.541223e-07, Current, 1e-06, 4
8, 1.57182e-07, Current, 1e-06, 4
9, 1.596434e-07, Current, 1e-06, 4
10, 1.604626e-07, Current, 1e-06, 4
11, 1.602198e-07, Current, 1e-06, 4
12, 1.59444e-07, Current, 1e-06, 4
13, 1.587408e-07, Current, 1e-06, 4
14, 1.581028e-07, Current, 1e-06, 4
15, 1.573342e-07, Current, 1e-06, 4
16, 1.567324e-07, Current, 1e-06, 4
17, 1.561488e-07, Current, 1e-06, 4
18, 1.554238e-07, Current, 1e-06, 4
19, 1.547532e-07, Current, 1e-06, 4
20, 1.542239e-07, Current, 1e-06, 4
21, 1.535895e-07, Current, 1e-06, 4
22, 1.526614e-07, Current, 1e-06, 4
23, 1.545538e-07, Current, 1e-06, 4
24, 1.579033e-07, Current, 1e-06, 4
25, 1.603539e-07, Current, 1e-06, 4
26, 1.612855e-07, Current, 1e-06, 4
27, 1.606874e-07, Current, 1e-06, 4
28, 1.600893e-07, Current, 1e-06, 4
29, 1.595056e-07, Current, 1e-06, 4
30, 1.588132e-07, Current, 1e-06, 4
31, 1.580555e-07, Current, 1e-06, 4
32, 1.574756e-07, Current, 1e-06, 4
33, 1.566672e-07, Current, 1e-06, 4
34, 1.560001e-07, Current, 1e-06, 4
35, 1.55152e-07, Current, 1e-06, 4
36, 1.542348e-07, Current, 1e-06, 4
37, 1.536874e-07, Current, 1e-06, 4
38, 1.540717e-07, Current, 1e-06, 4
39, 1.571239e-07, Current, 1e-06, 4
40, 1.595962e-07, Current, 1e-06, 4
41, 1.603829e-07, Current, 1e-06, 4
42, 1.598935e-07, Current, 1e-06, 4
43, 1.592156e-07, Current, 1e-06, 4
44, 1.584942e-07, Current, 1e-06, 4
45, 1.578163e-07, Current, 1e-06, 4
46, 1.571457e-07, Current, 1e-06, 4
47, 1.565258e-07, Current, 1e-06, 4
48, 1.559095e-07, Current, 1e-06, 4
49, 1.551882e-07, Current, 1e-06, 4
50, 1.545284e-07, Current, 1e-06, 4
51, 1.539774e-07, Current, 1e-06, 4
52, 1.534083e-07, Current, 1e-06, 4
53, 1.529987e-07, Current, 1e-06, 4
54, 1.554129e-07, Current, 1e-06, 4
55, 1.586791e-07, Current, 1e-06, 4
56, 1.608034e-07, Current, 1e-06, 4
57, 1.61097e-07, Current, 1e-06, 4
58, 1.604118e-07, Current, 1e-06, 4
59, 1.598138e-07, Current, 1e-06, 4
60, 1.590416e-07, Current, 1e-06, 4
61, 1.583855e-07, Current, 1e-06, 4
62, 1.577402e-07, Current, 1e-06, 4
63, 1.570479e-07, Current, 1e-06, 4
64, 1.563264e-07, Current, 1e-06, 4
65, 1.557863e-07, Current, 1e-06, 4
66, 1.54996e-07, Current, 1e-06, 4
67, 1.542928e-07, Current, 1e-06, 4
68, 1.537273e-07, Current, 1e-06, 4
69, 1.532632e-07, Current, 1e-06, 4
70, 1.555398e-07, Current, 1e-06, 4
71, 1.585631e-07, Current, 1e-06, 4
72, 1.601147e-07, Current, 1e-06, 4
73, 1.602125e-07, Current, 1e-06, 4
74, 1.596507e-07, Current, 1e-06, 4
75, 1.588857e-07, Current, 1e-06, 4
76, 1.581969e-07, Current, 1e-06, 4
77, 1.575589e-07, Current, 1e-06, 4
78, 1.568847e-07, Current, 1e-06, 4
79, 1.563264e-07, Current, 1e-06, 4
80, 1.555797e-07, Current, 1e-06, 4
81, 1.549489e-07, Current, 1e-06, 4
82, 1.544378e-07, Current, 1e-06, 4
83, 1.537998e-07, Current, 1e-06, 4
84, 1.534337e-07, Current, 1e-06, 4
85, 1.534264e-07, Current, 1e-06, 4
86, 1.564461e-07, Current, 1e-06, 4
87, 1.594585e-07, Current, 1e-06, 4
88, 1.609919e-07, Current, 1e-06, 4
89, 1.608324e-07, Current, 1e-06, 4
90, 1.601219e-07, Current, 1e-06, 4
91, 1.59531e-07, Current, 1e-06, 4
92, 1.587552e-07, Current, 1e-06, 4
93, 1.582187e-07, Current, 1e-06, 4
94, 1.574829e-07, Current, 1e-06, 4
95, 1.568158e-07, Current, 1e-06, 4
96, 1.561307e-07, Current, 1e-06, 4
97, 1.554275e-07, Current, 1e-06, 4
98, 1.548076e-07, Current, 1e-06, 4
99, 1.540536e-07, Current, 1e-06, 4
100, 1.533502e-07, Current, 1e-06, 4
101, 1.534554e-07, Current, 1e-06, 4
102, 1.56341e-07, Current, 1e-06, 4
103, 1.589909e-07, Current, 1e-06, 4
104, 1.601074e-07, Current, 1e-06, 4
105, 1.600022e-07, Current, 1e-06, 4
106, 1.593679e-07, Current, 1e-06, 4
107, 1.585921e-07, Current, 1e-06, 4
108, 1.57896e-07, Current, 1e-06, 4
109, 1.571783e-07, Current, 1e-06, 4
110, 1.565729e-07, Current, 1e-06, 4
111, 1.559966e-07, Current, 1e-06, 4
112, 1.552969e-07, Current, 1e-06, 4
113, 1.546444e-07, Current, 1e-06, 4
114, 1.540282e-07, Current, 1e-06, 4
115, 1.534156e-07, Current, 1e-06, 4
116, 1.524476e-07, Current, 1e-06, 4
117, 1.542058e-07, Current, 1e-06, 4
118, 1.574031e-07, Current, 1e-06, 4
119, 1.600676e-07, Current, 1e-06, 4
120, 1.609955e-07, Current, 1e-06, 4
121, 1.604228e-07, Current, 1e-06, 4
122, 1.597267e-07, Current, 1e-06, 4
123, 1.591468e-07, Current, 1e-06, 4
124, 1.58534e-07, Current, 1e-06, 4
125, 1.57849e-07, Current, 1e-06, 4
126, 1.571747e-07, Current, 1e-06, 4
127, 1.563518e-07, Current, 1e-06, 4
128, 1.558769e-07, Current, 1e-06, 4
129, 1.551338e-07, Current, 1e-06, 4
130, 1.543943e-07, Current, 1e-06, 4
131, 1.536946e-07, Current, 1e-06, 4
132, 1.530058e-07, Current, 1e-06, 4
133, 1.547858e-07, Current, 1e-06, 4
134, 1.578054e-07, Current, 1e-06, 4
135, 1.596832e-07, Current, 1e-06, 4
136, 1.600711e-07, Current, 1e-06, 4
137, 1.596107e-07, Current, 1e-06, 4
138, 1.589438e-07, Current, 1e-06, 4
139, 1.583456e-07, Current, 1e-06, 4
140, 1.576134e-07, Current, 1e-06, 4
141, 1.570116e-07, Current, 1e-06, 4
142, 1.564134e-07, Current, 1e-06, 4
143, 1.557465e-07, Current, 1e-06, 4
144, 1.55141e-07, Current, 1e-06, 4
145, 1.544523e-07, Current, 1e-06, 4
146, 1.53865e-07, Current, 1e-06, 4
147, 1.532596e-07, Current, 1e-06, 4
148, 1.52415e-07, Current, 1e-06, 4
149, 1.543218e-07, Current, 1e-06, 4
150, 1.576678e-07, Current, 1e-06, 4
151, 1.6014e-07, Current, 1e-06, 4
152, 1.608433e-07, Current, 1e-06, 4
153, 1.603031e-07, Current, 1e-06, 4
154, 1.597486e-07, Current, 1e-06, 4
155, 1.590416e-07, Current, 1e-06, 4
156, 1.584507e-07, Current, 1e-06, 4
157, 1.578054e-07, Current, 1e-06, 4
158, 1.571566e-07, Current, 1e-06, 4
159, 1.563699e-07, Current, 1e-06, 4
160, 1.558189e-07, Current, 1e-06, 4
161, 1.551302e-07, Current, 1e-06, 4
162, 1.543653e-07, Current, 1e-06, 4
163, 1.536439e-07, Current, 1e-06, 4
164, 1.53198e-07, Current, 1e-06, 4
165, 1.536801e-07, Current, 1e-06, 4
166, 1.56515e-07, Current, 1e-06, 4
167, 1.589727e-07, Current, 1e-06, 4
168, 1.599878e-07, Current, 1e-06, 4
169, 1.597703e-07, Current, 1e-06, 4
170, 1.591287e-07, Current, 1e-06, 4
171, 1.583964e-07, Current, 1e-06, 4
172, 1.576496e-07, Current, 1e-06, 4
173, 1.571639e-07, Current, 1e-06, 4
174, 1.56388e-07, Current, 1e-06, 4
175, 1.556667e-07, Current, 1e-06, 4
176, 1.549017e-07, Current, 1e-06, 4
177, 1.541333e-07, Current, 1e-06, 4
178, 1.534916e-07, Current, 1e-06, 4
179, 1.528065e-07, Current, 1e-06, 4
180, 1.530168e-07, Current, 1e-06, 4
181, 1.559458e-07, Current, 1e-06, 4
182, 1.590525e-07, Current, 1e-06, 4
183, 1.605931e-07, Current, 1e-06, 4
184, 1.604953e-07, Current, 1e-06, 4
185, 1.598717e-07, Current, 1e-06, 4
186, 1.592736e-07, Current, 1e-06, 4
187, 1.58574e-07, Current, 1e-06, 4
188, 1.579142e-07, Current, 1e-06, 4
189, 1.573125e-07, Current, 1e-06, 4
190, 1.564968e-07, Current, 1e-06, 4
191, 1.558733e-07, Current, 1e-06, 4
192, 1.552607e-07, Current, 1e-06, 4
193, 1.54514e-07, Current, 1e-06, 4
194, 1.537962e-07, Current, 1e-06, 4
195, 1.532234e-07, Current, 1e-06, 4
196, 1.529298e-07, Current, 1e-06, 4
197, 1.553585e-07, Current, 1e-06, 4
198, 1.582658e-07, Current, 1e-06, 4
199, 1.596035e-07, Current, 1e-06, 4
200, 1.596688e-07, Current, 1e-06, 4
201, 1.590598e-07, Current, 1e-06, 4
202, 1.582695e-07, Current, 1e-06, 4
203, 1.576678e-07, Current, 1e-06, 4
204, 1.569862e-07, Current, 1e-06, 4
205, 1.563664e-07, Current, 1e-06, 4
206, 1.558008e-07, Current, 1e-06, 4
207, 1.551302e-07, Current, 1e-06, 4
208, 1.545067e-07, Current, 1e-06, 4
209, 1.538723e-07, Current, 1e-06, 4
210, 1.532669e-07, Current, 1e-06, 4
211, 1.526651e-07, Current, 1e-06, 4
212, 1.526325e-07, Current, 1e-06, 4
213, 1.554238e-07, Current, 1e-06, 4
214, 1.585559e-07, Current, 1e-06, 4
215, 1.60256e-07, Current, 1e-06, 4
216, 1.602669e-07, Current, 1e-06, 4
217, 1.595202e-07, Current, 1e-06, 4
218, 1.589944e-07, Current, 1e-06, 4
219, 1.582369e-07, Current, 1e-06, 4
220, 1.576568e-07, Current, 1e-06, 4
221, 1.569101e-07, Current, 1e-06, 4
222, 1.562177e-07, Current, 1e-06, 4
223, 1.556124e-07, Current, 1e-06, 4
224, 1.549344e-07, Current, 1e-06, 4
225, 1.542202e-07, Current, 1e-06, 4
226, 1.535134e-07, Current, 1e-06, 4
227, 1.529117e-07, Current, 1e-06, 4
228, 1.526724e-07, Current, 1e-06, 4
229, 1.552207e-07, Current, 1e-06, 4
230, 1.580085e-07, Current, 1e-06, 4
231, 1.593715e-07, Current, 1e-06, 4
232, 1.59386e-07, Current, 1e-06, 4
233, 1.586683e-07, Current, 1e-06, 4
234, 1.580266e-07, Current, 1e-06, 4
235, 1.573052e-07, Current, 1e-06, 4
236, 1.566889e-07, Current, 1e-06, 4
237, 1.560763e-07, Current, 1e-06, 4
238, 1.554964e-07, Current, 1e-06, 4
239, 1.547532e-07, Current, 1e-06, 4
240, 1.541333e-07, Current, 1e-06, 4
241, 1.535062e-07, Current, 1e-06, 4
242, 1.528645e-07, Current, 1e-06, 4
243, 1.523824e-07, Current, 1e-06, 4
244, 1.52531e-07, Current, 1e-06, 4
245, 1.553296e-07, Current, 1e-06, 4
246, 1.583782e-07, Current, 1e-06, 4
247, 1.599479e-07, Current, 1e-06, 4
248, 1.598427e-07, Current, 1e-06, 4
