Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424771252.548382
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.08933e-07, Current, 1e-06, 4
2, 1.098863e-07, Current, 1e-06, 4
3, 1.095601e-07, Current, 1e-06, 4
4, 1.091686e-07, Current, 1e-06, 4
5, 1.087662e-07, Current, 1e-06, 4
6, 1.082514e-07, Current, 1e-06, 4
7, 1.07802e-07, Current, 1e-06, 4
8, 1.073235e-07, Current, 1e-06, 4
9, 1.067907e-07, Current, 1e-06, 4
10, 1.063738e-07, Current, 1e-06, 4
11, 1.058844e-07, Current, 1e-06, 4
12, 1.053262e-07, Current, 1e-06, 4
13, 1.049455e-07, Current, 1e-06, 4
14, 1.045069e-07, Current, 1e-06, 4
15, 1.057575e-07, Current, 1e-06, 4
16, 1.076461e-07, Current, 1e-06, 4
17, 1.089402e-07, Current, 1e-06, 4
18, 1.092592e-07, Current, 1e-06, 4
19, 1.090019e-07, Current, 1e-06, 4
20, 1.084146e-07, Current, 1e-06, 4
21, 1.08034e-07, Current, 1e-06, 4
22, 1.075156e-07, Current, 1e-06, 4
23, 1.069646e-07, Current, 1e-06, 4
24, 1.06526e-07, Current, 1e-06, 4
25, 1.059823e-07, Current, 1e-06, 4
26, 1.055726e-07, Current, 1e-06, 4
27, 1.052464e-07, Current, 1e-06, 4
28, 1.048368e-07, Current, 1e-06, 4
29, 1.044163e-07, Current, 1e-06, 4
30, 1.061273e-07, Current, 1e-06, 4
31, 1.083928e-07, Current, 1e-06, 4
32, 1.096905e-07, Current, 1e-06, 4
33, 1.097486e-07, Current, 1e-06, 4
34, 1.093245e-07, Current, 1e-06, 4
35, 1.089873e-07, Current, 1e-06, 4
36, 1.085705e-07, Current, 1e-06, 4
37, 1.081246e-07, Current, 1e-06, 4
38, 1.076932e-07, Current, 1e-06, 4
39, 1.071603e-07, Current, 1e-06, 4
40, 1.067507e-07, Current, 1e-06, 4
41, 1.063085e-07, Current, 1e-06, 4
42, 1.058445e-07, Current, 1e-06, 4
43, 1.052862e-07, Current, 1e-06, 4
44, 1.049455e-07, Current, 1e-06, 4
45, 1.045939e-07, Current, 1e-06, 4
46, 1.062722e-07, Current, 1e-06, 4
47, 1.081029e-07, Current, 1e-06, 4
48, 1.091903e-07, Current, 1e-06, 4
49, 1.092339e-07, Current, 1e-06, 4
50, 1.088424e-07, Current, 1e-06, 4
51, 1.08411e-07, Current, 1e-06, 4
52, 1.078781e-07, Current, 1e-06, 4
53, 1.075228e-07, Current, 1e-06, 4
54, 1.0699e-07, Current, 1e-06, 4
55, 1.067145e-07, Current, 1e-06, 4
56, 1.061816e-07, Current, 1e-06, 4
57, 1.058409e-07, Current, 1e-06, 4
58, 1.053697e-07, Current, 1e-06, 4
59, 1.04989e-07, Current, 1e-06, 4
60, 1.048658e-07, Current, 1e-06, 4
61, 1.048912e-07, Current, 1e-06, 4
62, 1.070552e-07, Current, 1e-06, 4
63, 1.090527e-07, Current, 1e-06, 4
64, 1.09919e-07, Current, 1e-06, 4
65, 1.097594e-07, Current, 1e-06, 4
66, 1.093571e-07, Current, 1e-06, 4
67, 1.089584e-07, Current, 1e-06, 4
68, 1.085269e-07, Current, 1e-06, 4
69, 1.080775e-07, Current, 1e-06, 4
70, 1.076388e-07, Current, 1e-06, 4
71, 1.071132e-07, Current, 1e-06, 4
72, 1.067363e-07, Current, 1e-06, 4
73, 1.062287e-07, Current, 1e-06, 4
74, 1.057829e-07, Current, 1e-06, 4
75, 1.052392e-07, Current, 1e-06, 4
76, 1.0496e-07, Current, 1e-06, 4
77, 1.050361e-07, Current, 1e-06, 4
78, 1.068848e-07, Current, 1e-06, 4
79, 1.085777e-07, Current, 1e-06, 4
80, 1.093463e-07, Current, 1e-06, 4
81, 1.092556e-07, Current, 1e-06, 4
82, 1.087699e-07, Current, 1e-06, 4
83, 1.082552e-07, Current, 1e-06, 4
84, 1.077694e-07, Current, 1e-06, 4
85, 1.072836e-07, Current, 1e-06, 4
86, 1.069067e-07, Current, 1e-06, 4
87, 1.066058e-07, Current, 1e-06, 4
88, 1.061635e-07, Current, 1e-06, 4
89, 1.056958e-07, Current, 1e-06, 4
90, 1.052827e-07, Current, 1e-06, 4
91, 1.049672e-07, Current, 1e-06, 4
92, 1.045141e-07, Current, 1e-06, 4
93, 1.052029e-07, Current, 1e-06, 4
94, 1.073561e-07, Current, 1e-06, 4
95, 1.094006e-07, Current, 1e-06, 4
96, 1.099914e-07, Current, 1e-06, 4
97, 1.096653e-07, Current, 1e-06, 4
98, 1.09339e-07, Current, 1e-06, 4
