Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424771343.625075
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.837474e-08, Current, 1e-07, 4
2, 1.840468e-08, Current, 1e-07, 4
3, 1.847719e-08, Current, 1e-07, 4
4, 1.855561e-08, Current, 1e-07, 4
5, 1.860957e-08, Current, 1e-07, 4
6, 1.865342e-08, Current, 1e-07, 4
7, 1.868546e-08, Current, 1e-07, 4
8, 1.870527e-08, Current, 1e-07, 4
9, 1.87175e-08, Current, 1e-07, 4
10, 1.871581e-08, Current, 1e-07, 4
11, 1.870233e-08, Current, 1e-07, 4
12, 1.868293e-08, Current, 1e-07, 4
13, 1.865004e-08, Current, 1e-07, 4
14, 1.861463e-08, Current, 1e-07, 4
15, 1.856446e-08, Current, 1e-07, 4
16, 1.851598e-08, Current, 1e-07, 4
17, 1.848267e-08, Current, 1e-07, 4
18, 1.849068e-08, Current, 1e-07, 4
19, 1.852567e-08, Current, 1e-07, 4
20, 1.856024e-08, Current, 1e-07, 4
21, 1.85868e-08, Current, 1e-07, 4
22, 1.85927e-08, Current, 1e-07, 4
23, 1.858386e-08, Current, 1e-07, 4
24, 1.856657e-08, Current, 1e-07, 4
25, 1.854465e-08, Current, 1e-07, 4
26, 1.852145e-08, Current, 1e-07, 4
27, 1.8497e-08, Current, 1e-07, 4
28, 1.846201e-08, Current, 1e-07, 4
29, 1.843124e-08, Current, 1e-07, 4
30, 1.840509e-08, Current, 1e-07, 4
31, 1.836588e-08, Current, 1e-07, 4
32, 1.83642e-08, Current, 1e-07, 4
33, 1.841395e-08, Current, 1e-07, 4
34, 1.848942e-08, Current, 1e-07, 4
35, 1.855602e-08, Current, 1e-07, 4
36, 1.860873e-08, Current, 1e-07, 4
37, 1.864963e-08, Current, 1e-07, 4
38, 1.867913e-08, Current, 1e-07, 4
39, 1.869979e-08, Current, 1e-07, 4
40, 1.871328e-08, Current, 1e-07, 4
41, 1.870738e-08, Current, 1e-07, 4
42, 1.869051e-08, Current, 1e-07, 4
