Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424771267.086843
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.087586e-07, Current, 1e-06, 4
2, 1.092806e-07, Current, 1e-06, 4
3, 1.090051e-07, Current, 1e-06, 4
4, 1.085737e-07, Current, 1e-06, 4
5, 1.080155e-07, Current, 1e-06, 4
6, 1.075552e-07, Current, 1e-06, 4
7, 1.070585e-07, Current, 1e-06, 4
8, 1.067576e-07, Current, 1e-06, 4
9, 1.063262e-07, Current, 1e-06, 4
10, 1.059239e-07, Current, 1e-06, 4
11, 1.055832e-07, Current, 1e-06, 4
12, 1.052098e-07, Current, 1e-06, 4
13, 1.047603e-07, Current, 1e-06, 4
14, 1.044811e-07, Current, 1e-06, 4
15, 1.061486e-07, Current, 1e-06, 4
16, 1.083708e-07, Current, 1e-06, 4
17, 1.097736e-07, Current, 1e-06, 4
18, 1.100092e-07, Current, 1e-06, 4
19, 1.095344e-07, Current, 1e-06, 4
20, 1.092154e-07, Current, 1e-06, 4
21, 1.088058e-07, Current, 1e-06, 4
22, 1.083635e-07, Current, 1e-06, 4
23, 1.079212e-07, Current, 1e-06, 4
24, 1.049706e-07, Current, 1e-06, 4
25, 1.062864e-07, Current, 1e-06, 4
26, 1.05855e-07, Current, 1e-06, 4
27, 1.054381e-07, Current, 1e-06, 4
28, 1.049125e-07, Current, 1e-06, 4
29, 1.044304e-07, Current, 1e-06, 4
30, 1.041766e-07, Current, 1e-06, 4
31, 1.056411e-07, Current, 1e-06, 4
32, 1.075443e-07, Current, 1e-06, 4
33, 1.086969e-07, Current, 1e-06, 4
34, 1.087695e-07, Current, 1e-06, 4
35, 1.082838e-07, Current, 1e-06, 4
36, 1.077328e-07, Current, 1e-06, 4
37, 1.072143e-07, Current, 1e-06, 4
38, 1.067758e-07, Current, 1e-06, 4
39, 1.096902e-07, Current, 1e-06, 4
40, 1.06377e-07, Current, 1e-06, 4
41, 1.058514e-07, Current, 1e-06, 4
42, 1.053838e-07, Current, 1e-06, 4
43, 1.050285e-07, Current, 1e-06, 4
44, 1.045972e-07, Current, 1e-06, 4
45, 1.053729e-07, Current, 1e-06, 4
46, 1.076928e-07, Current, 1e-06, 4
47, 1.094582e-07, Current, 1e-06, 4
48, 1.100419e-07, Current, 1e-06, 4
49, 1.095923e-07, Current, 1e-06, 4
50, 1.092914e-07, Current, 1e-06, 4
51, 1.08842e-07, Current, 1e-06, 4
52, 1.083308e-07, Current, 1e-06, 4
53, 1.079429e-07, Current, 1e-06, 4
54, 1.073594e-07, Current, 1e-06, 4
55, 1.06928e-07, Current, 1e-06, 4
56, 1.064676e-07, Current, 1e-06, 4
57, 1.05971e-07, Current, 1e-06, 4
58, 1.054527e-07, Current, 1e-06, 4
