Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424772738.432307
Reading Number, Reading, Measure Function, Measure Range, Status
1, 4.463959e-10, Current, 1e-08, 4
2, 2.300688e-10, Current, 1e-09, 4
3, 2.291907e-10, Current, 1e-09, 4
4, 2.282852e-10, Current, 1e-09, 4
5, 2.27023e-10, Current, 1e-09, 4
6, 2.261586e-10, Current, 1e-09, 4
7, 2.256784e-10, Current, 1e-09, 4
8, 2.253629e-10, Current, 1e-09, 4
9, 2.247729e-10, Current, 1e-09, 4
10, 2.246632e-10, Current, 1e-09, 4
11, 2.247729e-10, Current, 1e-09, 4
12, 2.254864e-10, Current, 1e-09, 4
13, 2.251983e-10, Current, 1e-09, 4
14, 2.253629e-10, Current, 1e-09, 4
15, 2.262136e-10, Current, 1e-09, 4
16, 2.270915e-10, Current, 1e-09, 4
17, 2.277089e-10, Current, 1e-09, 4
18, 2.283126e-10, Current, 1e-09, 4
19, 2.29177e-10, Current, 1e-09, 4
20, 2.301785e-10, Current, 1e-09, 4
21, 2.310977e-10, Current, 1e-09, 4
22, 2.317837e-10, Current, 1e-09, 4
23, 2.321954e-10, Current, 1e-09, 4
24, 2.325109e-10, Current, 1e-09, 4
25, 2.329087e-10, Current, 1e-09, 4
26, 2.329361e-10, Current, 1e-09, 4
27, 2.326618e-10, Current, 1e-09, 4
28, 2.326206e-10, Current, 1e-09, 4
29, 2.324423e-10, Current, 1e-09, 4
30, 2.319072e-10, Current, 1e-09, 4
31, 2.30988e-10, Current, 1e-09, 4
32, 2.300551e-10, Current, 1e-09, 4
33, 2.296435e-10, Current, 1e-09, 4
34, 2.291083e-10, Current, 1e-09, 4
35, 2.281206e-10, Current, 1e-09, 4
36, 2.27215e-10, Current, 1e-09, 4
37, 2.262136e-10, Current, 1e-09, 4
38, 2.255275e-10, Current, 1e-09, 4
39, 2.252806e-10, Current, 1e-09, 4
40, 2.248553e-10, Current, 1e-09, 4
41, 2.243614e-10, Current, 1e-09, 4
42, 2.243339e-10, Current, 1e-09, 4
43, 2.252806e-10, Current, 1e-09, 4
44, 2.249101e-10, Current, 1e-09, 4
45, 2.248553e-10, Current, 1e-09, 4
46, 2.253355e-10, Current, 1e-09, 4
47, 2.262684e-10, Current, 1e-09, 4
48, 2.270367e-10, Current, 1e-09, 4
49, 2.275855e-10, Current, 1e-09, 4
50, 2.282578e-10, Current, 1e-09, 4
51, 2.290672e-10, Current, 1e-09, 4
52, 2.301373e-10, Current, 1e-09, 4
53, 2.310566e-10, Current, 1e-09, 4
54, 2.317151e-10, Current, 1e-09, 4
55, 2.319895e-10, Current, 1e-09, 4
56, 2.321954e-10, Current, 1e-09, 4
57, 2.326618e-10, Current, 1e-09, 4
58, 2.325109e-10, Current, 1e-09, 4
59, 2.324972e-10, Current, 1e-09, 4
