Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424771974.569301
Reading Number, Reading, Measure Function, Measure Range, Status
1, 5.042935e-09, Current, 1e-08, 4
2, 5.032898e-09, Current, 1e-08, 4
3, 5.021554e-09, Current, 1e-08, 4
4, 5.013458e-09, Current, 1e-08, 4
5, 5.010506e-09, Current, 1e-08, 4
6, 5.005951e-09, Current, 1e-08, 4
7, 5.005572e-09, Current, 1e-08, 4
8, 5.018391e-09, Current, 1e-08, 4
9, 5.044074e-09, Current, 1e-08, 4
10, 5.076208e-09, Current, 1e-08, 4
11, 5.103155e-09, Current, 1e-08, 4
12, 5.122765e-09, Current, 1e-08, 4
13, 5.146381e-09, Current, 1e-08, 4
14, 5.16616e-09, Current, 1e-08, 4
15, 5.184082e-09, Current, 1e-08, 4
16, 5.196311e-09, Current, 1e-08, 4
17, 5.198969e-09, Current, 1e-08, 4
18, 5.196818e-09, Current, 1e-08, 4
19, 5.195131e-09, Current, 1e-08, 4
20, 5.186317e-09, Current, 1e-08, 4
21, 5.171684e-09, Current, 1e-08, 4
22, 5.156122e-09, Current, 1e-08, 4
23, 5.140351e-09, Current, 1e-08, 4
24, 5.12926e-09, Current, 1e-08, 4
25, 5.117916e-09, Current, 1e-08, 4
26, 5.109734e-09, Current, 1e-08, 4
27, 5.105897e-09, Current, 1e-08, 4
28, 5.098728e-09, Current, 1e-08, 4
29, 5.086498e-09, Current, 1e-08, 4
30, 5.068238e-09, Current, 1e-08, 4
31, 5.052887e-09, Current, 1e-08, 4
32, 5.044664e-09, Current, 1e-08, 4
33, 5.034121e-09, Current, 1e-08, 4
34, 5.021343e-09, Current, 1e-08, 4
35, 5.014428e-09, Current, 1e-08, 4
36, 5.009114e-09, Current, 1e-08, 4
37, 5.00439e-09, Current, 1e-08, 4
38, 5.006584e-09, Current, 1e-08, 4
39, 5.022609e-09, Current, 1e-08, 4
40, 5.052339e-09, Current, 1e-08, 4
41, 5.083462e-09, Current, 1e-08, 4
42, 5.106487e-09, Current, 1e-08, 4
43, 5.126476e-09, Current, 1e-08, 4
44, 5.149586e-09, Current, 1e-08, 4
45, 5.16831e-09, Current, 1e-08, 4
46, 5.18463e-09, Current, 1e-08, 4
47, 5.192263e-09, Current, 1e-08, 4
48, 5.192052e-09, Current, 1e-08, 4
49, 5.189817e-09, Current, 1e-08, 4
50, 5.186275e-09, Current, 1e-08, 4
51, 5.172823e-09, Current, 1e-08, 4
