Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424772399.991043
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.226091e-09, Current, 1e-07, 4
2, 1.229605e-09, Current, 1e-08, 4
3, 1.22349e-09, Current, 1e-08, 4
4, 1.214972e-09, Current, 1e-08, 4
5, 1.207676e-09, Current, 1e-08, 4
6, 1.191988e-09, Current, 1e-08, 4
7, 1.180139e-09, Current, 1e-08, 4
8, 1.173601e-09, Current, 1e-08, 4
9, 1.166432e-09, Current, 1e-08, 4
10, 1.154962e-09, Current, 1e-08, 4
11, 1.142901e-09, Current, 1e-08, 4
12, 1.130461e-09, Current, 1e-08, 4
13, 1.121942e-09, Current, 1e-08, 4
14, 1.11861e-09, Current, 1e-08, 4
15, 1.114224e-09, Current, 1e-08, 4
16, 1.109586e-09, Current, 1e-08, 4
17, 1.110977e-09, Current, 1e-08, 4
18, 1.124177e-09, Current, 1e-08, 4
19, 1.113423e-09, Current, 1e-08, 4
20, 1.11743e-09, Current, 1e-08, 4
21, 1.126834e-09, Current, 1e-08, 4
22, 1.142986e-09, Current, 1e-08, 4
23, 1.157787e-09, Current, 1e-08, 4
24, 1.167065e-09, Current, 1e-08, 4
25, 1.176343e-09, Current, 1e-08, 4
26, 1.190639e-09, Current, 1e-08, 4
27, 1.201941e-09, Current, 1e-08, 4
28, 1.2132e-09, Current, 1e-08, 4
29, 1.222731e-09, Current, 1e-08, 4
30, 1.225262e-09, Current, 1e-08, 4
31, 1.228762e-09, Current, 1e-08, 4
32, 1.231672e-09, Current, 1e-08, 4
33, 1.227454e-09, Current, 1e-08, 4
34, 1.221129e-09, Current, 1e-08, 4
35, 1.215646e-09, Current, 1e-08, 4
36, 1.209658e-09, Current, 1e-08, 4
37, 1.20173e-09, Current, 1e-08, 4
38, 1.187434e-09, Current, 1e-08, 4
39, 1.174994e-09, Current, 1e-08, 4
40, 1.16871e-09, Current, 1e-08, 4
41, 1.160697e-09, Current, 1e-08, 4
42, 1.148763e-09, Current, 1e-08, 4
43, 1.137081e-09, Current, 1e-08, 4
44, 1.12481e-09, Current, 1e-08, 4
45, 1.116629e-09, Current, 1e-08, 4
46, 1.112285e-09, Current, 1e-08, 4
47, 1.106887e-09, Current, 1e-08, 4
48, 1.101826e-09, Current, 1e-08, 4
49, 1.101531e-09, Current, 1e-08, 4
50, 1.114605e-09, Current, 1e-08, 4
51, 1.105622e-09, Current, 1e-08, 4
52, 1.112074e-09, Current, 1e-08, 4
53, 1.12637e-09, Current, 1e-08, 4
54, 1.14328e-09, Current, 1e-08, 4
55, 1.155046e-09, Current, 1e-08, 4
56, 1.164577e-09, Current, 1e-08, 4
57, 1.177018e-09, Current, 1e-08, 4
58, 1.190554e-09, Current, 1e-08, 4
59, 1.204007e-09, Current, 1e-08, 4
60, 1.216363e-09, Current, 1e-08, 4
61, 1.220369e-09, Current, 1e-08, 4
62, 1.225177e-09, Current, 1e-08, 4
63, 1.228298e-09, Current, 1e-08, 4
64, 1.227454e-09, Current, 1e-08, 4
65, 1.222689e-09, Current, 1e-08, 4
66, 1.218177e-09, Current, 1e-08, 4
67, 1.211008e-09, Current, 1e-08, 4
68, 1.203543e-09, Current, 1e-08, 4
69, 1.190639e-09, Current, 1e-08, 4
70, 1.179421e-09, Current, 1e-08, 4
71, 1.17162e-09, Current, 1e-08, 4
72, 1.162932e-09, Current, 1e-08, 4
73, 1.153022e-09, Current, 1e-08, 4
74, 1.141636e-09, Current, 1e-08, 4
75, 1.12949e-09, Current, 1e-08, 4
76, 1.118231e-09, Current, 1e-08, 4
77, 1.114815e-09, Current, 1e-08, 4
78, 1.110091e-09, Current, 1e-08, 4
79, 1.103935e-09, Current, 1e-08, 4
80, 1.102458e-09, Current, 1e-08, 4
81, 1.104062e-09, Current, 1e-08, 4
82, 1.107266e-09, Current, 1e-08, 4
83, 1.106972e-09, Current, 1e-08, 4
84, 1.11376e-09, Current, 1e-08, 4
85, 1.129997e-09, Current, 1e-08, 4
86, 1.145389e-09, Current, 1e-08, 4
87, 1.154541e-09, Current, 1e-08, 4
88, 1.165336e-09, Current, 1e-08, 4
89, 1.178494e-09, Current, 1e-08, 4
90, 1.191187e-09, Current, 1e-08, 4
91, 1.205482e-09, Current, 1e-08, 4
92, 1.214592e-09, Current, 1e-08, 4
93, 1.218767e-09, Current, 1e-08, 4
94, 1.22252e-09, Current, 1e-08, 4
95, 1.226779e-09, Current, 1e-08, 4
96, 1.224502e-09, Current, 1e-08, 4
97, 1.218682e-09, Current, 1e-08, 4
98, 1.2167e-09, Current, 1e-08, 4
99, 1.208646e-09, Current, 1e-08, 4
100, 1.200802e-09, Current, 1e-08, 4
101, 1.188235e-09, Current, 1e-08, 4
102, 1.175246e-09, Current, 1e-08, 4
103, 1.167909e-09, Current, 1e-08, 4
104, 1.159728e-09, Current, 1e-08, 4
105, 1.149058e-09, Current, 1e-08, 4
106, 1.137798e-09, Current, 1e-08, 4
107, 1.124514e-09, Current, 1e-08, 4
108, 1.114309e-09, Current, 1e-08, 4
109, 1.110851e-09, Current, 1e-08, 4
110, 1.104947e-09, Current, 1e-08, 4
111, 1.100814e-09, Current, 1e-08, 4
112, 1.098115e-09, Current, 1e-08, 4
113, 1.100941e-09, Current, 1e-08, 4
114, 1.102965e-09, Current, 1e-08, 4
115, 1.103429e-09, Current, 1e-08, 4
116, 1.108869e-09, Current, 1e-08, 4
117, 1.122786e-09, Current, 1e-08, 4
118, 1.141552e-09, Current, 1e-08, 4
119, 1.151546e-09, Current, 1e-08, 4
120, 1.161203e-09, Current, 1e-08, 4
121, 1.174108e-09, Current, 1e-08, 4
122, 1.186295e-09, Current, 1e-08, 4
123, 1.200339e-09, Current, 1e-08, 4
124, 1.211851e-09, Current, 1e-08, 4
125, 1.216025e-09, Current, 1e-08, 4
126, 1.219906e-09, Current, 1e-08, 4
127, 1.224713e-09, Current, 1e-08, 4
128, 1.224207e-09, Current, 1e-08, 4
129, 1.218598e-09, Current, 1e-08, 4
130, 1.215562e-09, Current, 1e-08, 4
131, 1.208309e-09, Current, 1e-08, 4
132, 1.202236e-09, Current, 1e-08, 4
133, 1.189247e-09, Current, 1e-08, 4
134, 1.177186e-09, Current, 1e-08, 4
135, 1.170227e-09, Current, 1e-08, 4
136, 1.162384e-09, Current, 1e-08, 4
137, 1.152052e-09, Current, 1e-08, 4
138, 1.141636e-09, Current, 1e-08, 4
139, 1.125189e-09, Current, 1e-08, 4
