Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424771922.483215
Reading Number, Reading, Measure Function, Measure Range, Status
1, 5.346478e-08, Current, 1e-07, 4
2, 4.211434e-08, Current, 1e-07, 4
3, 3.73723e-08, Current, 1e-07, 4
4, 3.329342e-08, Current, 1e-07, 4
5, 2.957164e-08, Current, 1e-07, 4
6, 2.67179e-08, Current, 1e-07, 4
7, 2.44565e-08, Current, 1e-07, 4
8, 2.233e-08, Current, 1e-07, 4
9, 2.037003e-08, Current, 1e-07, 4
10, 1.8811e-08, Current, 1e-07, 4
11, 1.742017e-08, Current, 1e-07, 4
12, 1.623213e-08, Current, 1e-07, 4
13, 1.516467e-08, Current, 1e-07, 4
14, 1.419797e-08, Current, 1e-07, 4
15, 1.333202e-08, Current, 1e-07, 4
16, 1.254535e-08, Current, 1e-07, 4
17, 1.185983e-08, Current, 1e-07, 4
18, 1.125149e-08, Current, 1e-07, 4
19, 1.071944e-08, Current, 1e-07, 4
20, 1.025738e-08, Current, 1e-07, 4
21, 6.41426e-09, Current, 1e-08, 4
22, 6.408905e-09, Current, 1e-08, 4
23, 6.402156e-09, Current, 1e-08, 4
24, 6.400724e-09, Current, 1e-08, 4
25, 6.418098e-09, Current, 1e-08, 4
26, 6.447912e-09, Current, 1e-08, 4
27, 6.487511e-09, Current, 1e-08, 4
28, 6.518382e-09, Current, 1e-08, 4
29, 6.543853e-09, Current, 1e-08, 4
30, 6.567764e-09, Current, 1e-08, 4
31, 6.587585e-09, Current, 1e-08, 4
32, 6.604496e-09, Current, 1e-08, 4
33, 6.610652e-09, Current, 1e-08, 4
34, 6.6112e-09, Current, 1e-08, 4
35, 6.605761e-09, Current, 1e-08, 4
36, 6.600109e-09, Current, 1e-08, 4
37, 6.584211e-09, Current, 1e-08, 4
38, 6.562493e-09, Current, 1e-08, 4
39, 6.542335e-09, Current, 1e-08, 4
40, 6.525297e-09, Current, 1e-08, 4
41, 6.516441e-09, Current, 1e-08, 4
42, 6.50923e-09, Current, 1e-08, 4
43, 6.504211e-09, Current, 1e-08, 4
44, 6.504802e-09, Current, 1e-08, 4
45, 6.501513e-09, Current, 1e-08, 4
46, 6.491307e-09, Current, 1e-08, 4
47, 6.478866e-09, Current, 1e-08, 4
48, 6.464655e-09, Current, 1e-08, 4
49, 6.452046e-09, Current, 1e-08, 4
50, 6.44319e-09, Current, 1e-08, 4
51, 6.4329e-09, Current, 1e-08, 4
52, 6.421514e-09, Current, 1e-08, 4
53, 6.413164e-09, Current, 1e-08, 4
54, 6.40591e-09, Current, 1e-08, 4
55, 6.399668e-09, Current, 1e-08, 4
56, 6.400639e-09, Current, 1e-08, 4
57, 6.418477e-09, Current, 1e-08, 4
58, 6.450358e-09, Current, 1e-08, 4
59, 6.487048e-09, Current, 1e-08, 4
60, 6.514628e-09, Current, 1e-08, 4
61, 6.536895e-09, Current, 1e-08, 4
62, 6.560216e-09, Current, 1e-08, 4
63, 6.580753e-09, Current, 1e-08, 4
64, 6.59682e-09, Current, 1e-08, 4
65, 6.605635e-09, Current, 1e-08, 4
66, 6.603441e-09, Current, 1e-08, 4
67, 6.599393e-09, Current, 1e-08, 4
68, 6.592224e-09, Current, 1e-08, 4
69, 6.572909e-09, Current, 1e-08, 4
70, 6.551739e-09, Current, 1e-08, 4
71, 6.525129e-09, Current, 1e-08, 4
72, 6.510411e-09, Current, 1e-08, 4
73, 6.502441e-09, Current, 1e-08, 4
74, 6.495693e-09, Current, 1e-08, 4
75, 6.495693e-09, Current, 1e-08, 4
76, 6.494428e-09, Current, 1e-08, 4
77, 6.484392e-09, Current, 1e-08, 4
78, 6.47136e-09, Current, 1e-08, 4
79, 6.45622e-09, Current, 1e-08, 4
80, 6.444455e-09, Current, 1e-08, 4
81, 6.434629e-09, Current, 1e-08, 4
82, 6.424972e-09, Current, 1e-08, 4
83, 6.411434e-09, Current, 1e-08, 4
84, 6.404729e-09, Current, 1e-08, 4
85, 6.399753e-09, Current, 1e-08, 4
86, 6.391951e-09, Current, 1e-08, 4
87, 6.391741e-09, Current, 1e-08, 4
88, 6.40726e-09, Current, 1e-08, 4
89, 6.440153e-09, Current, 1e-08, 4
90, 6.478783e-09, Current, 1e-08, 4
91, 6.507796e-09, Current, 1e-08, 4
92, 6.532973e-09, Current, 1e-08, 4
93, 6.557391e-09, Current, 1e-08, 4
94, 6.578349e-09, Current, 1e-08, 4
95, 6.595724e-09, Current, 1e-08, 4
96, 6.604496e-09, Current, 1e-08, 4
97, 6.603273e-09, Current, 1e-08, 4
98, 6.600827e-09, Current, 1e-08, 4
99, 6.593658e-09, Current, 1e-08, 4
100, 6.579489e-09, Current, 1e-08, 4
101, 6.557643e-09, Current, 1e-08, 4
102, 6.537359e-09, Current, 1e-08, 4
103, 6.520363e-09, Current, 1e-08, 4
104, 6.509146e-09, Current, 1e-08, 4
105, 6.502567e-09, Current, 1e-08, 4
106, 6.498265e-09, Current, 1e-08, 4
107, 6.498097e-09, Current, 1e-08, 4
108, 6.493289e-09, Current, 1e-08, 4
109, 6.483337e-09, Current, 1e-08, 4
110, 6.469673e-09, Current, 1e-08, 4
111, 6.453058e-09, Current, 1e-08, 4
112, 6.441124e-09, Current, 1e-08, 4
113, 6.430918e-09, Current, 1e-08, 4
114, 6.419657e-09, Current, 1e-08, 4
115, 6.406121e-09, Current, 1e-08, 4
116, 6.398952e-09, Current, 1e-08, 4
117, 6.403085e-09, Current, 1e-08, 4
118, 6.385499e-09, Current, 1e-08, 4
119, 6.389632e-09, Current, 1e-08, 4
120, 6.412278e-09, Current, 1e-08, 4
121, 6.447744e-09, Current, 1e-08, 4
122, 6.482451e-09, Current, 1e-08, 4
123, 6.507291e-09, Current, 1e-08, 4
124, 6.531665e-09, Current, 1e-08, 4
125, 6.55427e-09, Current, 1e-08, 4
126, 6.574048e-09, Current, 1e-08, 4
127, 6.589694e-09, Current, 1e-08, 4
128, 6.593995e-09, Current, 1e-08, 4
129, 6.593109e-09, Current, 1e-08, 4
130, 6.588428e-09, Current, 1e-08, 4
131, 6.579656e-09, Current, 1e-08, 4
132, 6.562662e-09, Current, 1e-08, 4
133, 6.545287e-09, Current, 1e-08, 4
134, 6.521882e-09, Current, 1e-08, 4
135, 6.50826e-09, Current, 1e-08, 4
