Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424771159.723620
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.419648e-07, Current, 1e-06, 4
2, 1.399965e-07, Current, 1e-06, 4
3, 1.408484e-07, Current, 1e-06, 4
4, 1.435199e-07, Current, 1e-06, 4
5, 1.455716e-07, Current, 1e-06, 4
6, 1.46195e-07, Current, 1e-06, 4
7, 1.459486e-07, Current, 1e-06, 4
8, 1.45249e-07, Current, 1e-06, 4
9, 1.446472e-07, Current, 1e-06, 4
10, 1.440492e-07, Current, 1e-06, 4
11, 1.434873e-07, Current, 1e-06, 4
12, 1.428602e-07, Current, 1e-06, 4
13, 1.424397e-07, Current, 1e-06, 4
14, 1.418053e-07, Current, 1e-06, 4
15, 1.411818e-07, Current, 1e-06, 4
16, 1.407505e-07, Current, 1e-06, 4
17, 1.401777e-07, Current, 1e-06, 4
18, 1.392825e-07, Current, 1e-06, 4
19, 1.410514e-07, Current, 1e-06, 4
20, 1.439549e-07, Current, 1e-06, 4
21, 1.462785e-07, Current, 1e-06, 4
22, 1.469817e-07, Current, 1e-06, 4
23, 1.465467e-07, Current, 1e-06, 4
24, 1.459305e-07, Current, 1e-06, 4
25, 1.45452e-07, Current, 1e-06, 4
26, 1.448213e-07, Current, 1e-06, 4
27, 1.442884e-07, Current, 1e-06, 4
28, 1.422584e-07, Current, 1e-06, 4
29, 1.421969e-07, Current, 1e-06, 4
30, 1.416857e-07, Current, 1e-06, 4
31, 1.41026e-07, Current, 1e-06, 4
32, 1.404134e-07, Current, 1e-06, 4
33, 1.397971e-07, Current, 1e-06, 4
34, 1.392896e-07, Current, 1e-06, 4
35, 1.402466e-07, Current, 1e-06, 4
36, 1.429472e-07, Current, 1e-06, 4
37, 1.449554e-07, Current, 1e-06, 4
38, 1.454918e-07, Current, 1e-06, 4
39, 1.447814e-07, Current, 1e-06, 4
40, 1.440165e-07, Current, 1e-06, 4
41, 1.433822e-07, Current, 1e-06, 4
42, 1.426609e-07, Current, 1e-06, 4
43, 1.430994e-07, Current, 1e-06, 4
44, 1.423273e-07, Current, 1e-06, 4
45, 1.416241e-07, Current, 1e-06, 4
46, 1.410731e-07, Current, 1e-06, 4
47, 1.406925e-07, Current, 1e-06, 4
48, 1.399168e-07, Current, 1e-06, 4
49, 1.404569e-07, Current, 1e-06, 4
50, 1.433785e-07, Current, 1e-06, 4
51, 1.461153e-07, Current, 1e-06, 4
52, 1.471666e-07, Current, 1e-06, 4
53, 1.466482e-07, Current, 1e-06, 4
54, 1.461153e-07, Current, 1e-06, 4
55, 1.45568e-07, Current, 1e-06, 4
56, 1.448902e-07, Current, 1e-06, 4
57, 1.444153e-07, Current, 1e-06, 4
58, 1.436577e-07, Current, 1e-06, 4
59, 1.430415e-07, Current, 1e-06, 4
60, 1.424216e-07, Current, 1e-06, 4
61, 1.417981e-07, Current, 1e-06, 4
62, 1.410006e-07, Current, 1e-06, 4
63, 1.405113e-07, Current, 1e-06, 4
64, 1.400146e-07, Current, 1e-06, 4
65, 1.422222e-07, Current, 1e-06, 4
66, 1.448067e-07, Current, 1e-06, 4
67, 1.448394e-07, Current, 1e-06, 4
68, 1.454447e-07, Current, 1e-06, 4
69, 1.448611e-07, Current, 1e-06, 4
70, 1.44263e-07, Current, 1e-06, 4
71, 1.43654e-07, Current, 1e-06, 4
72, 1.429508e-07, Current, 1e-06, 4
73, 1.423635e-07, Current, 1e-06, 4
74, 1.41885e-07, Current, 1e-06, 4
75, 1.413015e-07, Current, 1e-06, 4
76, 1.406562e-07, Current, 1e-06, 4
77, 1.401306e-07, Current, 1e-06, 4
78, 1.396413e-07, Current, 1e-06, 4
79, 1.385647e-07, Current, 1e-06, 4
80, 1.405257e-07, Current, 1e-06, 4
81, 1.435199e-07, Current, 1e-06, 4
82, 1.457456e-07, Current, 1e-06, 4
83, 1.478082e-07, Current, 1e-06, 4
84, 1.465467e-07, Current, 1e-06, 4
85, 1.459885e-07, Current, 1e-06, 4
86, 1.454846e-07, Current, 1e-06, 4
87, 1.44843e-07, Current, 1e-06, 4
88, 1.441398e-07, Current, 1e-06, 4
89, 1.434438e-07, Current, 1e-06, 4
90, 1.427877e-07, Current, 1e-06, 4
91, 1.422838e-07, Current, 1e-06, 4
92, 1.417074e-07, Current, 1e-06, 4
93, 1.409571e-07, Current, 1e-06, 4
94, 1.404496e-07, Current, 1e-06, 4
95, 1.400363e-07, Current, 1e-06, 4
96, 1.421823e-07, Current, 1e-06, 4
97, 1.448067e-07, Current, 1e-06, 4
98, 1.462277e-07, Current, 1e-06, 4
99, 1.462458e-07, Current, 1e-06, 4
100, 1.457094e-07, Current, 1e-06, 4
101, 1.45133e-07, Current, 1e-06, 4
102, 1.444406e-07, Current, 1e-06, 4
103, 1.438316e-07, Current, 1e-06, 4
104, 1.431973e-07, Current, 1e-06, 4
105, 1.426572e-07, Current, 1e-06, 4
106, 1.420845e-07, Current, 1e-06, 4
107, 1.414429e-07, Current, 1e-06, 4
108, 1.392244e-07, Current, 1e-06, 4
109, 1.396449e-07, Current, 1e-06, 4
110, 1.386698e-07, Current, 1e-06, 4
111, 1.403228e-07, Current, 1e-06, 4
112, 1.434511e-07, Current, 1e-06, 4
113, 1.457384e-07, Current, 1e-06, 4
114, 1.46264e-07, Current, 1e-06, 4
115, 1.457492e-07, Current, 1e-06, 4
116, 1.452417e-07, Current, 1e-06, 4
117, 1.44727e-07, Current, 1e-06, 4
118, 1.44176e-07, Current, 1e-06, 4
119, 1.43433e-07, Current, 1e-06, 4
120, 1.428639e-07, Current, 1e-06, 4
121, 1.421859e-07, Current, 1e-06, 4
122, 1.416422e-07, Current, 1e-06, 4
123, 1.412181e-07, Current, 1e-06, 4
124, 1.41171e-07, Current, 1e-06, 4
125, 1.406055e-07, Current, 1e-06, 4
126, 1.400473e-07, Current, 1e-06, 4
127, 1.41925e-07, Current, 1e-06, 4
128, 1.446328e-07, Current, 1e-06, 4
129, 1.461371e-07, Current, 1e-06, 4
130, 1.463329e-07, Current, 1e-06, 4
131, 1.457927e-07, Current, 1e-06, 4
132, 1.451728e-07, Current, 1e-06, 4
133, 1.445023e-07, Current, 1e-06, 4
134, 1.439005e-07, Current, 1e-06, 4
135, 1.432625e-07, Current, 1e-06, 4
136, 1.427406e-07, Current, 1e-06, 4
137, 1.421786e-07, Current, 1e-06, 4
138, 1.41606e-07, Current, 1e-06, 4
139, 1.410767e-07, Current, 1e-06, 4
140, 1.406236e-07, Current, 1e-06, 4
141, 1.404061e-07, Current, 1e-06, 4
142, 1.407179e-07, Current, 1e-06, 4
143, 1.436287e-07, Current, 1e-06, 4
144, 1.461298e-07, Current, 1e-06, 4
145, 1.470687e-07, Current, 1e-06, 4
146, 1.468149e-07, Current, 1e-06, 4
147, 1.461298e-07, Current, 1e-06, 4
148, 1.452417e-07, Current, 1e-06, 4
149, 1.442268e-07, Current, 1e-06, 4
150, 1.43665e-07, Current, 1e-06, 4
151, 1.431756e-07, Current, 1e-06, 4
152, 1.423854e-07, Current, 1e-06, 4
153, 1.418163e-07, Current, 1e-06, 4
154, 1.412907e-07, Current, 1e-06, 4
155, 1.40649e-07, Current, 1e-06, 4
156, 1.400146e-07, Current, 1e-06, 4
157, 1.395253e-07, Current, 1e-06, 4
158, 1.399494e-07, Current, 1e-06, 4
159, 1.424325e-07, Current, 1e-06, 4
160, 1.446147e-07, Current, 1e-06, 4
161, 1.45481e-07, Current, 1e-06, 4
162, 1.454447e-07, Current, 1e-06, 4
163, 1.447886e-07, Current, 1e-06, 4
164, 1.441325e-07, Current, 1e-06, 4
165, 1.44408e-07, Current, 1e-06, 4
166, 1.437664e-07, Current, 1e-06, 4
167, 1.431394e-07, Current, 1e-06, 4
168, 1.426173e-07, Current, 1e-06, 4
169, 1.421388e-07, Current, 1e-06, 4
170, 1.41461e-07, Current, 1e-06, 4
171, 1.409861e-07, Current, 1e-06, 4
172, 1.40475e-07, Current, 1e-06, 4
173, 1.401959e-07, Current, 1e-06, 4
174, 1.408484e-07, Current, 1e-06, 4
175, 1.444914e-07, Current, 1e-06, 4
176, 1.468114e-07, Current, 1e-06, 4
177, 1.47018e-07, Current, 1e-06, 4
178, 1.463075e-07, Current, 1e-06, 4
179, 1.457492e-07, Current, 1e-06, 4
180, 1.451149e-07, Current, 1e-06, 4
181, 1.445783e-07, Current, 1e-06, 4
182, 1.439042e-07, Current, 1e-06, 4
183, 1.432625e-07, Current, 1e-06, 4
184, 1.427152e-07, Current, 1e-06, 4
185, 1.421715e-07, Current, 1e-06, 4
186, 1.415914e-07, Current, 1e-06, 4
187, 1.408303e-07, Current, 1e-06, 4
188, 1.404678e-07, Current, 1e-06, 4
189, 1.4062e-07, Current, 1e-06, 4
190, 1.421026e-07, Current, 1e-06, 4
191, 1.446147e-07, Current, 1e-06, 4
192, 1.454629e-07, Current, 1e-06, 4
193, 1.453252e-07, Current, 1e-06, 4
194, 1.446835e-07, Current, 1e-06, 4
195, 1.441181e-07, Current, 1e-06, 4
196, 1.435417e-07, Current, 1e-06, 4
197, 1.428421e-07, Current, 1e-06, 4
198, 1.423346e-07, Current, 1e-06, 4
199, 1.416459e-07, Current, 1e-06, 4
200, 1.41113e-07, Current, 1e-06, 4
201, 1.405692e-07, Current, 1e-06, 4
202, 1.400074e-07, Current, 1e-06, 4
203, 1.395398e-07, Current, 1e-06, 4
204, 1.388112e-07, Current, 1e-06, 4
205, 1.43828e-07, Current, 1e-06, 4
206, 1.445712e-07, Current, 1e-06, 4
