Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424771759.001096
Reading Number, Reading, Measure Function, Measure Range, Status
1, 3.485565e-08, Current, 1e-07, 4
2, 3.502219e-08, Current, 1e-07, 4
3, 3.512885e-08, Current, 1e-07, 4
4, 3.520221e-08, Current, 1e-07, 4
5, 3.524309e-08, Current, 1e-07, 4
6, 3.526207e-08, Current, 1e-07, 4
7, 3.525659e-08, Current, 1e-07, 4
8, 3.522413e-08, Current, 1e-07, 4
9, 3.517438e-08, Current, 1e-07, 4
10, 3.511872e-08, Current, 1e-07, 4
11, 3.504242e-08, Current, 1e-07, 4
12, 3.507868e-08, Current, 1e-07, 4
13, 3.507952e-08, Current, 1e-07, 4
14, 3.506097e-08, Current, 1e-07, 4
15, 3.508458e-08, Current, 1e-07, 4
16, 3.515457e-08, Current, 1e-07, 4
17, 3.522497e-08, Current, 1e-07, 4
18, 3.528062e-08, Current, 1e-07, 4
19, 3.531308e-08, Current, 1e-07, 4
20, 3.532109e-08, Current, 1e-07, 4
21, 3.53076e-08, Current, 1e-07, 4
22, 3.527387e-08, Current, 1e-07, 4
23, 3.523804e-08, Current, 1e-07, 4
24, 3.519208e-08, Current, 1e-07, 4
25, 3.513812e-08, Current, 1e-07, 4
26, 3.507235e-08, Current, 1e-07, 4
27, 3.500996e-08, Current, 1e-07, 4
28, 3.494377e-08, Current, 1e-07, 4
29, 3.48742e-08, Current, 1e-07, 4
30, 3.488095e-08, Current, 1e-07, 4
31, 3.49775e-08, Current, 1e-07, 4
32, 3.511536e-08, Current, 1e-07, 4
33, 3.523593e-08, Current, 1e-07, 4
34, 3.532699e-08, Current, 1e-07, 4
35, 3.538855e-08, Current, 1e-07, 4
36, 3.54383e-08, Current, 1e-07, 4
37, 3.54619e-08, Current, 1e-07, 4
38, 3.546528e-08, Current, 1e-07, 4
39, 3.527683e-08, Current, 1e-07, 4
40, 3.520895e-08, Current, 1e-07, 4
41, 3.516637e-08, Current, 1e-07, 4
42, 3.510187e-08, Current, 1e-07, 4
43, 3.502345e-08, Current, 1e-07, 4
44, 3.494081e-08, Current, 1e-07, 4
45, 3.486198e-08, Current, 1e-07, 4
46, 3.484427e-08, Current, 1e-07, 4
47, 3.489613e-08, Current, 1e-07, 4
48, 3.497497e-08, Current, 1e-07, 4
49, 3.504494e-08, Current, 1e-07, 4
50, 3.509554e-08, Current, 1e-07, 4
51, 3.511746e-08, Current, 1e-07, 4
52, 3.511409e-08, Current, 1e-07, 4
53, 3.509597e-08, Current, 1e-07, 4
54, 3.507657e-08, Current, 1e-07, 4
55, 3.521906e-08, Current, 1e-07, 4
56, 3.520347e-08, Current, 1e-07, 4
57, 3.514064e-08, Current, 1e-07, 4
58, 3.507024e-08, Current, 1e-07, 4
59, 3.499942e-08, Current, 1e-07, 4
60, 3.492016e-08, Current, 1e-07, 4
61, 3.488432e-08, Current, 1e-07, 4
62, 3.493365e-08, Current, 1e-07, 4
63, 3.505043e-08, Current, 1e-07, 4
64, 3.518239e-08, Current, 1e-07, 4
65, 3.528062e-08, Current, 1e-07, 4
66, 3.535693e-08, Current, 1e-07, 4
67, 3.540878e-08, Current, 1e-07, 4
68, 3.544673e-08, Current, 1e-07, 4
69, 3.545979e-08, Current, 1e-07, 4
70, 3.545095e-08, Current, 1e-07, 4
71, 3.541679e-08, Current, 1e-07, 4
72, 3.537084e-08, Current, 1e-07, 4
73, 3.530971e-08, Current, 1e-07, 4
74, 3.523972e-08, Current, 1e-07, 4
75, 3.515541e-08, Current, 1e-07, 4
76, 3.506434e-08, Current, 1e-07, 4
77, 3.502302e-08, Current, 1e-07, 4
78, 3.505465e-08, Current, 1e-07, 4
79, 3.512464e-08, Current, 1e-07, 4
80, 3.505759e-08, Current, 1e-07, 4
81, 3.506519e-08, Current, 1e-07, 4
82, 3.509638e-08, Current, 1e-07, 4
83, 3.510692e-08, Current, 1e-07, 4
84, 3.510271e-08, Current, 1e-07, 4
85, 3.507488e-08, Current, 1e-07, 4
86, 3.503778e-08, Current, 1e-07, 4
87, 3.499774e-08, Current, 1e-07, 4
88, 3.494504e-08, Current, 1e-07, 4
89, 3.488138e-08, Current, 1e-07, 4
90, 3.481897e-08, Current, 1e-07, 4
91, 3.475784e-08, Current, 1e-07, 4
92, 3.468406e-08, Current, 1e-07, 4
93, 3.468534e-08, Current, 1e-07, 4
94, 3.47667e-08, Current, 1e-07, 4
95, 3.489908e-08, Current, 1e-07, 4
96, 3.51963e-08, Current, 1e-07, 4
97, 3.535144e-08, Current, 1e-07, 4
98, 3.541806e-08, Current, 1e-07, 4
99, 3.545896e-08, Current, 1e-07, 4
100, 3.548256e-08, Current, 1e-07, 4
101, 3.548467e-08, Current, 1e-07, 4
102, 3.54619e-08, Current, 1e-07, 4
103, 3.542185e-08, Current, 1e-07, 4
104, 3.537295e-08, Current, 1e-07, 4
105, 3.530886e-08, Current, 1e-07, 4
106, 3.523256e-08, Current, 1e-07, 4
107, 3.514739e-08, Current, 1e-07, 4
108, 3.506055e-08, Current, 1e-07, 4
109, 3.503904e-08, Current, 1e-07, 4
110, 3.508036e-08, Current, 1e-07, 4
111, 3.515414e-08, Current, 1e-07, 4
112, 3.522286e-08, Current, 1e-07, 4
113, 3.527936e-08, Current, 1e-07, 4
114, 3.530423e-08, Current, 1e-07, 4
115, 3.531182e-08, Current, 1e-07, 4
116, 3.529453e-08, Current, 1e-07, 4
117, 3.526756e-08, Current, 1e-07, 4
118, 3.522918e-08, Current, 1e-07, 4
119, 3.518914e-08, Current, 1e-07, 4
120, 3.513265e-08, Current, 1e-07, 4
