Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424772175.107106
Reading Number, Reading, Measure Function, Measure Range, Status
1, 3.601454e-09, Current, 1e-08, 4
2, 3.586187e-09, Current, 1e-08, 4
3, 3.571091e-09, Current, 1e-08, 4
4, 3.56177e-09, Current, 1e-08, 4
5, 3.553884e-09, Current, 1e-08, 4
6, 3.546546e-09, Current, 1e-08, 4
7, 3.541696e-09, Current, 1e-08, 4
8, 3.535243e-09, Current, 1e-08, 4
9, 3.529508e-09, Current, 1e-08, 4
10, 3.520863e-09, Current, 1e-08, 4
11, 3.51614e-09, Current, 1e-08, 4
12, 3.513398e-09, Current, 1e-08, 4
13, 3.509814e-09, Current, 1e-08, 4
14, 3.504838e-09, Current, 1e-08, 4
15, 3.610395e-09, Current, 1e-08, 4
16, 3.619082e-09, Current, 1e-08, 4
17, 3.622035e-09, Current, 1e-08, 4
18, 3.626083e-09, Current, 1e-08, 4
19, 3.63924e-09, Current, 1e-08, 4
20, 3.660917e-09, Current, 1e-08, 4
21, 3.685757e-09, Current, 1e-08, 4
22, 3.703132e-09, Current, 1e-08, 4
23, 3.719621e-09, Current, 1e-08, 4
24, 3.737417e-09, Current, 1e-08, 4
25, 3.752642e-09, Current, 1e-08, 4
26, 3.764492e-09, Current, 1e-08, 4
27, 3.773222e-09, Current, 1e-08, 4
28, 3.7755e-09, Current, 1e-08, 4
29, 3.772927e-09, Current, 1e-08, 4
30, 3.771156e-09, Current, 1e-08, 4
31, 3.76074e-09, Current, 1e-08, 4
32, 3.74678e-09, Current, 1e-08, 4
33, 3.732104e-09, Current, 1e-08, 4
34, 3.716205e-09, Current, 1e-08, 4
35, 3.700348e-09, Current, 1e-08, 4
36, 3.683774e-09, Current, 1e-08, 4
37, 3.671081e-09, Current, 1e-08, 4
38, 3.664754e-09, Current, 1e-08, 4
39, 3.652188e-09, Current, 1e-08, 4
40, 3.5379e-09, Current, 1e-08, 4
41, 3.510531e-09, Current, 1e-08, 4
42, 3.495222e-09, Current, 1e-08, 4
43, 3.4913e-09, Current, 1e-08, 4
44, 3.477678e-09, Current, 1e-08, 4
45, 3.47131e-09, Current, 1e-08, 4
46, 3.469582e-09, Current, 1e-08, 4
47, 3.46625e-09, Current, 1e-08, 4
48, 3.467557e-09, Current, 1e-08, 4
49, 3.476371e-09, Current, 1e-08, 4
50, 3.493282e-09, Current, 1e-08, 4
51, 3.521917e-09, Current, 1e-08, 4
52, 3.552028e-09, Current, 1e-08, 4
53, 3.575518e-09, Current, 1e-08, 4
54, 3.597532e-09, Current, 1e-08, 4
55, 3.664502e-09, Current, 1e-08, 4
56, 3.748129e-09, Current, 1e-08, 4
57, 3.773222e-09, Current, 1e-08, 4
58, 3.786802e-09, Current, 1e-08, 4
59, 3.789079e-09, Current, 1e-08, 4
60, 3.790935e-09, Current, 1e-08, 4
61, 3.785958e-09, Current, 1e-08, 4
62, 3.774488e-09, Current, 1e-08, 4
63, 3.759094e-09, Current, 1e-08, 4
64, 3.746569e-09, Current, 1e-08, 4
65, 3.732737e-09, Current, 1e-08, 4
66, 3.720971e-09, Current, 1e-08, 4
67, 3.707012e-09, Current, 1e-08, 4
68, 3.695288e-09, Current, 1e-08, 4
69, 3.689805e-09, Current, 1e-08, 4
70, 3.679431e-09, Current, 1e-08, 4
71, 3.666526e-09, Current, 1e-08, 4
72, 3.652103e-09, Current, 1e-08, 4
73, 3.636584e-09, Current, 1e-08, 4
74, 3.622962e-09, Current, 1e-08, 4
75, 3.614611e-09, Current, 1e-08, 4
76, 3.605503e-09, Current, 1e-08, 4
77, 3.594159e-09, Current, 1e-08, 4
78, 3.589815e-09, Current, 1e-08, 4
79, 3.58682e-09, Current, 1e-08, 4
80, 3.552576e-09, Current, 1e-08, 4
81, 3.489318e-09, Current, 1e-08, 4
82, 3.489276e-09, Current, 1e-08, 4
83, 3.512429e-09, Current, 1e-08, 4
84, 3.539208e-09, Current, 1e-08, 4
85, 3.550299e-09, Current, 1e-08, 4
86, 3.568813e-09, Current, 1e-08, 4
87, 3.590531e-09, Current, 1e-08, 4
88, 3.605587e-09, Current, 1e-08, 4
89, 3.623848e-09, Current, 1e-08, 4
90, 3.639368e-09, Current, 1e-08, 4
91, 3.646115e-09, Current, 1e-08, 4
92, 3.650585e-09, Current, 1e-08, 4
93, 3.654592e-09, Current, 1e-08, 4
94, 3.650122e-09, Current, 1e-08, 4
95, 3.641645e-09, Current, 1e-08, 4
96, 3.672894e-09, Current, 1e-08, 4
97, 3.729194e-09, Current, 1e-08, 4
98, 3.730544e-09, Current, 1e-08, 4
99, 3.720718e-09, Current, 1e-08, 4
100, 3.712705e-09, Current, 1e-08, 4
101, 3.706759e-09, Current, 1e-08, 4
102, 3.698113e-09, Current, 1e-08, 4
103, 3.684407e-09, Current, 1e-08, 4
104, 3.670111e-09, Current, 1e-08, 4
105, 3.653032e-09, Current, 1e-08, 4
106, 3.638735e-09, Current, 1e-08, 4
107, 3.632325e-09, Current, 1e-08, 4
108, 3.621865e-09, Current, 1e-08, 4
109, 3.612714e-09, Current, 1e-08, 4
110, 3.609046e-09, Current, 1e-08, 4
111, 3.615034e-09, Current, 1e-08, 4
112, 3.602719e-09, Current, 1e-08, 4
113, 3.606473e-09, Current, 1e-08, 4
114, 3.616931e-09, Current, 1e-08, 4
115, 3.639747e-09, Current, 1e-08, 4
116, 3.662014e-09, Current, 1e-08, 4
117, 3.679473e-09, Current, 1e-08, 4
118, 3.695751e-09, Current, 1e-08, 4
119, 3.712621e-09, Current, 1e-08, 4
120, 3.728098e-09, Current, 1e-08, 4
121, 3.743069e-09, Current, 1e-08, 4
122, 3.750365e-09, Current, 1e-08, 4
123, 3.654127e-09, Current, 1e-08, 4
124, 3.642699e-09, Current, 1e-08, 4
125, 3.639494e-09, Current, 1e-08, 4
126, 3.626168e-09, Current, 1e-08, 4
127, 3.609003e-09, Current, 1e-08, 4
128, 3.597701e-09, Current, 1e-08, 4
129, 3.588887e-09, Current, 1e-08, 4
130, 3.576867e-09, Current, 1e-08, 4
131, 3.566198e-09, Current, 1e-08, 4
132, 3.560801e-09, Current, 1e-08, 4
133, 3.561306e-09, Current, 1e-08, 4
134, 3.559197e-09, Current, 1e-08, 4
135, 3.552197e-09, Current, 1e-08, 4
136, 3.543847e-09, Current, 1e-08, 4
137, 3.532587e-09, Current, 1e-08, 4
138, 3.52664e-09, Current, 1e-08, 4
139, 3.624396e-09, Current, 1e-08, 4
140, 3.628234e-09, Current, 1e-08, 4
141, 3.626294e-09, Current, 1e-08, 4
142, 3.624986e-09, Current, 1e-08, 4
143, 3.632704e-09, Current, 1e-08, 4
144, 3.621824e-09, Current, 1e-08, 4
145, 3.624523e-09, Current, 1e-08, 4
146, 3.636541e-09, Current, 1e-08, 4
147, 3.65902e-09, Current, 1e-08, 4
148, 3.682468e-09, Current, 1e-08, 4
149, 3.699969e-09, Current, 1e-08, 4
150, 3.716669e-09, Current, 1e-08, 4
151, 3.733665e-09, Current, 1e-08, 4
152, 3.750154e-09, Current, 1e-08, 4
153, 3.762553e-09, Current, 1e-08, 4
154, 3.770101e-09, Current, 1e-08, 4
155, 3.770185e-09, Current, 1e-08, 4
156, 3.769554e-09, Current, 1e-08, 4
157, 3.765293e-09, Current, 1e-08, 4
158, 3.754119e-09, Current, 1e-08, 4
159, 3.740539e-09, Current, 1e-08, 4
160, 3.72426e-09, Current, 1e-08, 4
161, 3.710976e-09, Current, 1e-08, 4
162, 3.699673e-09, Current, 1e-08, 4
163, 3.685124e-09, Current, 1e-08, 4
164, 3.673147e-09, Current, 1e-08, 4
165, 3.66699e-09, Current, 1e-08, 4
166, 3.560463e-09, Current, 1e-08, 4
167, 3.539756e-09, Current, 1e-08, 4
168, 3.524785e-09, Current, 1e-08, 4
169, 3.510658e-09, Current, 1e-08, 4
170, 3.4913e-09, Current, 1e-08, 4
171, 3.485522e-09, Current, 1e-08, 4
172, 3.480588e-09, Current, 1e-08, 4
173, 3.467978e-09, Current, 1e-08, 4
174, 3.469412e-09, Current, 1e-08, 4
175, 3.487927e-09, Current, 1e-08, 4
176, 3.480166e-09, Current, 1e-08, 4
177, 3.497205e-09, Current, 1e-08, 4
178, 3.525797e-09, Current, 1e-08, 4
179, 3.557131e-09, Current, 1e-08, 4
180, 3.583151e-09, Current, 1e-08, 4
181, 3.707602e-09, Current, 1e-08, 4
182, 3.739569e-09, Current, 1e-08, 4
183, 3.761582e-09, Current, 1e-08, 4
184, 3.779042e-09, Current, 1e-08, 4
185, 3.78891e-09, Current, 1e-08, 4
186, 3.791019e-09, Current, 1e-08, 4
187, 3.790176e-09, Current, 1e-08, 4
188, 3.787645e-09, Current, 1e-08, 4
189, 3.777651e-09, Current, 1e-08, 4
190, 3.764703e-09, Current, 1e-08, 4
191, 3.747961e-09, Current, 1e-08, 4
192, 3.73417e-09, Current, 1e-08, 4
193, 3.722868e-09, Current, 1e-08, 4
194, 3.709711e-09, Current, 1e-08, 4
195, 3.69786e-09, Current, 1e-08, 4
196, 3.689468e-09, Current, 1e-08, 4
197, 3.679136e-09, Current, 1e-08, 4
198, 3.664671e-09, Current, 1e-08, 4
199, 3.649193e-09, Current, 1e-08, 4
200, 3.632746e-09, Current, 1e-08, 4
201, 3.618618e-09, Current, 1e-08, 4
202, 3.610521e-09, Current, 1e-08, 4
203, 3.600948e-09, Current, 1e-08, 4
204, 3.590701e-09, Current, 1e-08, 4
205, 3.493662e-09, Current, 1e-08, 4
206, 3.478775e-09, Current, 1e-08, 4
207, 3.472239e-09, Current, 1e-08, 4
208, 3.474305e-09, Current, 1e-08, 4
209, 3.486787e-09, Current, 1e-08, 4
210, 3.507115e-09, Current, 1e-08, 4
211, 3.531743e-09, Current, 1e-08, 4
212, 3.549244e-09, Current, 1e-08, 4
213, 3.569361e-09, Current, 1e-08, 4
214, 3.594327e-09, Current, 1e-08, 4
215, 3.616679e-09, Current, 1e-08, 4
216, 3.637596e-09, Current, 1e-08, 4
217, 3.652567e-09, Current, 1e-08, 4
218, 3.65864e-09, Current, 1e-08, 4
219, 3.665218e-09, Current, 1e-08, 4
220, 3.668972e-09, Current, 1e-08, 4
221, 3.761329e-09, Current, 1e-08, 4
222, 3.763944e-09, Current, 1e-08, 4
223, 3.757239e-09, Current, 1e-08, 4
224, 3.74851e-09, Current, 1e-08, 4
225, 3.738684e-09, Current, 1e-08, 4
226, 3.724556e-09, Current, 1e-08, 4
227, 3.712283e-09, Current, 1e-08, 4
228, 3.706253e-09, Current, 1e-08, 4
229, 3.696595e-09, Current, 1e-08, 4
230, 3.682636e-09, Current, 1e-08, 4
231, 3.667834e-09, Current, 1e-08, 4
232, 3.651808e-09, Current, 1e-08, 4
233, 3.638946e-09, Current, 1e-08, 4
234, 3.630384e-09, Current, 1e-08, 4
235, 3.619082e-09, Current, 1e-08, 4
