Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424772047.339056
Reading Number, Reading, Measure Function, Measure Range, Status
1, 4.997718e-09, Current, 1e-07, 4
2, 5.033947e-09, Current, 1e-08, 4
3, 5.012609e-09, Current, 1e-08, 4
4, 4.995698e-09, Current, 1e-08, 4
5, 4.984901e-09, Current, 1e-08, 4
6, 4.972882e-09, Current, 1e-08, 4
7, 4.964616e-09, Current, 1e-08, 4
8, 4.96158e-09, Current, 1e-08, 4
9, 4.955297e-09, Current, 1e-08, 4
10, 4.943487e-09, Current, 1e-08, 4
11, 4.92877e-09, Current, 1e-08, 4
12, 4.915444e-09, Current, 1e-08, 4
13, 4.905323e-09, Current, 1e-08, 4
14, 4.89655e-09, Current, 1e-08, 4
15, 4.885923e-09, Current, 1e-08, 4
16, 4.876772e-09, Current, 1e-08, 4
17, 4.872259e-09, Current, 1e-08, 4
18, 4.882127e-09, Current, 1e-08, 4
19, 4.868126e-09, Current, 1e-08, 4
20, 4.872765e-09, Current, 1e-08, 4
21, 4.892882e-09, Current, 1e-08, 4
22, 4.922402e-09, Current, 1e-08, 4
23, 4.953904e-09, Current, 1e-08, 4
24, 4.977311e-09, Current, 1e-08, 4
25, 4.999324e-09, Current, 1e-08, 4
26, 5.020621e-09, Current, 1e-08, 4
27, 5.03943e-09, Current, 1e-08, 4
28, 5.05516e-09, Current, 1e-08, 4
29, 5.063721e-09, Current, 1e-08, 4
30, 5.063046e-09, Current, 1e-08, 4
31, 5.062582e-09, Current, 1e-08, 4
32, 5.056088e-09, Current, 1e-08, 4
33, 5.040779e-09, Current, 1e-08, 4
34, 5.027537e-09, Current, 1e-08, 4
35, 5.007506e-09, Current, 1e-08, 4
36, 4.996077e-09, Current, 1e-08, 4
37, 4.982666e-09, Current, 1e-08, 4
38, 4.9709e-09, Current, 1e-08, 4
39, 4.963604e-09, Current, 1e-08, 4
40, 4.961622e-09, Current, 1e-08, 4
41, 4.954622e-09, Current, 1e-08, 4
42, 4.941717e-09, Current, 1e-08, 4
43, 4.927969e-09, Current, 1e-08, 4
44, 4.912787e-09, Current, 1e-08, 4
45, 4.902707e-09, Current, 1e-08, 4
46, 4.893135e-09, Current, 1e-08, 4
47, 4.879682e-09, Current, 1e-08, 4
48, 4.872132e-09, Current, 1e-08, 4
49, 4.878459e-09, Current, 1e-08, 4
50, 4.864415e-09, Current, 1e-08, 4
51, 4.869434e-09, Current, 1e-08, 4
52, 4.88896e-09, Current, 1e-08, 4
53, 4.920251e-09, Current, 1e-08, 4
54, 4.95129e-09, Current, 1e-08, 4
55, 4.974738e-09, Current, 1e-08, 4
56, 4.995655e-09, Current, 1e-08, 4
57, 5.018386e-09, Current, 1e-08, 4
58, 5.038966e-09, Current, 1e-08, 4
59, 5.054232e-09, Current, 1e-08, 4
60, 5.060306e-09, Current, 1e-08, 4
61, 5.060558e-09, Current, 1e-08, 4
62, 5.05883e-09, Current, 1e-08, 4
63, 5.053557e-09, Current, 1e-08, 4
64, 5.037448e-09, Current, 1e-08, 4
65, 5.024248e-09, Current, 1e-08, 4
66, 5.003415e-09, Current, 1e-08, 4
67, 4.989878e-09, Current, 1e-08, 4
68, 4.980726e-09, Current, 1e-08, 4
69, 4.969339e-09, Current, 1e-08, 4
70, 4.962803e-09, Current, 1e-08, 4
71, 4.959177e-09, Current, 1e-08, 4
72, 4.95011e-09, Current, 1e-08, 4
73, 4.939439e-09, Current, 1e-08, 4
74, 4.924384e-09, Current, 1e-08, 4
75, 4.909835e-09, Current, 1e-08, 4
76, 4.899418e-09, Current, 1e-08, 4
77, 4.892038e-09, Current, 1e-08, 4
78, 4.881874e-09, Current, 1e-08, 4
79, 4.87285e-09, Current, 1e-08, 4
80, 4.869771e-09, Current, 1e-08, 4
81, 4.871416e-09, Current, 1e-08, 4
82, 4.862939e-09, Current, 1e-08, 4
83, 4.869223e-09, Current, 1e-08, 4
84, 4.890647e-09, Current, 1e-08, 4
85, 4.92295e-09, Current, 1e-08, 4
86, 4.952808e-09, Current, 1e-08, 4
87, 4.974948e-09, Current, 1e-08, 4
88, 4.997637e-09, Current, 1e-08, 4
89, 5.019019e-09, Current, 1e-08, 4
90, 5.038333e-09, Current, 1e-08, 4
91, 5.054022e-09, Current, 1e-08, 4
92, 5.058491e-09, Current, 1e-08, 4
93, 5.058787e-09, Current, 1e-08, 4
94, 5.056299e-09, Current, 1e-08, 4
95, 5.048159e-09, Current, 1e-08, 4
96, 5.031418e-09, Current, 1e-08, 4
97, 5.016994e-09, Current, 1e-08, 4
98, 4.99827e-09, Current, 1e-08, 4
99, 4.986293e-09, Current, 1e-08, 4
100, 4.975792e-09, Current, 1e-08, 4
101, 4.964912e-09, Current, 1e-08, 4
102, 4.96023e-09, Current, 1e-08, 4
103, 4.955929e-09, Current, 1e-08, 4
104, 4.94741e-09, Current, 1e-08, 4
105, 4.934548e-09, Current, 1e-08, 4
106, 4.918184e-09, Current, 1e-08, 4
107, 4.906124e-09, Current, 1e-08, 4
108, 4.89731e-09, Current, 1e-08, 4
109, 4.8874e-09, Current, 1e-08, 4
110, 4.875971e-09, Current, 1e-08, 4
111, 4.870151e-09, Current, 1e-08, 4
112, 4.866398e-09, Current, 1e-08, 4
113, 4.861674e-09, Current, 1e-08, 4
114, 4.862138e-09, Current, 1e-08, 4
115, 4.873862e-09, Current, 1e-08, 4
116, 4.896972e-09, Current, 1e-08, 4
117, 4.930879e-09, Current, 1e-08, 4
118, 4.959978e-09, Current, 1e-08, 4
119, 4.983173e-09, Current, 1e-08, 4
120, 5.006198e-09, Current, 1e-08, 4
121, 5.027242e-09, Current, 1e-08, 4
122, 5.044153e-09, Current, 1e-08, 4
123, 5.056636e-09, Current, 1e-08, 4
124, 5.058534e-09, Current, 1e-08, 4
125, 5.056847e-09, Current, 1e-08, 4
126, 5.054697e-09, Current, 1e-08, 4
127, 5.043184e-09, Current, 1e-08, 4
128, 5.025555e-09, Current, 1e-08, 4
129, 5.00953e-09, Current, 1e-08, 4
130, 4.994264e-09, Current, 1e-08, 4
131, 4.982666e-09, Current, 1e-08, 4
132, 4.972418e-09, Current, 1e-08, 4
133, 4.962213e-09, Current, 1e-08, 4
134, 4.959978e-09, Current, 1e-08, 4
135, 4.953694e-09, Current, 1e-08, 4
136, 4.943361e-09, Current, 1e-08, 4
137, 4.929445e-09, Current, 1e-08, 4
