Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424771844.111208
Reading Number, Reading, Measure Function, Measure Range, Status
1, 5.476987e-08, Current, 1e-07, 4
2, 4.400387e-08, Current, 1e-07, 4
3, 3.985168e-08, Current, 1e-07, 4
4, 3.630825e-08, Current, 1e-07, 4
5, 3.328043e-08, Current, 1e-07, 4
6, 3.057176e-08, Current, 1e-07, 4
7, 2.819738e-08, Current, 1e-07, 4
8, 2.617337e-08, Current, 1e-07, 4
9, 2.439005e-08, Current, 1e-07, 4
10, 2.280574e-08, Current, 1e-07, 4
11, 2.141283e-08, Current, 1e-07, 4
12, 2.011856e-08, Current, 1e-07, 4
13, 1.897396e-08, Current, 1e-07, 4
14, 1.797227e-08, Current, 1e-07, 4
15, 1.708399e-08, Current, 1e-07, 4
16, 1.631123e-08, Current, 1e-07, 4
17, 1.561182e-08, Current, 1e-07, 4
18, 1.498282e-08, Current, 1e-07, 4
19, 1.443223e-08, Current, 1e-07, 4
20, 1.393349e-08, Current, 1e-07, 4
21, 1.348071e-08, Current, 1e-07, 4
22, 1.309496e-08, Current, 1e-07, 4
23, 1.277372e-08, Current, 1e-07, 4
24, 1.251106e-08, Current, 1e-07, 4
25, 1.225853e-08, Current, 1e-07, 4
26, 1.201866e-08, Current, 1e-07, 4
27, 1.180238e-08, Current, 1e-07, 4
28, 1.16291e-08, Current, 1e-07, 4
29, 1.147776e-08, Current, 1e-07, 4
30, 1.134665e-08, Current, 1e-07, 4
31, 1.121216e-08, Current, 1e-07, 4
32, 1.107979e-08, Current, 1e-07, 4
33, 1.097144e-08, Current, 1e-07, 4
34, 1.086562e-08, Current, 1e-07, 4
35, 1.076107e-08, Current, 1e-07, 4
36, 1.066326e-08, Current, 1e-07, 4
37, 1.057894e-08, Current, 1e-07, 4
38, 1.051866e-08, Current, 1e-07, 4
39, 1.047608e-08, Current, 1e-07, 4
40, 1.043898e-08, Current, 1e-07, 4
41, 1.041199e-08, Current, 1e-07, 4
42, 1.038122e-08, Current, 1e-07, 4
43, 1.034369e-08, Current, 1e-07, 4
44, 1.030449e-08, Current, 1e-07, 4
45, 1.026613e-08, Current, 1e-07, 4
46, 1.023029e-08, Current, 1e-07, 4
47, 1.020077e-08, Current, 1e-07, 4
48, 1.016958e-08, Current, 1e-07, 4
49, 1.013628e-08, Current, 1e-07, 4
50, 1.010424e-08, Current, 1e-07, 4
51, 1.00899e-08, Current, 1e-07, 4
52, 1.005576e-08, Current, 1e-07, 4
53, 1.004311e-08, Current, 1e-07, 4
54, 1.006756e-08, Current, 1e-07, 4
