Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424772307.969875
Reading Number, Reading, Measure Function, Measure Range, Status
1, 9.517083e-10, Current, 1e-09, 4
2, 9.515574e-10, Current, 1e-09, 4
3, 9.510085e-10, Current, 1e-09, 4
4, 9.519689e-10, Current, 1e-09, 4
5, 9.511457e-10, Current, 1e-09, 4
6, 9.51571e-10, Current, 1e-09, 4
7, 9.52065e-10, Current, 1e-09, 4
8, 9.527784e-10, Current, 1e-09, 4
9, 9.539034e-10, Current, 1e-09, 4
10, 9.545619e-10, Current, 1e-09, 4
11, 9.549187e-10, Current, 1e-09, 4
12, 9.55783e-10, Current, 1e-09, 4
13, 9.569904e-10, Current, 1e-09, 4
14, 9.578272e-10, Current, 1e-09, 4
15, 9.579644e-10, Current, 1e-09, 4
16, 9.585133e-10, Current, 1e-09, 4
17, 9.586367e-10, Current, 1e-09, 4
18, 9.583349e-10, Current, 1e-09, 4
19, 9.583074e-10, Current, 1e-09, 4
20, 9.579781e-10, Current, 1e-09, 4
21, 9.575116e-10, Current, 1e-09, 4
22, 9.565376e-10, Current, 1e-09, 4
23, 9.55687e-10, Current, 1e-09, 4
24, 9.554126e-10, Current, 1e-09, 4
25, 9.54905e-10, Current, 1e-09, 4
26, 9.541504e-10, Current, 1e-09, 4
27, 9.600087e-10, Current, 1e-09, 4
28, 9.589386e-10, Current, 1e-09, 4
29, 9.582662e-10, Current, 1e-09, 4
30, 9.579781e-10, Current, 1e-09, 4
31, 9.57498e-10, Current, 1e-09, 4
32, 9.56963e-10, Current, 1e-09, 4
33, 9.570728e-10, Current, 1e-09, 4
34, 9.576625e-10, Current, 1e-09, 4
35, 9.568942e-10, Current, 1e-09, 4
36, 9.571002e-10, Current, 1e-09, 4
37, 9.576351e-10, Current, 1e-09, 4
38, 9.587464e-10, Current, 1e-09, 4
39, 9.596383e-10, Current, 1e-09, 4
40, 9.602145e-10, Current, 1e-09, 4
41, 9.612022e-10, Current, 1e-09, 4
42, 9.623137e-10, Current, 1e-09, 4
43, 9.633151e-10, Current, 1e-09, 4
44, 9.643304e-10, Current, 1e-09, 4
45, 9.647969e-10, Current, 1e-09, 4
46, 9.652907e-10, Current, 1e-09, 4
47, 9.657298e-10, Current, 1e-09, 4
48, 9.65963e-10, Current, 1e-09, 4
49, 9.658395e-10, Current, 1e-09, 4
50, 9.661276e-10, Current, 1e-09, 4
51, 9.654417e-10, Current, 1e-09, 4
52, 9.650575e-10, Current, 1e-09, 4
53, 9.643716e-10, Current, 1e-09, 4
54, 9.634934e-10, Current, 1e-09, 4
55, 9.629721e-10, Current, 1e-09, 4
56, 9.623958e-10, Current, 1e-09, 4
57, 9.61847e-10, Current, 1e-09, 4
58, 9.611612e-10, Current, 1e-09, 4
59, 9.60187e-10, Current, 1e-09, 4
60, 9.542463e-10, Current, 1e-09, 4
