0	40735.2290	614.1471
1	40095.8960	5757.1073
2	34316.0250	533.2401
3	38799.0990	4576.3183
4	36605.6980	540.4320
5	37731.7280	4786.7498
6	36151.2080	548.1148
7	43456.9010	4736.3984
8	38163.0900	552.6315
9	42199.9990	5597.6599
10	37019.4340	564.1708
11	37144.4650	4489.6174
12	28798.4970	443.8772
13	42629.7540	3638.6445
14	43541.6570	651.2358
15	40977.9790	4197.7745
16	38759.0920	569.2333
17	46757.5400	5582.3964
18	45675.1580	682.6214
19	49188.7120	4409.2406
20	43588.9560	664.4583
21	45302.2210	6505.3229
22	42341.7680	624.0232
23	41705.0920	6886.1461
24	31416.7820	460.0012
25	40034.8900	4640.0001
26	42018.9600	656.5108
27	42813.2840	6199.7309
28	44857.1910	671.9082
29	44491.8780	6333.8830
30	45477.9970	682.3329
31	48875.5260	6436.4960
32	41003.7690	622.4001
33	46652.6550	4748.0677
34	39888.7150	602.2144
35	40769.5630	5322.4296
36	29292.9670	449.6153
37	40282.8670	4301.6093
38	41450.7400	623.2724
39	46081.9690	4572.3685
40	45533.2530	702.9181
41	44555.5040	5929.6767
42	41268.1210	607.4418
43	45302.8780	5964.4382
44	40490.1580	580.2356
45	45103.7920	5282.3718
46	43543.2710	708.0039
47	39781.0760	5471.4461
48	37226.0800	556.9266
49	45096.7530	5503.5958
50	40034.0070	600.3899
51	43523.8020	5559.1358
52	42007.5600	621.0398
53	40222.4770	5412.0525
54	38637.1890	584.9912
55	47568.6760	4612.5515
56	41321.8220	620.5028
57	41296.7800	4896.5997
58	39529.1870	602.6322
59	37166.2320	4199.5961
60	24463.2410	384.0330
61	36177.5440	4139.4132
62	34710.2010	522.3759
63	35321.6610	4543.5045
64	34521.3470	510.5174
65	41748.5410	4890.6606
66	33680.0840	500.0783
67	35056.0790	4836.3091
68	33035.9690	484.5799
69	39231.5390	4321.1302
70	35991.0630	540.2423
71	32537.9770	4791.2922
