0	394.3230	6.8210
1	424.2460	53.8827
2	395.8260	7.1000
3	449.5980	53.0877
4	428.4670	7.3930
5	453.8730	49.6627
6	421.3480	7.5962
7	469.8110	68.0839
8	431.9610	7.5844
9	464.2290	60.8986
10	402.6090	7.0735
11	413.0020	51.1638
12	314.6740	5.4971
13	486.3100	39.0280
14	485.8470	8.5983
15	513.3380	81.0687
16	489.2990	8.7979
17	547.1200	67.8535
18	514.9920	9.0346
19	559.6770	59.0233
20	501.5550	8.8610
21	510.3460	82.5634
22	467.6650	8.1299
23	464.8740	62.1946
24	351.7510	6.0952
25	438.9990	43.3306
26	466.2230	8.3053
27	503.8340	65.5816
28	514.8040	9.0010
29	519.7290	76.5386
30	505.6190	8.8876
31	562.1840	80.1800
32	479.0140	8.3603
33	511.3700	60.8614
34	455.6670	8.2240
35	463.2910	49.8225
36	321.2980	5.7495
37	454.8420	51.8384
38	474.2530	8.1503
39	520.2810	55.7735
40	495.7010	8.7043
41	526.7180	67.4860
42	513.4280	8.8665
43	534.6620	66.0330
44	487.1000	8.5421
45	524.8680	67.2085
46	509.9480	8.8539
47	477.8890	65.3688
48	384.0610	6.7202
49	467.3330	51.6687
50	454.1490	7.8927
51	488.8400	68.3263
52	476.1840	8.3301
53	485.6480	79.3493
54	477.9230	8.5885
55	539.1120	70.0519
56	479.5810	8.6646
57	506.2310	75.3961
58	471.9310	8.4014
59	451.7030	64.7058
60	267.3590	4.6448
61	385.6490	40.4747
62	376.5980	6.6020
63	399.1250	50.0045
64	390.2090	6.8155
65	436.0240	44.0748
66	392.7720	6.8981
67	406.5290	54.5258
68	387.6660	6.7819
69	443.4150	55.3489
70	410.6550	7.2230
71	384.4470	44.9705
