0	2015.5480	35.5072
1	2109.2870	304.4215
2	1933.2550	33.1583
3	2199.2610	309.4441
4	2073.0180	34.9788
5	2206.6140	315.2492
6	2041.6760	35.5539
7	2295.2740	292.7953
8	2112.4740	37.8688
9	2287.6930	318.6031
10	1973.7480	34.9547
11	2012.7030	263.7126
12	1549.4990	27.1197
13	2390.0440	219.3624
14	2399.1500	42.1227
15	2458.2380	315.8419
16	2359.1430	41.1548
17	2675.1140	367.7873
18	2520.2950	45.4500
19	2752.3440	296.5593
20	2449.4780	42.8649
21	2482.8030	368.3931
22	2294.8240	39.7250
23	2260.8890	240.5777
24	1732.0770	30.1390
25	2170.2150	215.5639
26	2299.0210	40.6800
27	2469.7570	362.5943
28	2535.5500	45.4212
29	2516.5320	346.0456
30	2475.7490	44.0253
31	2738.2140	342.3259
32	2324.2670	40.6220
33	2522.6480	351.1874
34	2222.6860	38.9290
35	2273.4750	290.7327
36	1573.8490	27.6959
37	2224.4130	245.7566
38	2323.8410	40.4226
39	2560.6230	338.2789
40	2455.3910	43.8721
41	2581.6690	367.9408
42	2482.5000	43.1334
43	2573.3730	199.4515
44	2342.8550	41.4593
45	2546.1920	271.0791
46	2494.0960	45.9843
47	2312.8330	327.3579
48	1919.5420	34.0270
49	2329.4000	271.0514
50	2216.6350	38.7437
51	2393.3640	329.6090
52	2326.1340	40.0706
53	2353.7590	369.1588
54	2317.9060	41.6198
55	2643.6410	333.4327
56	2323.8330	40.1341
57	2444.8940	357.0576
58	2290.4300	40.1128
59	2188.6670	316.4715
60	1306.6080	22.8124
61	1892.6790	186.2488
62	1847.1250	32.7853
63	1944.4270	261.1221
64	1903.5780	33.8811
65	2163.9080	249.6816
66	1902.7520	32.5164
67	1966.2000	217.8078
68	1882.5200	33.4262
69	2171.5490	238.2225
70	2010.4560	35.0248
71	1871.5320	232.2813
