11,1.664
12,2.366
13,2.886
14,3.313
15,3.854
16,4.467
21,8.555
22,12.242
23,15.030
24,16.775
25,19.439
26,22.419
31,42.220
32,62.272
33,76.473
34,79.756
35,92.076
36,105.994
41,163.275
42,237.630
43,294.920
44,305.348
45,352.112
46,399.347
51,732.944
52,1060.222
53,1311.003
54,1354.112
55,1539.469
56,1770.912
