11,1.946
12,2.748
13,3.281
14,3.734
15,4.309
16,4.942
21,4983.808
22,13.366
23,16.467
24,18.393
25,21.340
26,24.243
31,45.622
32,66.931
33,82.458
34,87.309
35,100.608
36,113.182
41,179.138
42,260.901
43,15522.311
44,334.108
45,24720.558
46,10356.626
51,796.912
52,6164.983
53,1422.070
54,1414.742
55,1599.181
56,1538.046
