0	311.9700	5.1508
1	338.8640	46.5455
2	315.5970	5.2208
3	359.1300	39.7671
4	342.7400	5.6154
5	363.7870	42.7789
6	337.1420	5.6902
7	369.5150	36.9125
8	344.5560	5.7211
9	371.3120	47.5196
10	322.3260	5.3396
11	331.3520	48.8819
12	250.7610	4.2563
13	390.1440	34.0456
14	389.0640	6.6130
15	406.9510	50.9159
16	392.0810	6.4812
17	437.8030	49.9839
18	413.6800	6.8073
19	450.3470	56.9344
20	402.2370	6.5436
21	407.1410	58.9718
22	373.8860	6.1684
23	372.1640	58.8787
24	280.2030	4.7136
25	352.3360	43.0972
26	373.0720	6.3369
27	402.1730	46.5151
28	412.4060	6.7864
29	419.7910	67.0605
30	405.2060	6.8363
31	444.3380	46.4593
32	385.6180	6.4276
33	413.5990	59.4558
34	362.8500	5.8561
35	369.3820	45.7874
36	255.5330	4.2801
37	360.4620	36.0126
38	379.2930	6.2952
39	422.4240	61.3513
40	397.0190	6.5805
41	422.5280	58.7230
42	410.6090	6.8481
43	430.1720	57.0041
44	391.4460	6.4658
45	418.1840	49.8074
46	405.7330	6.8007
47	384.9140	61.6940
48	304.8470	5.0040
49	374.6110	48.0222
50	362.8980	5.9563
51	388.9590	48.2654
52	381.2980	6.3571
53	386.0900	57.2193
54	382.2540	6.3729
55	436.1220	64.2323
56	385.1750	6.3459
57	402.0090	52.4842
58	377.8360	6.4702
59	362.2370	54.9535
60	212.8800	3.5290
61	308.9670	34.5587
62	301.6870	5.1399
63	320.0000	42.4770
64	312.6950	5.2458
65	352.0700	47.5593
66	315.0410	5.2495
67	321.5020	29.1802
68	309.9100	5.1338
69	352.2830	41.6005
70	328.7000	5.5151
71	308.5150	42.8114
