0	2313.7300	40.4866
1	2414.9800	346.7118
2	2208.0470	37.9177
3	2478.8900	280.4372
4	2367.2880	40.2525
5	2509.2000	347.8411
6	2321.4100	40.8088
7	2643.3090	378.6154
8	2417.4800	42.0238
9	2571.7650	279.8128
10	2245.1830	39.2312
11	2312.9080	344.4158
12	1767.8620	30.8224
13	2715.1420	261.0339
14	2728.2120	46.4876
15	2791.4010	343.5306
16	2691.5930	47.2529
17	3005.9660	319.1369
18	2865.0510	48.8452
19	3149.5920	376.7516
20	2775.3980	48.9035
21	2789.7140	362.4647
22	2626.9540	46.7549
23	2641.7270	433.2068
24	1977.3140	34.6959
25	2491.2890	293.7581
26	2619.3900	45.7792
27	2805.1530	398.5130
28	2876.2610	49.6507
29	2849.4770	363.7342
30	2832.5160	48.9287
31	3136.8790	426.5846
32	2625.9940	46.0131
33	2865.4540	386.2962
34	2565.6480	44.1647
35	2630.3690	382.9169
36	1802.3940	31.4137
37	2536.5210	255.5215
38	2648.2160	46.0714
39	2920.2940	417.8520
40	2800.9480	48.3417
41	2928.6240	364.0228
42	2839.0090	49.6393
43	2956.5850	382.3919
44	2660.8550	44.6017
45	2933.4960	368.2413
46	2862.3340	50.0303
47	2635.8120	393.9000
48	2198.9220	37.5984
49	2652.6280	272.2486
50	2539.7090	44.0231
51	2732.1930	342.1698
52	2658.0380	47.0208
53	2674.3600	336.3932
54	2640.4940	47.4279
55	2995.3470	391.6847
56	2645.7600	46.0241
57	2784.4540	363.9461
58	2611.5590	44.4277
59	2487.7770	340.5035
60	1493.9040	26.3924
61	2156.7700	211.3931
62	2102.1100	36.5455
63	2218.5750	296.1484
64	2165.3610	38.5277
65	2472.0800	329.1535
66	2167.3190	36.5619
67	2263.6190	296.6421
68	2150.4490	37.3123
69	2486.9560	274.8849
70	2287.4820	40.7276
71	2155.5400	305.4134
