17821,18969,17065,18609,17762,18228,17696,20626,19743,41050,19147,18568,14633,21826,23394,22720,21390,23848,23055,23938,22612,23207,22233,20367,17362,21018,21859,22810,22649,21696,22034,22866,19791,22001,19430,19355,14119,20227,21089,23183,23668,23447,22449,23672,20772,21745,20660,19455,17516,20073,18918,20621,21593,21273,20388,23071,20041,20287,19323,18630,11840,17201,17158,17686,17421,20499,18103,18596,17790,20067,18535,17338
18459,19746,17721,19409,18064,18643,17839,21194,20447,22048,19515,19132,14848,22160,23418,22832,21272,23225,22614,23963,22106,22077,21098,19745,16567,19763,20907,21237,21409,20963,21349,22378,19601,21644,19074,19268,14028,20058,21091,23236,24148,24113,23134,24329,21149,22257,21339,20118,17828,20225,19296,21217,22265,21793,20900,23584,20683,20448,19677,18936,12045,17173,17535,17740,17719,20180,17950,18288,17420,19371,18090,16706
18077,19161,17141,18916,17718,18116,17041,20187,19446,20698,18321,18356,14406,21780,22379,44683,20702,23241,22604,23631,22399,22696,21431,20129,16960,20113,21414,22131,22064,21630,21649,22976,20046,22636,19588,19647,14509,20518,21858,23996,24889,24644,23723,24147,21594,22472,21685,19885,17653,20004,19180,20827,21625,21134,20233,23151,19841,19894,19062,18097,11524,16766,16718,17244,17259,19946,18108,18503,17413,19376,18491,17156
18059,19164,17402,36525,17620,18462,17590,20608,19769,41131,19148,19041,14759,22125,23685,22983,21279,23865,22967,24483,22511,22951,21905,20317,17366,20860,21643,22266,22040,21502,21609,22915,19921,21982,19116,19159,14075,20095,21224,23361,23723,23309,22577,23723,21066,21832,21040,19549,17606,19962,19299,21041,21898,21338,20818,23247,20278,40648,19424,18548,11906,29224,17421,17963,17742,20457,18454,18989,17933,19877,18767,17572
18761,19667,17844,19220,18219,18753,17819,21178,20308,21653,19452,38519,14827,22026,22825,22597,21128,23280,22459,23657,21975,22194,21038,19696,16766,19756,20854,21396,21668,20973,21451,22393,19763,21868,19163,19206,14110,20252,21375,23602,24396,24368,23177,24285,21376,22499,21780,20169,17970,20670,20112,21423,22644,21868,21117,23650,20615,20519,19372,18764,11726,17004,17025,17315,17134,20080,17959,18428,17300,19219,18044,16625
18105,37010,17223,18615,17548,17969,17150,20052,19746,21070,18831,18560,14470,21891,22992,22457,21320,23676,22759,23867,21988,22393,21554,20241,16920,20473,21526,21720,22261,21802,21899,23463,20048,22316,19574,19803,14662,20935,21982,24072,24589,48686,22947,24155,20989,21822,21261,19519,17355,19617,18927,20892,21454,20791,19971,22959,19895,19876,19064,18375,11581,16745,16642,17469,17310,20329,17848,18478,17867,19681,18571,17098
18542,19363,17599,19435,18543,18487,17686,21087,20440,21892,19540,19124,14856,22255,23324,22845,21121,23361,22634,23463,22101,22214,21202,19681,16502,19604,20858,21448,21579,21267,21461,22304,19832,21963,18974,19126,14025,20189,21582,23508,23968,24155,23336,24073,21380,22580,21784,19886,18021,20375,19695,21110,22303,21757,21060,24056,20570,20736,19498,19093,11820,17509,17193,17870,17354,20100,18017,18322,17513,19333,18382,16801
18530,19372,17506,19203,18073,18668,17752,20767,20262,21893,19407,19375,15051,22386,23708,22872,21370,23685,23192,23579,22060,22476,21478,19887,16699,19893,21114,21711,21646,42779,21280,22382,19440,21586,19144,19456,14072,20041,21592,23723,23920,24019,23190,23465,21640,22570,21406,20155,17616,20413,19737,21382,22034,21525,20926,23597,20946,20402,19411,19211,12063,17631,17673,17761,17884,20170,18127,18778,17855,19407,18272,17113
17891,19077,16890,18996,17628,18346,17286,20555,19682,21219,19018,18732,14450,21699,23091,22368,20894,23797,23018,23686,22206,22677,21791,20155,17338,20345,21795,22204,22247,21916,22139,23201,20568,22531,19673,19905,14547,20681,21734,24232,24330,24204,22599,46529,20965,22076,20994,19486,17393,19371,19228,20520,21617,21009,19990,23105,20017,20206,18688,18339,11615,17020,16931,17434,17433,19907,18030,18353,17578,19476,18382,17109
18775,19778,17870,19748,18296,36577,17853,20832,19866,21378,18939,18605,14636,21907,22947,22114,21008,23010,22481,23679,21997,22205,21189,19668,16621,19809,21212,21737,21665,21208,21721,22651,19561,21794,19451,19520,14214,20512,21363,23710,24583,24101,23360,23981,21396,22432,21998,20034,18017,20241,19804,21616,22190,21464,21002,23669,20117,20545,19295,18651,11625,16940,16943,17545,17510,19984,17905,18235,17244,19004,18185,16773
18172,19005,17438,18905,17952,18013,17767,20414,20121,21686,19398,18894,14901,22382,23450,23057,21684,23776,23227,24398,22788,23054,22246,20853,17321,20109,21464,22184,22139,21624,21464,22882,19331,22001,19308,19151,13979,20077,21107,23493,23992,23693,22690,23771,21072,22049,21267,19508,17639,20074,19421,20798,21836,21703,20795,23622,20488,20402,19481,18658,11969,17288,17248,18088,17659,20784,18510,19043,17778,20155,18803,17711
18207,19130,17147,18911,17839,17904,17141,20311,19443,20761,18851,18509,14399,21494,22765,22218,21086,23387,22521,23612,22159,22539,21741,19991,16826,20177,21431,22080,22367,44029,21943,23565,20249,22331,19830,19709,14683,20830,21934,24325,24594,24385,23582,24361,21433,22144,21462,19453,17565,20219,19098,20706,21555,20897,20109,42718,19789,19795,18755,18223,11543,16890,16743,17391,17191,20100,17854,18506,17659,19555,18164,17408
18531,19552,17713,19393,18165,18381,17643,38683,20311,22064,19808,19192,14883,22493,23555,23103,21403,23748,22838,23683,21928,22371,21127,19468,16500,19658,20902,21452,21529,21213,21498,22779,19882,21835,19336,19143,14095,20096,21259,23626,24080,24152,22902,23944,21329,22440,21452,19844,17924,20320,19515,21293,22189,21355,21056,23760,20835,21061,19723,18989,12147,17452,17115,17766,17595,20540,18193,18497,17573,19346,18099,35174
18190,18968,17339,18950,17827,18129,17414,20280,19661,21122,19053,18809,14656,22204,23227,22645,21194,23803,22669,24165,22736,22737,21519,20438,17179,20664,21529,22650,22655,22086,22016,23064,20197,22209,19382,19435,14256,20092,21363,23301,23785,23626,22451,23671,20872,21872,21146,19566,17472,19697,19186,20679,21640,21215,20453,23239,20249,20267,19011,18639,11684,17104,16945,17630,17723,20626,18183,18702,17962,19831,18773,17506
18553,19982,17813,19548,18231,18616,17761,38568,19873,21568,18984,18663,14449,22026,22736,22691,21088,23384,22403,23647,22164,22536,21301,19748,16608,19704,21194,21605,21559,21532,21519,22542,20051,22196,19489,19749,14076,20635,21425,23752,24519,24028,23227,24315,21518,22541,21232,20234,18206,20688,20000,21574,22381,21463,20451,23484,20512,20204,19034,18600,11807,16841,16709,17172,17234,19979,18052,18156,17254,19006,17979,16740
18271,19305,17299,19265,17905,18463,17313,20664,19968,21257,19413,18883,14947,22596,23829,22858,21552,24054,23178,24602,22888,23290,21782,20461,17042,20093,21736,22077,21769,21334,21377,22540,19769,21916,18948,19001,13897,20064,20884,23098,24280,23535,22694,23565,21096,21865,21157,19603,17645,20227,19409,21043,22025,21171,20495,23310,20822,20156,19278,18698,11961,17125,17309,17853,17876,20565,18372,19019,17970,20113,18789,17474
17882,18762,17128,18543,17586,17948,17228,20423,19477,21299,18858,18488,14407,21788,23027,22491,20863,23685,22923,23973,22718,23024,21850,20564,17070,20448,21577,22420,22162,21899,22014,23319,20751,22639,19877,19748,14577,20572,21744,23615,24471,24013,22728,23957,20879,22083,21247,19262,17344,19913,18616,20903,21507,20818,20246,42909,20154,19798,18918,18512,11726,16777,17028,17403,17367,20350,18103,18920,17656,19607,18699,16986
18397,19502,17499,19320,18069,18561,17728,21158,20423,21878,19515,19002,14728,22528,23331,22996,21313,23699,22738,23692,22097,22167,21298,19915,16791,19888,20866,21669,22055,21017,21234,22797,19686,21665,18885,19349,14223,20246,21528,23754,24344,24150,23258,23964,21442,43543,21516,19991,17782,20356,19688,21530,22270,21904,21248,23621,20640,41573,19363,18818,12044,17304,17231,17656,17509,20282,18044,18543,17561,19263,18143,16927
17990,19070,17123,18890,17700,17805,17334,20501,19448,21346,18957,18599,14672,21893,23101,22762,20993,23842,23263,24015,22822,22871,22058,20232,16879,20559,21805,22307,22389,22086,22341,23507,20493,22257,19511,19635,14201,20406,20964,23540,23841,23692,22488,23330,20512,21587,20870,19357,17428,19902,18969,20597,21697,20919,20336,23038,20075,19903,19092,18704,11769,17041,16847,17366,17555,20366,18313,18635,17730,19752,18669,17445
18778,19948,17712,19222,18249,18341,17561,20545,19678,21122,18908,18449,14407,21904,22930,22059,20756,23116,22019,23509,21861,22191,21104,19554,16702,20010,21382,21321,21644,21413,21581,22938,19854,22016,19284,19575,14101,20709,21827,23836,24351,24221,23347,24415,21405,22431,21008,19890,18050,20478,19905,21780,22015,21574,20672,23239,20111,20144,19097,18296,11654,16769,16617,16965,17045,19862,17997,18380,17173,18924,18185,17026
18065,19494,17199,18939,17988,18490,17522,20451,19645,21463,19228,18790,14591,22279,23467,22840,21478,23925,23171,24128,23189,23026,21954,20524,17261,20283,21622,22024,22236,21478,21542,22566,19823,22030,19294,19162,14057,20088,20967,23164,23790,23735,22508,23629,20728,21589,21315,19839,17355,20141,19374,21146,21951,43317,20440,22950,19968,20204,19306,18937,11758,17162,17094,17629,17805,20693,18512,19013,17936,19761,18665,36074
18106,19251,17334,18941,17640,17951,16996,20298,19436,20924,18790,18214,14432,21693,22681,22397,21027,23399,22515,23694,22511,22518,21424,20307,17072,20067,21756,22160,21833,21672,22160,23097,20478,22493,19667,19717,14750,20834,22094,24461,24778,24563,23477,24296,21155,22378,21528,19737,17482,19990,18969,20834,21693,21048,20175,22568,19925,19897,18783,18283,11376,16793,16810,17283,17042,20081,17950,18508,17286,19228,18345,17179
18336,19435,17576,19361,18198,18511,17783,20694,20178,41912,19355,19294,15031,22545,23781,23111,21611,23627,22680,24120,22373,22536,21450,19597,16459,36399,20982,21410,21519,21147,21320,21949,19692,21468,19130,19111,13981,20081,21250,23430,23958,23789,22618,23708,21421,22323,21222,19787,17784,20397,19313,21085,21882,21674,20921,23541,20384,20595,19417,19101,12095,17557,17321,17835,18004,20601,18457,18767,17942,19192,18213,17123
17812,18578,17073,18754,17520,18120,16947,20297,19761,21213,18882,18902,14670,22019,23396,22671,21027,23638,22984,24189,22324,23102,22037,20594,17349,20445,21898,22346,22249,22204,22191,23268,20398,42480,19511,19453,14163,20349,21463,23625,23978,23674,22842,23549,20976,21908,21080,19674,17256,19939,19025,20969,21551,20993,20530,23045,20208,40425,19027,18567,11767,17184,17205,17536,17540,20413,18356,18680,17755,19739,18652,17253
18819,19632,17631,19186,18291,18382,17431,20689,19848,21428,18799,18398,14430,21689,23153,22337,21064,23147,22265,22948,22094,22243,21085,19832,16742,19833,21156,21724,21841,21741,21874,22835,19964,22216,19615,19227,14378,20521,21753,23757,24375,24227,23289,24443,21562,22594,21821,20246,18119,20881,19505,21247,21902,21762,20509,23035,20049,20307,19057,18300,11626,16693,16921,17198,17155,19886,17642,18416,17283,19320,17867,16633
18420,19415,17355,19299,18014,18380,17662,20700,20093,21655,19126,19067,14955,22378,23414,23018,21990,23837,23126,24123,22559,23158,21717,20308,16833,20099,21043,21678,21753,21096,21261,22397,19397,21409,18979,18751,13913,20148,21129,23117,23573,24015,22857,24057,21148,22109,21401,19403,17535,20037,19265,21412,22010,21121,20831,23332,20152,20452,19196,19008,12021,17213,17381,17777,17927,20567,18382,18879,18165,19783,18608,17083
17906,18792,16901,18650,17816,18083,17127,20271,19697,21220,18976,18610,14599,21697,22706,22487,21458,23482,22905,23998,22099,22612,21824,20216,17323,20522,21934,22358,22406,22050,22102,23667,20440,22762,19712,19341,14215,20222,21469,23385,24051,23750,22585,23674,20927,21661,21025,19253,17362,20012,18909,20823,21509,20881,20512,23148,20119,20079,19084,18375,11661,16903,17067,17639,17389,37739,18336,18742,17698,19614,18635,17390
18554,19833,17719,19427,18371,18878,17751,20906,20204,21486,19086,18564,14608,21844,23021,22228,20992,23227,22395,23430,21919,22239,21051,19883,16719,19974,20684,21727,21719,21169,21300,22583,19964,22062,19547,19354,14238,20431,21921,23878,24298,24485,23482,24100,21509,22398,21640,20130,18214,20703,20018,21587,22604,21266,20606,23286,20110,20138,19088,18507,11646,16906,16776,17305,17097,19843,17868,18454,17309,19324,18100,16910
