29452,29563,25189,27973,27115,27448,25707,31058,27473,29169,26583,26850,21132,31669,31804,30242,29262,33055,33060,35398,30563,31549,31663,31495,23978,30092,31473,31484,33168,31162,32516,33948,28181,32829,29653,30481,21396,50727,30967,33172,32929,32714,30610,31850,29072,33019,32390,29046,27307,32835,29097,31817,31677,30008,29016,33752,30160,31650,30002,27860,17976,25681,24350,24662,24345,28693,24236,25081,23893,28321,25856,23522
31027,29959,25380,28332,26636,27094,25169,30538,27531,28759,26234,26422,20931,31057,31532,30059,28745,32551,32894,34730,30142,31047,31323,30766,23672,29717,31135,31235,32676,31894,33104,35569,29032,33907,31027,30897,21812,29186,30809,32578,32197,32179,30503,31652,28931,33584,31494,28587,27279,32239,29789,31012,30804,29715,29015,33576,29937,31846,30296,27477,18283,25971,24216,24705,25195,29735,25233,25949,25462,29258,26681,24060
30690,30011,25716,29151,28037,27860,26598,31242,27519,29450,25958,26566,20441,30699,31385,30091,28492,32848,31860,34827,30160,30660,31046,30588,23419,29679,31106,30898,32927,31518,32541,35442,29407,33372,30886,31670,22104,29716,32000,33711,33413,33221,30625,31593,29019,32957,31964,28455,27069,32045,29204,30903,30487,29202,28800,33010,29337,30829,29473,27865,17867,25617,24161,24657,25003,29361,25098,25891,24869,29260,26524,24360
30288,29505,26118,28702,27491,27438,26126,31352,28273,29491,26985,27245,21457,31711,31582,29917,27959,32508,32587,34432,30053,30304,30816,30759,23800,29621,30822,31081,32469,31597,32796,35012,29217,32919,30767,31384,22470,29561,31316,33477,33307,33468,31046,32420,30198,34005,32593,29096,26786,31291,29075,30609,29869,29395,28060,32257,29559,30965,29506,27385,17915,25870,24503,24668,24520,28991,25093,25132,24510,28882,26922,24207
30592,29794,25525,28781,26982,27533,25973,30981,27771,29493,26550,27175,21312,53256,32729,30917,29373,33091,32940,34733,29938,30842,31007,30489,22658,29125,30616,30562,32545,31643,32440,34491,29500,33314,30913,30822,22091,29656,31347,33394,33184,33054,30734,32291,29692,33685,32486,29743,28172,33074,30023,32165,30563,29560,28236,32558,29417,30430,28984,27046,18017,25206,24347,24352,24273,28769,24841,25408,24286,28665,25990,24012
30040,29099,25390,27355,26843,26686,26190,30671,27636,29557,26028,26304,21064,31364,31901,30040,28431,33378,33150,35568,30774,31037,31277,31103,23719,30467,31381,62593,34275,31924,31978,35117,29002,32991,30300,30037,21609,29428,30504,32309,32474,32729,29961,31426,29487,33297,32168,29070,27593,32525,29567,31599,31700,29784,28776,33662,29928,31630,30135,27688,18436,25657,24554,24438,24100,28721,24233,25352,23828,28354,26230,23476
30982,30145,26130,28914,26983,27607,26343,30455,26825,29035,25527,26241,21008,30654,31588,30270,28638,32726,32301,34536,30044,30992,31033,31390,23677,29799,31331,31067,32982,31286,33138,34957,29690,33617,30854,31821,22386,30338,30594,32731,33395,32786,30007,31472,28971,32511,31477,28467,27503,32330,29134,31462,30858,29594,28843,33027,29770,31166,29575,27436,18322,26106,24492,25192,25232,29830,25473,25869,25104,29123,27436,24067
30973,29956,25657,29114,27378,27712,26597,31610,28299,29991,26720,27031,21567,31354,31824,30287,28113,32292,31747,34763,29831,30895,31040,30932,23560,29344,30893,31033,32725,31778,32445,34796,29245,33156,30779,31357,21836,29879,31246,33651,33562,34227,31451,32529,29772,33097,32347,29362,27153,31889,29271,31380,30130,29885,28884,32728,29310,30590,29368,56675,18143,25168,24634,24805,24674,29533,24752,50650,24681,29334,26369,24325
30419,29973,25410,28542,27088,27229,26712,31096,28061,29738,26255,26978,21390,32010,32199,30826,29159,33708,33267,36091,30519,31235,31373,31252,23208,28918,30664,30761,32319,30850,31894,34048,29149,33484,30033,31186,22075,29738,30509,33208,33203,33269,30798,31894,29802,33458,33577,30021,28387,33023,30165,32113,31412,30107,29051,33279,29508,30783,29225,27032,17704,25116,23839,24560,24330,28708,24778,24845,24633,28871,27084,24217
30582,29422,25230,53365,26966,27324,25638,56020,27492,57069,25876,26566,21108,31604,31588,30544,28312,33286,32972,35305,30957,31668,31734,30957,23645,30137,32025,31551,33654,31913,32976,35414,29434,33221,29563,31236,21672,29022,30119,62477,32684,32839,30431,31610,29292,32675,32140,29017,27493,32584,29627,31248,30887,30182,29074,33652,29725,31574,30699,28016,18414,26207,25202,25160,25065,29691,25097,25008,24347,28523,26096,23447
