Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424264989.914078
Reading Number, Reading, Measure Function, Measure Range, Status
1, 4.599116e-07, Current, 1e-06, 12
2, 2.19511e-07, Current, 1e-06, 12
3, 2.14857e-07, Current, 1e-06, 12
4, 2.218598e-07, Current, 1e-06, 12
5, 2.205985e-07, Current, 1e-06, 12
6, 2.241651e-07, Current, 1e-06, 12
7, 2.207724e-07, Current, 1e-06, 12
8, 2.212509e-07, Current, 1e-06, 12
9, 2.19685e-07, Current, 1e-06, 12
10, 2.212943e-07, Current, 1e-06, 12
11, 2.19685e-07, Current, 1e-06, 12
12, 2.180756e-07, Current, 1e-06, 12
13, 2.159444e-07, Current, 1e-06, 12
14, 2.14944e-07, Current, 1e-06, 12
15, 2.14422e-07, Current, 1e-06, 12
16, 2.134651e-07, Current, 1e-06, 12
17, 2.141175e-07, Current, 1e-06, 12
18, 2.142481e-07, Current, 1e-06, 12
19, 2.141175e-07, Current, 1e-06, 12
20, 2.114643e-07, Current, 1e-06, 12
21, 2.139001e-07, Current, 1e-06, 12
22, 2.122908e-07, Current, 1e-06, 12
23, 2.104204e-07, Current, 1e-06, 12
24, 2.145525e-07, Current, 1e-06, 12
25, 2.172058e-07, Current, 1e-06, 12
26, 2.19946e-07, Current, 1e-06, 12
27, 2.215554e-07, Current, 1e-06, 12
28, 2.204244e-07, Current, 1e-06, 12
29, 2.231212e-07, Current, 1e-06, 12
30, 2.209464e-07, Current, 1e-06, 12
31, 2.215554e-07, Current, 1e-06, 12
32, 2.207289e-07, Current, 1e-06, 12
33, 2.182062e-07, Current, 1e-06, 12
34, 2.217293e-07, Current, 1e-06, 12
35, 2.182932e-07, Current, 1e-06, 12
36, 2.169013e-07, Current, 1e-06, 12
37, 2.188151e-07, Current, 1e-06, 12
38, 2.144655e-07, Current, 1e-06, 12
39, 2.160748e-07, Current, 1e-06, 12
40, 2.174667e-07, Current, 1e-06, 12
41, 2.123777e-07, Current, 1e-06, 12
42, 2.168143e-07, Current, 1e-06, 12
43, 2.136827e-07, Current, 1e-06, 12
44, 2.134216e-07, Current, 1e-06, 12
45, 2.112468e-07, Current, 1e-06, 12
46, 2.14161e-07, Current, 1e-06, 12
47, 2.177712e-07, Current, 1e-06, 12
48, 2.218163e-07, Current, 1e-06, 12
49, 2.227297e-07, Current, 1e-06, 12
50, 2.212074e-07, Current, 1e-06, 12
51, 2.203809e-07, Current, 1e-06, 12
52, 2.198155e-07, Current, 1e-06, 12
53, 2.200329e-07, Current, 1e-06, 12
54, 2.177277e-07, Current, 1e-06, 12
55, 2.177712e-07, Current, 1e-06, 12
56, 2.192936e-07, Current, 1e-06, 12
57, 2.14596e-07, Current, 1e-06, 12
58, 2.180321e-07, Current, 1e-06, 12
59, 2.126823e-07, Current, 1e-06, 12
60, 2.139436e-07, Current, 1e-06, 12
61, 2.141175e-07, Current, 1e-06, 12
62, 2.128562e-07, Current, 1e-06, 12
63, 2.133347e-07, Current, 1e-06, 12
64, 2.119428e-07, Current, 1e-06, 12
65, 2.120732e-07, Current, 1e-06, 12
66, 2.169013e-07, Current, 1e-06, 12
67, 2.19337e-07, Current, 1e-06, 12
68, 2.212074e-07, Current, 1e-06, 12
69, 2.208594e-07, Current, 1e-06, 12
70, 2.249479e-07, Current, 1e-06, 12
71, 2.254264e-07, Current, 1e-06, 12
72, 2.204244e-07, Current, 1e-06, 12
73, 2.179886e-07, Current, 1e-06, 12
74, 2.177277e-07, Current, 1e-06, 12
75, 2.182062e-07, Current, 1e-06, 12
76, 2.155529e-07, Current, 1e-06, 12
