Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424265226.558676
Reading Number, Reading, Measure Function, Measure Range, Status
1, 9.860516e-08, Current, 1e-06, 12
2, 3.923718e-08, Current, 1e-07, 12
3, 3.929789e-08, Current, 1e-07, 12
4, 3.930296e-08, Current, 1e-07, 12
5, 3.921695e-08, Current, 1e-07, 12
6, 3.919671e-08, Current, 1e-07, 12
7, 3.916636e-08, Current, 1e-07, 12
8, 3.90854e-08, Current, 1e-07, 12
9, 3.900951e-08, Current, 1e-07, 12
10, 3.882737e-08, Current, 1e-07, 12
11, 3.878183e-08, Current, 1e-07, 12
12, 3.867559e-08, Current, 1e-07, 12
13, 3.860983e-08, Current, 1e-07, 12
14, 3.842769e-08, Current, 1e-07, 12
15, 3.839227e-08, Current, 1e-07, 12
16, 3.839227e-08, Current, 1e-07, 12
17, 3.866547e-08, Current, 1e-07, 12
18, 3.886279e-08, Current, 1e-07, 12
19, 3.894374e-08, Current, 1e-07, 12
20, 3.916129e-08, Current, 1e-07, 12
21, 3.917646e-08, Current, 1e-07, 12
22, 3.925742e-08, Current, 1e-07, 12
23, 3.920177e-08, Current, 1e-07, 12
24, 3.918658e-08, Current, 1e-07, 12
25, 3.913094e-08, Current, 1e-07, 12
26, 3.919671e-08, Current, 1e-07, 12
27, 3.896904e-08, Current, 1e-07, 12
28, 3.898927e-08, Current, 1e-07, 12
29, 3.891338e-08, Current, 1e-07, 12
30, 3.883244e-08, Current, 1e-07, 12
31, 3.866042e-08, Current, 1e-07, 12
32, 3.854911e-08, Current, 1e-07, 12
33, 3.845804e-08, Current, 1e-07, 12
34, 3.831132e-08, Current, 1e-07, 12
35, 3.829614e-08, Current, 1e-07, 12
36, 3.836191e-08, Current, 1e-07, 12
37, 3.855922e-08, Current, 1e-07, 12
38, 3.875148e-08, Current, 1e-07, 12
39, 3.893362e-08, Current, 1e-07, 12
40, 3.907023e-08, Current, 1e-07, 12
41, 3.921695e-08, Current, 1e-07, 12
42, 3.933331e-08, Current, 1e-07, 12
43, 3.930296e-08, Current, 1e-07, 12
44, 3.934343e-08, Current, 1e-07, 12
45, 3.932825e-08, Current, 1e-07, 12
46, 3.926247e-08, Current, 1e-07, 12
47, 3.915623e-08, Current, 1e-07, 12
48, 3.910058e-08, Current, 1e-07, 12
49, 3.910564e-08, Current, 1e-07, 12
50, 3.904493e-08, Current, 1e-07, 12
51, 3.886279e-08, Current, 1e-07, 12
52, 3.876161e-08, Current, 1e-07, 12
53, 3.874136e-08, Current, 1e-07, 12
54, 3.852887e-08, Current, 1e-07, 12
55, 3.84631e-08, Current, 1e-07, 12
56, 3.836191e-08, Current, 1e-07, 12
57, 3.833156e-08, Current, 1e-07, 12
58, 3.854911e-08, Current, 1e-07, 12
59, 3.868065e-08, Current, 1e-07, 12
60, 3.879702e-08, Current, 1e-07, 12
61, 3.898421e-08, Current, 1e-07, 12
62, 3.899939e-08, Current, 1e-07, 12
63, 3.910564e-08, Current, 1e-07, 12
64, 3.918658e-08, Current, 1e-07, 12
65, 3.923718e-08, Current, 1e-07, 12
66, 3.928272e-08, Current, 1e-07, 12
67, 3.915117e-08, Current, 1e-07, 12
68, 3.902975e-08, Current, 1e-07, 12
69, 3.906516e-08, Current, 1e-07, 12
70, 3.898927e-08, Current, 1e-07, 12
71, 3.889314e-08, Current, 1e-07, 12
72, 3.890833e-08, Current, 1e-07, 12
73, 3.875148e-08, Current, 1e-07, 12
74, 3.86503e-08, Current, 1e-07, 12
75, 3.851875e-08, Current, 1e-07, 12
76, 3.840239e-08, Current, 1e-07, 12
77, 3.83872e-08, Current, 1e-07, 12
78, 3.828602e-08, Current, 1e-07, 12
79, 3.840239e-08, Current, 1e-07, 12
80, 3.846816e-08, Current, 1e-07, 12
81, 3.86503e-08, Current, 1e-07, 12
82, 3.884761e-08, Current, 1e-07, 12
83, 3.907023e-08, Current, 1e-07, 12
84, 3.911576e-08, Current, 1e-07, 12
85, 3.925237e-08, Current, 1e-07, 12
86, 3.925237e-08, Current, 1e-07, 12
87, 3.928777e-08, Current, 1e-07, 12
88, 3.930296e-08, Current, 1e-07, 12
89, 3.917646e-08, Current, 1e-07, 12
90, 3.918153e-08, Current, 1e-07, 12
91, 3.91107e-08, Current, 1e-07, 12
92, 3.905505e-08, Current, 1e-07, 12
93, 3.905505e-08, Current, 1e-07, 12
94, 3.884761e-08, Current, 1e-07, 12
95, 3.874136e-08, Current, 1e-07, 12
96, 3.875654e-08, Current, 1e-07, 12
97, 3.846816e-08, Current, 1e-07, 12
98, 3.840745e-08, Current, 1e-07, 12
99, 3.841757e-08, Current, 1e-07, 12
100, 3.843781e-08, Current, 1e-07, 12
101, 3.843781e-08, Current, 1e-07, 12
102, 3.860983e-08, Current, 1e-07, 12
103, 3.888303e-08, Current, 1e-07, 12
104, 3.893868e-08, Current, 1e-07, 12
105, 3.908035e-08, Current, 1e-07, 12
106, 3.907528e-08, Current, 1e-07, 12
107, 3.923212e-08, Current, 1e-07, 12
108, 3.924225e-08, Current, 1e-07, 12
109, 3.915623e-08, Current, 1e-07, 12
110, 3.913094e-08, Current, 1e-07, 12
111, 3.90601e-08, Current, 1e-07, 12
112, 3.902469e-08, Current, 1e-07, 12
113, 3.888303e-08, Current, 1e-07, 12
114, 3.887796e-08, Current, 1e-07, 12
115, 3.878183e-08, Current, 1e-07, 12
116, 3.871607e-08, Current, 1e-07, 12
117, 3.857441e-08, Current, 1e-07, 12
118, 3.855417e-08, Current, 1e-07, 12
119, 3.840745e-08, Current, 1e-07, 12
120, 3.836191e-08, Current, 1e-07, 12
121, 3.832143e-08, Current, 1e-07, 12
122, 3.833156e-08, Current, 1e-07, 12
123, 3.857946e-08, Current, 1e-07, 12
124, 3.872619e-08, Current, 1e-07, 12
125, 3.888809e-08, Current, 1e-07, 12
126, 3.899434e-08, Current, 1e-07, 12
127, 3.90854e-08, Current, 1e-07, 12
128, 3.924225e-08, Current, 1e-07, 12
129, 3.928777e-08, Current, 1e-07, 12
130, 3.929284e-08, Current, 1e-07, 12
131, 3.923212e-08, Current, 1e-07, 12
132, 3.9222e-08, Current, 1e-07, 12
133, 3.92473e-08, Current, 1e-07, 12
134, 3.913094e-08, Current, 1e-07, 12
135, 3.897409e-08, Current, 1e-07, 12
136, 3.893868e-08, Current, 1e-07, 12
137, 3.883244e-08, Current, 1e-07, 12
138, 3.869077e-08, Current, 1e-07, 12
139, 3.869077e-08, Current, 1e-07, 12
140, 3.851875e-08, Current, 1e-07, 12
141, 3.842262e-08, Current, 1e-07, 12
142, 3.831132e-08, Current, 1e-07, 12
143, 3.828602e-08, Current, 1e-07, 12
144, 3.841757e-08, Current, 1e-07, 12
145, 3.858452e-08, Current, 1e-07, 12
146, 3.88122e-08, Current, 1e-07, 12
147, 3.89235e-08, Current, 1e-07, 12
148, 3.905505e-08, Current, 1e-07, 12
149, 3.897409e-08, Current, 1e-07, 12
150, 3.920177e-08, Current, 1e-07, 12
151, 3.912082e-08, Current, 1e-07, 12
152, 3.916636e-08, Current, 1e-07, 12
153, 3.914106e-08, Current, 1e-07, 12
154, 3.894374e-08, Current, 1e-07, 12
155, 3.901963e-08, Current, 1e-07, 12
156, 3.899939e-08, Current, 1e-07, 12
157, 3.883749e-08, Current, 1e-07, 12
158, 3.879196e-08, Current, 1e-07, 12
159, 3.864018e-08, Current, 1e-07, 12
160, 3.843781e-08, Current, 1e-07, 12
161, 3.847321e-08, Current, 1e-07, 12
162, 3.83771e-08, Current, 1e-07, 12
163, 3.821013e-08, Current, 1e-07, 12
164, 3.82759e-08, Current, 1e-07, 12
165, 3.835685e-08, Current, 1e-07, 12
166, 3.846816e-08, Current, 1e-07, 12
167, 3.856429e-08, Current, 1e-07, 12
168, 3.890833e-08, Current, 1e-07, 12
169, 3.903986e-08, Current, 1e-07, 12
170, 3.906516e-08, Current, 1e-07, 12
171, 3.92726e-08, Current, 1e-07, 12
172, 3.925237e-08, Current, 1e-07, 12
173, 3.919671e-08, Current, 1e-07, 12
174, 3.917646e-08, Current, 1e-07, 12
175, 3.913599e-08, Current, 1e-07, 12
176, 3.916129e-08, Current, 1e-07, 12
177, 3.900951e-08, Current, 1e-07, 12
178, 3.896398e-08, Current, 1e-07, 12
179, 3.884761e-08, Current, 1e-07, 12
180, 3.883244e-08, Current, 1e-07, 12
181, 3.877678e-08, Current, 1e-07, 12
182, 3.863512e-08, Current, 1e-07, 12
183, 3.848334e-08, Current, 1e-07, 12
184, 3.84631e-08, Current, 1e-07, 12
185, 3.828602e-08, Current, 1e-07, 12
186, 3.824049e-08, Current, 1e-07, 12
187, 3.828602e-08, Current, 1e-07, 12
