Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424265293.023402
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.014076e-08, Current, 1e-07, 12
2, 1.013571e-08, Current, 1e-07, 12
3, 1.014583e-08, Current, 1e-07, 12
4, 1.014076e-08, Current, 1e-07, 12
5, 1.017113e-08, Current, 1e-07, 12
6, 1.014076e-08, Current, 1e-07, 12
7, 1.024196e-08, Current, 1e-07, 12
8, 1.026219e-08, Current, 1e-07, 12
9, 1.025714e-08, Current, 1e-07, 12
10, 1.032797e-08, Current, 1e-07, 12
11, 1.039374e-08, Current, 1e-07, 12
12, 1.035832e-08, Current, 1e-07, 12
13, 1.030773e-08, Current, 1e-07, 12
14, 1.040386e-08, Current, 1e-07, 12
15, 1.019137e-08, Current, 1e-07, 12
16, 1.03229e-08, Current, 1e-07, 12
17, 1.031785e-08, Current, 1e-07, 12
18, 1.017113e-08, Current, 1e-07, 12
19, 1.020654e-08, Current, 1e-07, 12
20, 1.015089e-08, Current, 1e-07, 12
21, 1.02116e-08, Current, 1e-07, 12
22, 1.013571e-08, Current, 1e-07, 12
23, 1.008512e-08, Current, 1e-07, 12
24, 1.012559e-08, Current, 1e-07, 12
25, 1.011041e-08, Current, 1e-07, 12
26, 1.020654e-08, Current, 1e-07, 12
27, 1.019642e-08, Current, 1e-07, 12
28, 1.023689e-08, Current, 1e-07, 12
29, 1.025714e-08, Current, 1e-07, 12
30, 1.035327e-08, Current, 1e-07, 12
31, 1.022677e-08, Current, 1e-07, 12
32, 1.029255e-08, Current, 1e-07, 12
33, 1.027738e-08, Current, 1e-07, 12
34, 1.025207e-08, Current, 1e-07, 12
35, 1.028749e-08, Current, 1e-07, 12
36, 1.025714e-08, Current, 1e-07, 12
37, 1.023184e-08, Current, 1e-07, 12
38, 1.022677e-08, Current, 1e-07, 12
39, 1.014583e-08, Current, 1e-07, 12
40, 1.015089e-08, Current, 1e-07, 12
41, 1.014583e-08, Current, 1e-07, 12
42, 1.011041e-08, Current, 1e-07, 12
43, 1.008512e-08, Current, 1e-07, 12
44, 1.014076e-08, Current, 1e-07, 12
45, 1.014583e-08, Current, 1e-07, 12
46, 1.009524e-08, Current, 1e-07, 12
47, 1.017618e-08, Current, 1e-07, 12
48, 1.023689e-08, Current, 1e-07, 12
49, 1.024196e-08, Current, 1e-07, 12
50, 1.028243e-08, Current, 1e-07, 12
51, 1.037856e-08, Current, 1e-07, 12
52, 1.031785e-08, Current, 1e-07, 12
53, 1.033303e-08, Current, 1e-07, 12
54, 1.03735e-08, Current, 1e-07, 12
55, 1.035832e-08, Current, 1e-07, 12
56, 1.036844e-08, Current, 1e-07, 12
57, 1.029255e-08, Current, 1e-07, 12
58, 1.031785e-08, Current, 1e-07, 12
59, 1.02116e-08, Current, 1e-07, 12
60, 1.025714e-08, Current, 1e-07, 12
