Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424264825.757136
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.306964e-06, Current, 1e-05, 12
2, 1.216512e-06, Current, 1e-05, 12
3, 1.212163e-06, Current, 1e-05, 12
4, 1.210424e-06, Current, 1e-05, 12
5, 1.20912e-06, Current, 1e-05, 12
6, 1.203465e-06, Current, 1e-05, 12
7, 1.201291e-06, Current, 1e-05, 12
8, 1.203032e-06, Current, 1e-05, 12
9, 1.192595e-06, Current, 1e-05, 12
10, 1.18868e-06, Current, 1e-05, 12
11, 1.181723e-06, Current, 1e-05, 12
12, 1.182592e-06, Current, 1e-05, 12
13, 1.176504e-06, Current, 1e-05, 12
14, 1.166502e-06, Current, 1e-05, 12
15, 1.173025e-06, Current, 1e-05, 12
16, 1.166067e-06, Current, 1e-05, 12
17, 1.166937e-06, Current, 1e-05, 12
18, 1.159979e-06, Current, 1e-05, 12
19, 1.180853e-06, Current, 1e-05, 12
20, 1.200857e-06, Current, 1e-05, 12
21, 1.213468e-06, Current, 1e-05, 12
22, 1.218686e-06, Current, 1e-05, 12
23, 1.218686e-06, Current, 1e-05, 12
24, 1.218686e-06, Current, 1e-05, 12
25, 1.214337e-06, Current, 1e-05, 12
26, 1.212163e-06, Current, 1e-05, 12
27, 1.199117e-06, Current, 1e-05, 12
28, 1.202596e-06, Current, 1e-05, 12
29, 1.197812e-06, Current, 1e-05, 12
30, 1.196942e-06, Current, 1e-05, 12
31, 1.192595e-06, Current, 1e-05, 12
32, 1.176939e-06, Current, 1e-05, 12
33, 1.179113e-06, Current, 1e-05, 12
34, 1.177374e-06, Current, 1e-05, 12
35, 1.175635e-06, Current, 1e-05, 12
36, 1.17259e-06, Current, 1e-05, 12
37, 1.169547e-06, Current, 1e-05, 12
38, 1.159544e-06, Current, 1e-05, 12
39, 1.169547e-06, Current, 1e-05, 12
40, 1.186506e-06, Current, 1e-05, 12
41, 1.18955e-06, Current, 1e-05, 12
42, 1.20651e-06, Current, 1e-05, 12
43, 1.219121e-06, Current, 1e-05, 12
44, 1.217816e-06, Current, 1e-05, 12
45, 1.216512e-06, Current, 1e-05, 12
46, 1.206945e-06, Current, 1e-05, 12
47, 1.203901e-06, Current, 1e-05, 12
48, 1.202161e-06, Current, 1e-05, 12
49, 1.203032e-06, Current, 1e-05, 12
50, 1.198248e-06, Current, 1e-05, 12
51, 1.186506e-06, Current, 1e-05, 12
52, 1.185201e-06, Current, 1e-05, 12
53, 1.18868e-06, Current, 1e-05, 12
54, 1.185637e-06, Current, 1e-05, 12
55, 1.176504e-06, Current, 1e-05, 12
56, 1.170851e-06, Current, 1e-05, 12
57, 1.164763e-06, Current, 1e-05, 12
58, 1.170416e-06, Current, 1e-05, 12
59, 1.166937e-06, Current, 1e-05, 12
60, 1.162589e-06, Current, 1e-05, 12
61, 1.176504e-06, Current, 1e-05, 12
62, 1.193464e-06, Current, 1e-05, 12
63, 1.207379e-06, Current, 1e-05, 12
64, 1.217382e-06, Current, 1e-05, 12
65, 1.22086e-06, Current, 1e-05, 12
66, 1.221296e-06, Current, 1e-05, 12
67, 1.212598e-06, Current, 1e-05, 12
68, 1.211294e-06, Current, 1e-05, 12
69, 1.213468e-06, Current, 1e-05, 12
70, 1.206945e-06, Current, 1e-05, 12
71, 1.205206e-06, Current, 1e-05, 12
72, 1.191289e-06, Current, 1e-05, 12
73, 1.194334e-06, Current, 1e-05, 12
74, 1.187811e-06, Current, 1e-05, 12
75, 1.179984e-06, Current, 1e-05, 12
76, 1.179984e-06, Current, 1e-05, 12
77, 1.183897e-06, Current, 1e-05, 12
78, 1.178678e-06, Current, 1e-05, 12
79, 1.174329e-06, Current, 1e-05, 12
80, 1.167372e-06, Current, 1e-05, 12
81, 1.163458e-06, Current, 1e-05, 12
82, 1.166067e-06, Current, 1e-05, 12
83, 1.177374e-06, Current, 1e-05, 12
84, 1.193464e-06, Current, 1e-05, 12
