Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424264772.018888
Reading Number, Reading, Measure Function, Measure Range, Status
1, 2.44524e-06, Current, 1e-05, 12
2, 2.34262e-06, Current, 1e-05, 12
3, 2.32914e-06, Current, 1e-05, 12
4, 2.323922e-06, Current, 1e-05, 12
5, 2.31479e-06, Current, 1e-05, 12
6, 2.297833e-06, Current, 1e-05, 12
7, 2.299572e-06, Current, 1e-05, 12
8, 2.294353e-06, Current, 1e-05, 12
9, 2.288702e-06, Current, 1e-05, 12
10, 2.281309e-06, Current, 1e-05, 12
11, 2.306529e-06, Current, 1e-05, 12
12, 2.348273e-06, Current, 1e-05, 12
13, 2.374363e-06, Current, 1e-05, 12
14, 2.394365e-06, Current, 1e-05, 12
15, 2.39393e-06, Current, 1e-05, 12
16, 2.386103e-06, Current, 1e-05, 12
17, 2.381754e-06, Current, 1e-05, 12
18, 2.381754e-06, Current, 1e-05, 12
19, 2.365231e-06, Current, 1e-05, 12
20, 2.358273e-06, Current, 1e-05, 12
21, 2.350447e-06, Current, 1e-05, 12
22, 2.343924e-06, Current, 1e-05, 12
23, 2.335663e-06, Current, 1e-05, 12
24, 2.323487e-06, Current, 1e-05, 12
25, 2.325227e-06, Current, 1e-05, 12
26, 2.316096e-06, Current, 1e-05, 12
27, 2.308268e-06, Current, 1e-05, 12
28, 2.295223e-06, Current, 1e-05, 12
29, 2.288702e-06, Current, 1e-05, 12
30, 2.291745e-06, Current, 1e-05, 12
31, 2.291745e-06, Current, 1e-05, 12
32, 2.330879e-06, Current, 1e-05, 12
33, 2.358708e-06, Current, 1e-05, 12
34, 2.383059e-06, Current, 1e-05, 12
35, 2.391756e-06, Current, 1e-05, 12
36, 2.382624e-06, Current, 1e-05, 12
37, 2.37871e-06, Current, 1e-05, 12
38, 2.369144e-06, Current, 1e-05, 12
39, 2.364796e-06, Current, 1e-05, 12
40, 2.356534e-06, Current, 1e-05, 12
41, 2.343924e-06, Current, 1e-05, 12
42, 2.338271e-06, Current, 1e-05, 12
43, 2.334792e-06, Current, 1e-05, 12
44, 2.328271e-06, Current, 1e-05, 12
45, 2.311747e-06, Current, 1e-05, 12
46, 2.311312e-06, Current, 1e-05, 12
47, 2.306094e-06, Current, 1e-05, 12
48, 2.295223e-06, Current, 1e-05, 12
49, 2.286527e-06, Current, 1e-05, 12
50, 2.27957e-06, Current, 1e-05, 12
51, 2.289135e-06, Current, 1e-05, 12
52, 2.305659e-06, Current, 1e-05, 12
53, 2.336098e-06, Current, 1e-05, 12
54, 2.376102e-06, Current, 1e-05, 12
55, 2.381754e-06, Current, 1e-05, 12
56, 2.396104e-06, Current, 1e-05, 12
57, 2.385668e-06, Current, 1e-05, 12
58, 2.385668e-06, Current, 1e-05, 12
59, 2.379581e-06, Current, 1e-05, 12
60, 2.375232e-06, Current, 1e-05, 12
61, 2.357839e-06, Current, 1e-05, 12
62, 2.358708e-06, Current, 1e-05, 12
63, 2.346098e-06, Current, 1e-05, 12
64, 2.346969e-06, Current, 1e-05, 12
65, 2.333489e-06, Current, 1e-05, 12
66, 2.324792e-06, Current, 1e-05, 12
67, 2.323922e-06, Current, 1e-05, 12
68, 2.312616e-06, Current, 1e-05, 12
69, 2.306529e-06, Current, 1e-05, 12
70, 2.300441e-06, Current, 1e-05, 12
71, 2.292614e-06, Current, 1e-05, 12
72, 2.293049e-06, Current, 1e-05, 12
73, 2.289571e-06, Current, 1e-05, 12
74, 2.313486e-06, Current, 1e-05, 12
75, 2.34175e-06, Current, 1e-05, 12
76, 2.375232e-06, Current, 1e-05, 12
77, 2.388277e-06, Current, 1e-05, 12
78, 2.384799e-06, Current, 1e-05, 12
79, 2.380015e-06, Current, 1e-05, 12
80, 2.37871e-06, Current, 1e-05, 12
81, 2.371318e-06, Current, 1e-05, 12
82, 2.363057e-06, Current, 1e-05, 12
83, 2.352186e-06, Current, 1e-05, 12
84, 2.353055e-06, Current, 1e-05, 12
85, 2.339576e-06, Current, 1e-05, 12
86, 2.325661e-06, Current, 1e-05, 12
87, 2.3274e-06, Current, 1e-05, 12
88, 2.325661e-06, Current, 1e-05, 12
89, 2.313921e-06, Current, 1e-05, 12
90, 2.311747e-06, Current, 1e-05, 12
91, 2.303485e-06, Current, 1e-05, 12
92, 2.295659e-06, Current, 1e-05, 12
93, 2.283482e-06, Current, 1e-05, 12
94, 2.280439e-06, Current, 1e-05, 12
95, 2.300006e-06, Current, 1e-05, 12
96, 2.330445e-06, Current, 1e-05, 12
97, 2.362622e-06, Current, 1e-05, 12
98, 2.386103e-06, Current, 1e-05, 12
99, 2.386973e-06, Current, 1e-05, 12
100, 2.386973e-06, Current, 1e-05, 12
101, 2.388277e-06, Current, 1e-05, 12
102, 2.386103e-06, Current, 1e-05, 12
103, 2.372624e-06, Current, 1e-05, 12
104, 2.364796e-06, Current, 1e-05, 12
105, 2.361752e-06, Current, 1e-05, 12
106, 2.343924e-06, Current, 1e-05, 12
107, 2.349142e-06, Current, 1e-05, 12
108, 2.338706e-06, Current, 1e-05, 12
109, 2.333489e-06, Current, 1e-05, 12
110, 2.32914e-06, Current, 1e-05, 12
111, 2.312616e-06, Current, 1e-05, 12
112, 2.310877e-06, Current, 1e-05, 12
113, 2.304355e-06, Current, 1e-05, 12
114, 2.290006e-06, Current, 1e-05, 12
115, 2.286527e-06, Current, 1e-05, 12
116, 2.292614e-06, Current, 1e-05, 12
117, 2.311312e-06, Current, 1e-05, 12
118, 2.339576e-06, Current, 1e-05, 12
119, 2.367405e-06, Current, 1e-05, 12
120, 2.39132e-06, Current, 1e-05, 12
121, 2.383059e-06, Current, 1e-05, 12
122, 2.388712e-06, Current, 1e-05, 12
123, 2.370883e-06, Current, 1e-05, 12
124, 2.375232e-06, Current, 1e-05, 12
125, 2.35523e-06, Current, 1e-05, 12
126, 2.354795e-06, Current, 1e-05, 12
127, 2.344794e-06, Current, 1e-05, 12
128, 2.338271e-06, Current, 1e-05, 12
129, 2.334792e-06, Current, 1e-05, 12
130, 2.321747e-06, Current, 1e-05, 12
131, 2.316096e-06, Current, 1e-05, 12
132, 2.31653e-06, Current, 1e-05, 12
133, 2.305659e-06, Current, 1e-05, 12
134, 2.30392e-06, Current, 1e-05, 12
135, 2.287831e-06, Current, 1e-05, 12
136, 2.288702e-06, Current, 1e-05, 12
137, 2.290875e-06, Current, 1e-05, 12
138, 2.311747e-06, Current, 1e-05, 12
139, 2.339576e-06, Current, 1e-05, 12
140, 2.36871e-06, Current, 1e-05, 12
141, 2.398712e-06, Current, 1e-05, 12
142, 2.399583e-06, Current, 1e-05, 12
143, 2.392191e-06, Current, 1e-05, 12
144, 2.385668e-06, Current, 1e-05, 12
145, 2.383494e-06, Current, 1e-05, 12
146, 2.36784e-06, Current, 1e-05, 12
147, 2.360448e-06, Current, 1e-05, 12
148, 2.347838e-06, Current, 1e-05, 12
149, 2.350447e-06, Current, 1e-05, 12
150, 2.351751e-06, Current, 1e-05, 12
151, 2.340881e-06, Current, 1e-05, 12
152, 2.332618e-06, Current, 1e-05, 12
153, 2.320008e-06, Current, 1e-05, 12
154, 2.317835e-06, Current, 1e-05, 12
155, 2.30479e-06, Current, 1e-05, 12
156, 2.304355e-06, Current, 1e-05, 12
157, 2.301745e-06, Current, 1e-05, 12
158, 2.286527e-06, Current, 1e-05, 12
159, 2.283918e-06, Current, 1e-05, 12
160, 2.29218e-06, Current, 1e-05, 12
