Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424265138.538359
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.139846e-07, Current, 1e-06, 12
2, 5.379399e-08, Current, 1e-07, 12
3, 5.364218e-08, Current, 1e-07, 12
4, 5.342457e-08, Current, 1e-07, 12
5, 5.33841e-08, Current, 1e-07, 12
6, 5.32171e-08, Current, 1e-07, 12
7, 5.305517e-08, Current, 1e-07, 12
8, 5.300963e-08, Current, 1e-07, 12
9, 5.286287e-08, Current, 1e-07, 12
10, 5.306529e-08, Current, 1e-07, 12
11, 5.334867e-08, Current, 1e-07, 12
12, 5.351566e-08, Current, 1e-07, 12
13, 5.381929e-08, Current, 1e-07, 12
14, 5.405713e-08, Current, 1e-07, 12
15, 5.417352e-08, Current, 1e-07, 12
16, 5.430003e-08, Current, 1e-07, 12
17, 5.418871e-08, Current, 1e-07, 12
18, 5.425449e-08, Current, 1e-07, 12
19, 5.416846e-08, Current, 1e-07, 12
20, 5.410774e-08, Current, 1e-07, 12
21, 5.401665e-08, Current, 1e-07, 12
22, 5.383448e-08, Current, 1e-07, 12
23, 5.382941e-08, Current, 1e-07, 12
24, 5.371302e-08, Current, 1e-07, 12
25, 5.349542e-08, Current, 1e-07, 12
26, 5.335879e-08, Current, 1e-07, 12
27, 5.326265e-08, Current, 1e-07, 12
28, 5.301975e-08, Current, 1e-07, 12
29, 5.303493e-08, Current, 1e-07, 12
30, 5.305011e-08, Current, 1e-07, 12
31, 5.332843e-08, Current, 1e-07, 12
32, 5.360675e-08, Current, 1e-07, 12
33, 5.388508e-08, Current, 1e-07, 12
34, 5.39458e-08, Current, 1e-07, 12
35, 5.41381e-08, Current, 1e-07, 12
36, 5.413304e-08, Current, 1e-07, 12
37, 5.418364e-08, Current, 1e-07, 12
38, 5.412798e-08, Current, 1e-07, 12
39, 5.405207e-08, Current, 1e-07, 12
40, 5.403183e-08, Current, 1e-07, 12
41, 5.398122e-08, Current, 1e-07, 12
42, 5.377881e-08, Current, 1e-07, 12
43, 5.371808e-08, Current, 1e-07, 12
44, 5.368266e-08, Current, 1e-07, 12
45, 5.350049e-08, Current, 1e-07, 12
46, 5.339422e-08, Current, 1e-07, 12
47, 5.32677e-08, Current, 1e-07, 12
48, 5.311084e-08, Current, 1e-07, 12
49, 5.298939e-08, Current, 1e-07, 12
50, 5.301468e-08, Current, 1e-07, 12
51, 5.301468e-08, Current, 1e-07, 12
52, 5.316144e-08, Current, 1e-07, 12
53, 5.341952e-08, Current, 1e-07, 12
54, 5.375351e-08, Current, 1e-07, 12
55, 5.391038e-08, Current, 1e-07, 12
56, 5.417859e-08, Current, 1e-07, 12
57, 5.419376e-08, Current, 1e-07, 12
58, 5.424436e-08, Current, 1e-07, 12
59, 5.430509e-08, Current, 1e-07, 12
60, 5.41634e-08, Current, 1e-07, 12
61, 5.421907e-08, Current, 1e-07, 12
62, 5.411279e-08, Current, 1e-07, 12
63, 5.413304e-08, Current, 1e-07, 12
64, 5.388508e-08, Current, 1e-07, 12
65, 5.383953e-08, Current, 1e-07, 12
66, 5.373832e-08, Current, 1e-07, 12
67, 5.36017e-08, Current, 1e-07, 12
68, 5.345494e-08, Current, 1e-07, 12
69, 5.330819e-08, Current, 1e-07, 12
70, 5.320698e-08, Current, 1e-07, 12
71, 5.301975e-08, Current, 1e-07, 12
72, 5.293878e-08, Current, 1e-07, 12
73, 5.301975e-08, Current, 1e-07, 12
74, 5.318674e-08, Current, 1e-07, 12
75, 5.350049e-08, Current, 1e-07, 12
76, 5.374339e-08, Current, 1e-07, 12
77, 5.388508e-08, Current, 1e-07, 12
78, 5.409762e-08, Current, 1e-07, 12
79, 5.415328e-08, Current, 1e-07, 12
80, 5.412291e-08, Current, 1e-07, 12
81, 5.412291e-08, Current, 1e-07, 12
82, 5.41634e-08, Current, 1e-07, 12
83, 5.40875e-08, Current, 1e-07, 12
84, 5.403183e-08, Current, 1e-07, 12
85, 5.385472e-08, Current, 1e-07, 12
86, 5.386484e-08, Current, 1e-07, 12
87, 5.373832e-08, Current, 1e-07, 12
88, 5.360675e-08, Current, 1e-07, 12
89, 5.356121e-08, Current, 1e-07, 12
90, 5.335374e-08, Current, 1e-07, 12
91, 5.327783e-08, Current, 1e-07, 12
92, 5.311589e-08, Current, 1e-07, 12
93, 5.303999e-08, Current, 1e-07, 12
94, 5.291854e-08, Current, 1e-07, 12
95, 5.29742e-08, Current, 1e-07, 12
96, 5.32171e-08, Current, 1e-07, 12
97, 5.350554e-08, Current, 1e-07, 12
98, 5.368772e-08, Current, 1e-07, 12
99, 5.400653e-08, Current, 1e-07, 12
100, 5.41634e-08, Current, 1e-07, 12
101, 5.422412e-08, Current, 1e-07, 12
102, 5.422919e-08, Current, 1e-07, 12
103, 5.432533e-08, Current, 1e-07, 12
104, 5.420388e-08, Current, 1e-07, 12
105, 5.422412e-08, Current, 1e-07, 12
106, 5.409762e-08, Current, 1e-07, 12
107, 5.404701e-08, Current, 1e-07, 12
108, 5.39458e-08, Current, 1e-07, 12
109, 5.379905e-08, Current, 1e-07, 12
110, 5.37282e-08, Current, 1e-07, 12
111, 5.357639e-08, Current, 1e-07, 12
112, 5.354602e-08, Current, 1e-07, 12
113, 5.34094e-08, Current, 1e-07, 12
114, 5.322722e-08, Current, 1e-07, 12
115, 5.306529e-08, Current, 1e-07, 12
116, 5.301468e-08, Current, 1e-07, 12
117, 5.304505e-08, Current, 1e-07, 12
118, 5.322217e-08, Current, 1e-07, 12
119, 5.355615e-08, Current, 1e-07, 12
120, 5.380917e-08, Current, 1e-07, 12
121, 5.392556e-08, Current, 1e-07, 12
122, 5.407738e-08, Current, 1e-07, 12
123, 5.415834e-08, Current, 1e-07, 12
124, 5.421907e-08, Current, 1e-07, 12
125, 5.413304e-08, Current, 1e-07, 12
126, 5.404701e-08, Current, 1e-07, 12
127, 5.408243e-08, Current, 1e-07, 12
128, 5.399134e-08, Current, 1e-07, 12
129, 5.384965e-08, Current, 1e-07, 12
130, 5.372315e-08, Current, 1e-07, 12
131, 5.361687e-08, Current, 1e-07, 12
132, 5.355109e-08, Current, 1e-07, 12
133, 5.341952e-08, Current, 1e-07, 12
134, 5.336386e-08, Current, 1e-07, 12
135, 5.313108e-08, Current, 1e-07, 12
136, 5.310577e-08, Current, 1e-07, 12
137, 5.300456e-08, Current, 1e-07, 12
138, 5.303999e-08, Current, 1e-07, 12
139, 5.317156e-08, Current, 1e-07, 12
140, 5.33335e-08, Current, 1e-07, 12
141, 5.363711e-08, Current, 1e-07, 12
142, 5.39711e-08, Current, 1e-07, 12
143, 5.415328e-08, Current, 1e-07, 12
144, 5.425449e-08, Current, 1e-07, 12
145, 5.434052e-08, Current, 1e-07, 12
146, 5.424436e-08, Current, 1e-07, 12
147, 5.425955e-08, Current, 1e-07, 12
148, 5.424436e-08, Current, 1e-07, 12
149, 5.417859e-08, Current, 1e-07, 12
150, 5.408243e-08, Current, 1e-07, 12
151, 5.407738e-08, Current, 1e-07, 12
152, 5.390532e-08, Current, 1e-07, 12
153, 5.374339e-08, Current, 1e-07, 12
154, 5.363711e-08, Current, 1e-07, 12
155, 5.354097e-08, Current, 1e-07, 12
156, 5.344988e-08, Current, 1e-07, 12
157, 5.317662e-08, Current, 1e-07, 12
158, 5.300963e-08, Current, 1e-07, 12
159, 5.298939e-08, Current, 1e-07, 12
160, 5.31665e-08, Current, 1e-07, 12
161, 5.332338e-08, Current, 1e-07, 12
162, 5.364218e-08, Current, 1e-07, 12
163, 5.381423e-08, Current, 1e-07, 12
164, 5.403183e-08, Current, 1e-07, 12
165, 5.414822e-08, Current, 1e-07, 12
166, 5.414315e-08, Current, 1e-07, 12
167, 5.413304e-08, Current, 1e-07, 12
168, 5.426967e-08, Current, 1e-07, 12
169, 5.410267e-08, Current, 1e-07, 12
170, 5.407231e-08, Current, 1e-07, 12
171, 5.399134e-08, Current, 1e-07, 12
172, 5.397617e-08, Current, 1e-07, 12
173, 5.377375e-08, Current, 1e-07, 12
