Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424264849.569866
Reading Number, Reading, Measure Function, Measure Range, Status
1, 1.202968e-06, Current, 1e-05, 12
2, 1.1169e-06, Current, 1e-05, 12
3, 1.109511e-06, Current, 1e-05, 12
4, 1.100383e-06, Current, 1e-05, 12
5, 1.096905e-06, Current, 1e-05, 12
6, 1.097774e-06, Current, 1e-05, 12
7, 1.092124e-06, Current, 1e-05, 12
8, 1.090385e-06, Current, 1e-05, 12
9, 1.085168e-06, Current, 1e-05, 12
10, 1.087341e-06, Current, 1e-05, 12
11, 1.090385e-06, Current, 1e-05, 12
12, 1.107337e-06, Current, 1e-05, 12
13, 1.119944e-06, Current, 1e-05, 12
14, 1.13168e-06, Current, 1e-05, 12
15, 1.139939e-06, Current, 1e-05, 12
16, 1.125594e-06, Current, 1e-05, 12
17, 1.12429e-06, Current, 1e-05, 12
18, 1.11864e-06, Current, 1e-05, 12
19, 1.120378e-06, Current, 1e-05, 12
20, 1.116031e-06, Current, 1e-05, 12
21, 1.107337e-06, Current, 1e-05, 12
22, 1.11038e-06, Current, 1e-05, 12
23, 1.11038e-06, Current, 1e-05, 12
24, 1.107337e-06, Current, 1e-05, 12
25, 1.100817e-06, Current, 1e-05, 12
26, 1.099948e-06, Current, 1e-05, 12
27, 1.091689e-06, Current, 1e-05, 12
28, 1.086472e-06, Current, 1e-05, 12
29, 1.092558e-06, Current, 1e-05, 12
30, 1.089516e-06, Current, 1e-05, 12
31, 1.081256e-06, Current, 1e-05, 12
32, 1.095166e-06, Current, 1e-05, 12
33, 1.110815e-06, Current, 1e-05, 12
34, 1.126028e-06, Current, 1e-05, 12
35, 1.133853e-06, Current, 1e-05, 12
36, 1.138635e-06, Current, 1e-05, 12
37, 1.135157e-06, Current, 1e-05, 12
38, 1.130376e-06, Current, 1e-05, 12
39, 1.120813e-06, Current, 1e-05, 12
40, 1.122551e-06, Current, 1e-05, 12
41, 1.120378e-06, Current, 1e-05, 12
42, 1.120378e-06, Current, 1e-05, 12
43, 1.115596e-06, Current, 1e-05, 12
44, 1.109946e-06, Current, 1e-05, 12
45, 1.112119e-06, Current, 1e-05, 12
46, 1.103425e-06, Current, 1e-05, 12
47, 1.10386e-06, Current, 1e-05, 12
48, 1.098208e-06, Current, 1e-05, 12
49, 1.091254e-06, Current, 1e-05, 12
50, 1.100383e-06, Current, 1e-05, 12
51, 1.086907e-06, Current, 1e-05, 12
52, 1.086038e-06, Current, 1e-05, 12
53, 1.08995e-06, Current, 1e-05, 12
54, 1.092993e-06, Current, 1e-05, 12
55, 1.109075e-06, Current, 1e-05, 12
56, 1.126898e-06, Current, 1e-05, 12
57, 1.139504e-06, Current, 1e-05, 12
58, 1.138635e-06, Current, 1e-05, 12
59, 1.129941e-06, Current, 1e-05, 12
60, 1.123855e-06, Current, 1e-05, 12
61, 1.123855e-06, Current, 1e-05, 12
62, 1.122117e-06, Current, 1e-05, 12
63, 1.112988e-06, Current, 1e-05, 12
64, 1.116465e-06, Current, 1e-05, 12
65, 1.113858e-06, Current, 1e-05, 12
66, 1.1169e-06, Current, 1e-05, 12
67, 1.107337e-06, Current, 1e-05, 12
68, 1.105598e-06, Current, 1e-05, 12
69, 1.09647e-06, Current, 1e-05, 12
70, 1.094731e-06, Current, 1e-05, 12
71, 1.086907e-06, Current, 1e-05, 12
72, 1.088645e-06, Current, 1e-05, 12
73, 1.089516e-06, Current, 1e-05, 12
74, 1.079518e-06, Current, 1e-05, 12
75, 1.092558e-06, Current, 1e-05, 12
76, 1.106468e-06, Current, 1e-05, 12
77, 1.120813e-06, Current, 1e-05, 12
78, 1.133853e-06, Current, 1e-05, 12
79, 1.137331e-06, Current, 1e-05, 12
80, 1.132984e-06, Current, 1e-05, 12
81, 1.133853e-06, Current, 1e-05, 12
82, 1.129507e-06, Current, 1e-05, 12
