Capacity, 149789
NumReadings, 1000
AppendMode, 1
TimestampResolution, 0.000001
BaseTimestamp, 1424264914.803730
Reading Number, Reading, Measure Function, Measure Range, Status
1, 3.221608e-07, Current, 1e-06, 12
2, 1.69404e-07, Current, 1e-06, 12
3, 1.610963e-07, Current, 1e-06, 12
4, 1.638366e-07, Current, 1e-06, 12
5, 1.631407e-07, Current, 1e-06, 12
6, 1.573122e-07, Current, 1e-06, 12
7, 1.611834e-07, Current, 1e-06, 12
8, 1.611399e-07, Current, 1e-06, 12
9, 1.59313e-07, Current, 1e-06, 12
10, 1.608354e-07, Current, 1e-06, 12
11, 1.576601e-07, Current, 1e-06, 12
12, 1.603569e-07, Current, 1e-06, 12
13, 1.628362e-07, Current, 1e-06, 12
14, 1.626621e-07, Current, 1e-06, 12
15, 1.646629e-07, Current, 1e-06, 12
16, 1.668377e-07, Current, 1e-06, 12
17, 1.653589e-07, Current, 1e-06, 12
18, 1.620967e-07, Current, 1e-06, 12
19, 1.660113e-07, Current, 1e-06, 12
20, 1.670117e-07, Current, 1e-06, 12
21, 1.649239e-07, Current, 1e-06, 12
22, 1.638366e-07, Current, 1e-06, 12
23, 1.651415e-07, Current, 1e-06, 12
24, 1.651849e-07, Current, 1e-06, 12
25, 1.596174e-07, Current, 1e-06, 12
26, 1.59748e-07, Current, 1e-06, 12
27, 1.600524e-07, Current, 1e-06, 12
28, 1.604874e-07, Current, 1e-06, 12
29, 1.610963e-07, Current, 1e-06, 12
30, 1.587911e-07, Current, 1e-06, 12
31, 1.601829e-07, Current, 1e-06, 12
32, 1.592694e-07, Current, 1e-06, 12
33, 1.596174e-07, Current, 1e-06, 12
34, 1.603134e-07, Current, 1e-06, 12
35, 1.636625e-07, Current, 1e-06, 12
36, 1.655763e-07, Current, 1e-06, 12
37, 1.655328e-07, Current, 1e-06, 12
38, 1.686211e-07, Current, 1e-06, 12
39, 1.651849e-07, Current, 1e-06, 12
40, 1.657504e-07, Current, 1e-06, 12
41, 1.64837e-07, Current, 1e-06, 12
42, 1.6475e-07, Current, 1e-06, 12
43, 1.652719e-07, Current, 1e-06, 12
44, 1.644455e-07, Current, 1e-06, 12
45, 1.607919e-07, Current, 1e-06, 12
46, 1.612703e-07, Current, 1e-06, 12
47, 1.614008e-07, Current, 1e-06, 12
48, 1.58617e-07, Current, 1e-06, 12
49, 1.64054e-07, Current, 1e-06, 12
50, 1.601829e-07, Current, 1e-06, 12
51, 1.632711e-07, Current, 1e-06, 12
52, 1.583996e-07, Current, 1e-06, 12
53, 1.563553e-07, Current, 1e-06, 12
54, 1.606178e-07, Current, 1e-06, 12
55, 1.601394e-07, Current, 1e-06, 12
56, 1.598785e-07, Current, 1e-06, 12
57, 1.64228e-07, Current, 1e-06, 12
58, 1.663593e-07, Current, 1e-06, 12
59, 1.661853e-07, Current, 1e-06, 12
60, 1.661419e-07, Current, 1e-06, 12
61, 1.653589e-07, Current, 1e-06, 12
62, 1.64054e-07, Current, 1e-06, 12
63, 1.667943e-07, Current, 1e-06, 12
64, 1.64489e-07, Current, 1e-06, 12
65, 1.6388e-07, Current, 1e-06, 12
66, 1.601394e-07, Current, 1e-06, 12
67, 1.619662e-07, Current, 1e-06, 12
68, 1.604439e-07, Current, 1e-06, 12
69, 1.59052e-07, Current, 1e-06, 12
70, 1.611399e-07, Current, 1e-06, 12
71, 1.618793e-07, Current, 1e-06, 12
72, 1.612268e-07, Current, 1e-06, 12
73, 1.587911e-07, Current, 1e-06, 12
74, 1.563118e-07, Current, 1e-06, 12
75, 1.58617e-07, Current, 1e-06, 12
76, 1.574862e-07, Current, 1e-06, 12
77, 1.605743e-07, Current, 1e-06, 12
78, 1.675771e-07, Current, 1e-06, 12
79, 1.651849e-07, Current, 1e-06, 12
80, 1.676642e-07, Current, 1e-06, 12
81, 1.674902e-07, Current, 1e-06, 12
82, 1.663593e-07, Current, 1e-06, 12
83, 1.660113e-07, Current, 1e-06, 12
84, 1.64489e-07, Current, 1e-06, 12
85, 1.612268e-07, Current, 1e-06, 12
86, 1.619227e-07, Current, 1e-06, 12
87, 1.676207e-07, Current, 1e-06, 12
88, 1.629231e-07, Current, 1e-06, 12
89, 1.626621e-07, Current, 1e-06, 12
90, 1.634016e-07, Current, 1e-06, 12
91, 1.626621e-07, Current, 1e-06, 12
92, 1.59052e-07, Current, 1e-06, 12
93, 1.621403e-07, Current, 1e-06, 12
94, 1.570947e-07, Current, 1e-06, 12
95, 1.583126e-07, Current, 1e-06, 12
96, 1.567032e-07, Current, 1e-06, 12
97, 1.624882e-07, Current, 1e-06, 12
98, 1.611834e-07, Current, 1e-06, 12
99, 1.618793e-07, Current, 1e-06, 12
100, 1.678816e-07, Current, 1e-06, 12
101, 1.625317e-07, Current, 1e-06, 12
102, 1.620967e-07, Current, 1e-06, 12
103, 1.631407e-07, Current, 1e-06, 12
104, 1.668377e-07, Current, 1e-06, 12
105, 1.641411e-07, Current, 1e-06, 12
106, 1.599219e-07, Current, 1e-06, 12
107, 1.608789e-07, Current, 1e-06, 12
108, 1.610963e-07, Current, 1e-06, 12
109, 1.612268e-07, Current, 1e-06, 12
110, 1.596609e-07, Current, 1e-06, 12
111, 1.614008e-07, Current, 1e-06, 12
112, 1.626186e-07, Current, 1e-06, 12
113, 1.630971e-07, Current, 1e-06, 12
114, 1.606178e-07, Current, 1e-06, 12
115, 1.605743e-07, Current, 1e-06, 12
116, 1.59139e-07, Current, 1e-06, 12
117, 1.564858e-07, Current, 1e-06, 12
118, 1.575297e-07, Current, 1e-06, 12
119, 1.640975e-07, Current, 1e-06, 12
120, 1.661419e-07, Current, 1e-06, 12
121, 1.663158e-07, Current, 1e-06, 12
122, 1.677947e-07, Current, 1e-06, 12
123, 1.661853e-07, Current, 1e-06, 12
124, 1.649674e-07, Current, 1e-06, 12
125, 1.647935e-07, Current, 1e-06, 12
126, 1.665332e-07, Current, 1e-06, 12
127, 1.632276e-07, Current, 1e-06, 12
128, 1.644455e-07, Current, 1e-06, 12
129, 1.634016e-07, Current, 1e-06, 12
130, 1.64228e-07, Current, 1e-06, 12
131, 1.637496e-07, Current, 1e-06, 12
132, 1.613138e-07, Current, 1e-06, 12
133, 1.615747e-07, Current, 1e-06, 12
134, 1.618358e-07, Current, 1e-06, 12
135, 1.625317e-07, Current, 1e-06, 12
136, 1.613573e-07, Current, 1e-06, 12
137, 1.619227e-07, Current, 1e-06, 12
138, 1.615313e-07, Current, 1e-06, 12
139, 1.603569e-07, Current, 1e-06, 12
140, 1.611834e-07, Current, 1e-06, 12
141, 1.651415e-07, Current, 1e-06, 12
142, 1.646195e-07, Current, 1e-06, 12
143, 1.710569e-07, Current, 1e-06, 12
144, 1.657939e-07, Current, 1e-06, 12
145, 1.637931e-07, Current, 1e-06, 12
146, 1.658374e-07, Current, 1e-06, 12
147, 1.6388e-07, Current, 1e-06, 12
148, 1.646629e-07, Current, 1e-06, 12
149, 1.637061e-07, Current, 1e-06, 12
150, 1.625751e-07, Current, 1e-06, 12
151, 1.657504e-07, Current, 1e-06, 12
152, 1.614878e-07, Current, 1e-06, 12
153, 1.620967e-07, Current, 1e-06, 12
154, 1.609223e-07, Current, 1e-06, 12
155, 1.609658e-07, Current, 1e-06, 12
156, 1.600089e-07, Current, 1e-06, 12
157, 1.587476e-07, Current, 1e-06, 12
158, 1.59139e-07, Current, 1e-06, 12
159, 1.615313e-07, Current, 1e-06, 12
160, 1.590085e-07, Current, 1e-06, 12
161, 1.581821e-07, Current, 1e-06, 12
162, 1.615747e-07, Current, 1e-06, 12
163, 1.646629e-07, Current, 1e-06, 12
164, 1.680121e-07, Current, 1e-06, 12
165, 1.674902e-07, Current, 1e-06, 12
166, 1.643585e-07, Current, 1e-06, 12
167, 1.643585e-07, Current, 1e-06, 12
168, 1.666638e-07, Current, 1e-06, 12
169, 1.642715e-07, Current, 1e-06, 12
170, 1.653589e-07, Current, 1e-06, 12
171, 1.607919e-07, Current, 1e-06, 12
172, 1.607049e-07, Current, 1e-06, 12
173, 1.627057e-07, Current, 1e-06, 12
174, 1.616617e-07, Current, 1e-06, 12
175, 1.610093e-07, Current, 1e-06, 12
176, 1.631842e-07, Current, 1e-06, 12
177, 1.617923e-07, Current, 1e-06, 12
178, 1.623577e-07, Current, 1e-06, 12
179, 1.599654e-07, Current, 1e-06, 12
180, 1.575297e-07, Current, 1e-06, 12
181, 1.595305e-07, Current, 1e-06, 12
182, 1.609223e-07, Current, 1e-06, 12
183, 1.628796e-07, Current, 1e-06, 12
184, 1.631407e-07, Current, 1e-06, 12
185, 1.635321e-07, Current, 1e-06, 12
186, 1.660548e-07, Current, 1e-06, 12
187, 1.69404e-07, Current, 1e-06, 12
188, 1.674032e-07, Current, 1e-06, 12
189, 1.628362e-07, Current, 1e-06, 12
190, 1.642715e-07, Current, 1e-06, 12
191, 1.646195e-07, Current, 1e-06, 12
192, 1.657939e-07, Current, 1e-06, 12
193, 1.640105e-07, Current, 1e-06, 12
194, 1.611834e-07, Current, 1e-06, 12
195, 1.59139e-07, Current, 1e-06, 12
196, 1.608354e-07, Current, 1e-06, 12
197, 1.597915e-07, Current, 1e-06, 12
198, 1.594e-07, Current, 1e-06, 12
199, 1.583126e-07, Current, 1e-06, 12
200, 1.602698e-07, Current, 1e-06, 12
201, 1.626186e-07, Current, 1e-06, 12
202, 1.587911e-07, Current, 1e-06, 12
203, 1.572252e-07, Current, 1e-06, 12
204, 1.637061e-07, Current, 1e-06, 12
205, 1.652719e-07, Current, 1e-06, 12
206, 1.637496e-07, Current, 1e-06, 12
207, 1.673597e-07, Current, 1e-06, 12
208, 1.680556e-07, Current, 1e-06, 12
209, 1.661419e-07, Current, 1e-06, 12
210, 1.678816e-07, Current, 1e-06, 12
211, 1.637496e-07, Current, 1e-06, 12
212, 1.626186e-07, Current, 1e-06, 12
213, 1.645759e-07, Current, 1e-06, 12
214, 1.616182e-07, Current, 1e-06, 12
215, 1.627492e-07, Current, 1e-06, 12
216, 1.622272e-07, Current, 1e-06, 12
217, 1.595739e-07, Current, 1e-06, 12
218, 1.613138e-07, Current, 1e-06, 12
219, 1.605309e-07, Current, 1e-06, 12
220, 1.614443e-07, Current, 1e-06, 12
221, 1.637931e-07, Current, 1e-06, 12
222, 1.592261e-07, Current, 1e-06, 12
223, 1.59487e-07, Current, 1e-06, 12
224, 1.587476e-07, Current, 1e-06, 12
225, 1.612703e-07, Current, 1e-06, 12
226, 1.615313e-07, Current, 1e-06, 12
227, 1.64315e-07, Current, 1e-06, 12
228, 1.655763e-07, Current, 1e-06, 12
229, 1.667073e-07, Current, 1e-06, 12
230, 1.650544e-07, Current, 1e-06, 12
231, 1.648804e-07, Current, 1e-06, 12
232, 1.650544e-07, Current, 1e-06, 12
233, 1.625317e-07, Current, 1e-06, 12
234, 1.624882e-07, Current, 1e-06, 12
235, 1.668377e-07, Current, 1e-06, 12
236, 1.652284e-07, Current, 1e-06, 12
237, 1.630971e-07, Current, 1e-06, 12
238, 1.618793e-07, Current, 1e-06, 12
239, 1.619227e-07, Current, 1e-06, 12
240, 1.589215e-07, Current, 1e-06, 12
241, 1.584866e-07, Current, 1e-06, 12
242, 1.596609e-07, Current, 1e-06, 12
243, 1.595305e-07, Current, 1e-06, 12
244, 1.596609e-07, Current, 1e-06, 12
245, 1.592694e-07, Current, 1e-06, 12
246, 1.562684e-07, Current, 1e-06, 12
247, 1.604439e-07, Current, 1e-06, 12
248, 1.629231e-07, Current, 1e-06, 12
249, 1.64228e-07, Current, 1e-06, 12
250, 1.65098e-07, Current, 1e-06, 12
251, 1.661419e-07, Current, 1e-06, 12
252, 1.664898e-07, Current, 1e-06, 12
253, 1.63619e-07, Current, 1e-06, 12
254, 1.631407e-07, Current, 1e-06, 12
255, 1.666638e-07, Current, 1e-06, 12
256, 1.621838e-07, Current, 1e-06, 12
257, 1.626621e-07, Current, 1e-06, 12
258, 1.660113e-07, Current, 1e-06, 12
259, 1.64837e-07, Current, 1e-06, 12
260, 1.615313e-07, Current, 1e-06, 12
261, 1.596174e-07, Current, 1e-06, 12
262, 1.610528e-07, Current, 1e-06, 12
263, 1.63967e-07, Current, 1e-06, 12
264, 1.610528e-07, Current, 1e-06, 12
265, 1.583126e-07, Current, 1e-06, 12
266, 1.593565e-07, Current, 1e-06, 12
267, 1.579212e-07, Current, 1e-06, 12
268, 1.59487e-07, Current, 1e-06, 12
269, 1.601394e-07, Current, 1e-06, 12
270, 1.598785e-07, Current, 1e-06, 12
271, 1.647935e-07, Current, 1e-06, 12
272, 1.646629e-07, Current, 1e-06, 12
273, 1.671857e-07, Current, 1e-06, 12
274, 1.64315e-07, Current, 1e-06, 12
275, 1.620967e-07, Current, 1e-06, 12
276, 1.64054e-07, Current, 1e-06, 12
277, 1.64315e-07, Current, 1e-06, 12
278, 1.648804e-07, Current, 1e-06, 12
279, 1.630971e-07, Current, 1e-06, 12
280, 1.632276e-07, Current, 1e-06, 12
281, 1.626621e-07, Current, 1e-06, 12
282, 1.662723e-07, Current, 1e-06, 12
283, 1.589215e-07, Current, 1e-06, 12
284, 1.628796e-07, Current, 1e-06, 12
285, 1.615747e-07, Current, 1e-06, 12
286, 1.598785e-07, Current, 1e-06, 12
287, 1.597044e-07, Current, 1e-06, 12
288, 1.597044e-07, Current, 1e-06, 12
289, 1.595739e-07, Current, 1e-06, 12
290, 1.590085e-07, Current, 1e-06, 12
291, 1.649674e-07, Current, 1e-06, 12
292, 1.678381e-07, Current, 1e-06, 12
293, 1.674467e-07, Current, 1e-06, 12
294, 1.660984e-07, Current, 1e-06, 12
295, 1.663158e-07, Current, 1e-06, 12
296, 1.640975e-07, Current, 1e-06, 12
297, 1.635321e-07, Current, 1e-06, 12
298, 1.630101e-07, Current, 1e-06, 12
299, 1.629666e-07, Current, 1e-06, 12
300, 1.622707e-07, Current, 1e-06, 12
301, 1.626621e-07, Current, 1e-06, 12
302, 1.629231e-07, Current, 1e-06, 12
303, 1.630101e-07, Current, 1e-06, 12
304, 1.59748e-07, Current, 1e-06, 12
305, 1.610093e-07, Current, 1e-06, 12
306, 1.59835e-07, Current, 1e-06, 12
307, 1.585301e-07, Current, 1e-06, 12
308, 1.614008e-07, Current, 1e-06, 12
309, 1.587476e-07, Current, 1e-06, 12
310, 1.621403e-07, Current, 1e-06, 12
311, 1.637061e-07, Current, 1e-06, 12
312, 1.635321e-07, Current, 1e-06, 12
313, 1.64837e-07, Current, 1e-06, 12
314, 1.662288e-07, Current, 1e-06, 12
315, 1.655763e-07, Current, 1e-06, 12
316, 1.650544e-07, Current, 1e-06, 12
317, 1.640975e-07, Current, 1e-06, 12
318, 1.649674e-07, Current, 1e-06, 12
319, 1.634451e-07, Current, 1e-06, 12
320, 1.672727e-07, Current, 1e-06, 12
321, 1.616617e-07, Current, 1e-06, 12
322, 1.624447e-07, Current, 1e-06, 12
323, 1.628796e-07, Current, 1e-06, 12
324, 1.612268e-07, Current, 1e-06, 12
325, 1.600089e-07, Current, 1e-06, 12
326, 1.587476e-07, Current, 1e-06, 12
327, 1.639235e-07, Current, 1e-06, 12
328, 1.604439e-07, Current, 1e-06, 12
329, 1.614008e-07, Current, 1e-06, 12
330, 1.582257e-07, Current, 1e-06, 12
331, 1.590955e-07, Current, 1e-06, 12
332, 1.623577e-07, Current, 1e-06, 12
333, 1.653154e-07, Current, 1e-06, 12
